workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
deep-s,8,0,1720,5755,2604,0.187,0.047,0.738,0.015,0.323,0.115
deep-s,8,1,2604,5230,2069,0.270,0.087,1.230,0.014,0.834,0.138
deep-s,8,2,2069,4086,1248,0.190,0.140,0.899,0.014,0.578,0.125
deep-s,8,3,1248,0,0,0.010,0.111,0.000,,,
deep-s,8,0,1720,5755,2604,0.201,0.046,0.777,0.015,0.311,0.161
deep-s,8,1,2604,5230,2069,0.248,0.096,1.244,0.013,0.870,0.125
deep-s,8,2,2069,4086,1248,0.187,0.164,0.930,0.013,0.635,0.096
deep-s,8,3,1248,0,0,0.010,0.105,0.000,,,
deep-s,8,0,1720,5755,2604,0.194,0.034,0.891,0.015,0.418,0.155
deep-s,8,1,2604,5230,2069,0.259,0.092,1.227,0.012,0.820,0.151
deep-s,8,2,2069,4086,1248,0.190,0.138,0.905,0.011,0.620,0.097
deep-s,8,3,1248,0,0,0.010,0.106,0.000,,,
deep-m,8,0,17367,115794,52552,1.292,0.384,7.750,0.174,2.468,1.776
deep-m,8,1,52552,105185,41527,2.473,0.779,9.539,0.122,3.421,2.087
deep-m,8,2,41527,83194,25906,2.605,1.394,8.363,0.094,2.894,1.773
deep-m,8,3,25906,0,0,0.093,1.158,0.000,,,
deep-m,8,0,17367,115794,52552,1.148,0.344,7.107,0.128,2.294,1.567
deep-m,8,1,52552,105185,41527,2.277,0.666,8.389,0.110,2.754,1.823
deep-m,8,2,41527,83194,25906,2.363,1.253,7.511,0.097,2.680,1.561
deep-m,8,3,25906,0,0,0.089,1.126,0.000,,,
deep-m,8,0,17367,115794,52552,1.433,0.297,6.992,0.129,2.151,1.569
deep-m,8,1,52552,105185,41527,2.225,0.665,8.227,0.106,2.626,1.905
deep-m,8,2,41527,83194,25906,2.485,1.321,7.645,0.088,2.529,1.581
deep-m,8,3,25906,0,0,0.094,1.098,0.000,,,
deep-m,8,0,17367,115794,52552,1.639,0.448,8.622,0.158,2.517,1.952
deep-m,8,1,52552,105185,41527,3.022,0.906,10.338,0.155,3.240,2.350
deep-m,8,2,41527,83194,25906,2.893,1.714,10.364,0.102,2.831,3.435
deep-m,8,3,25906,0,0,0.103,1.371,0.000,,,
deep-m,8,0,17367,115794,52552,1.566,0.386,8.324,0.147,2.470,1.932
deep-m,8,1,52552,105185,41527,3.214,0.877,10.504,0.139,4.027,2.146
deep-m,8,2,41527,83194,25906,2.891,1.545,8.778,0.114,3.466,1.688
deep-m,8,3,25906,0,0,0.089,1.237,0.000,,,
deep-m,8,0,17367,115794,52552,1.435,0.380,7.930,0.139,2.421,1.789
deep-m,8,1,52552,105185,41527,2.777,0.790,8.740,0.122,2.798,2.029
deep-m,8,2,41527,83194,25906,2.669,1.470,7.850,0.096,2.740,1.635
deep-m,8,3,25906,0,0,0.092,1.159,0.000,,,
deep-l,8,0,86518,576676,255181,6.012,0.711,38.669,0.624,10.925,7.563
deep-l,8,1,255181,510231,195268,13.206,3.074,49.425,0.554,15.787,11.178
deep-l,8,2,195268,390548,114534,13.948,7.478,37.585,0.401,11.454,8.161
deep-l,8,3,114534,0,0,0.299,5.118,0.000,,,
deep-l,8,0,86518,576676,255181,5.462,0.670,35.801,0.601,10.021,7.055
deep-l,8,1,255181,510231,195268,12.433,3.041,46.611,0.591,15.664,10.428
deep-l,8,2,195268,390548,114534,12.381,6.906,35.004,0.384,11.201,7.462
deep-l,8,3,114534,0,0,0.212,4.571,0.000,,,
deep-l,8,0,86518,576676,255181,5.450,0.674,34.773,0.611,9.504,6.796
deep-l,8,1,255181,510231,195268,12.271,2.773,46.901,0.514,15.983,10.538
deep-l,8,2,195268,390548,114534,12.462,7.015,35.464,0.366,11.903,7.566
deep-l,8,3,114534,0,0,0.220,4.580,0.000,,,
deep-l,8,0,86518,576676,255181,5.424,0.655,33.299,0.585,8.150,7.111
deep-l,8,1,255181,510231,195268,12.509,2.769,47.207,0.525,16.120,10.634
deep-l,8,2,195268,390548,114534,12.423,6.774,36.332,0.379,11.772,7.956
deep-l,8,3,114534,0,0,0.249,4.579,0.000,,,
deep-l,8,0,86518,576676,255181,5.391,0.657,33.115,0.617,8.407,7.069
deep-l,8,1,255181,510231,195268,12.483,2.792,45.965,0.494,14.361,10.803
deep-l,8,2,195268,390548,114534,12.419,7.020,37.258,0.389,11.574,7.484
deep-l,8,3,114534,0,0,0.237,4.715,0.000,,,
deep-l,8,0,86518,576676,255181,5.437,0.676,33.929,0.601,8.810,6.993
deep-l,8,1,255181,510231,195268,12.508,2.841,47.112,0.495,15.403,10.761
deep-l,8,2,195268,390548,114534,12.672,7.069,36.383,0.382,12.267,7.701
deep-l,8,3,114534,0,0,0.252,4.635,0.000,,,
small,16,0,1720,17118,8263,0.779,0.095,2.401,0.096,1.374,0.453
small,16,1,8263,0,0,0.945,0.177,0.000,,,
small,16,0,1720,17118,8263,0.179,0.050,0.602,0.015,0.240,0.146
small,16,1,8263,0,0,0.616,0.177,0.000,,,
small,16,0,1720,17118,8263,0.177,0.052,0.755,0.014,0.377,0.144
small,16,1,8263,0,0,0.731,0.177,0.000,,,
small,16,0,1720,17118,8263,0.171,0.045,0.561,0.015,0.225,0.127
small,16,1,8263,0,0,0.484,0.179,0.000,,,
small,16,0,1720,17118,8263,0.182,0.052,0.601,0.016,0.248,0.127
small,16,1,8263,0,0,0.484,0.177,0.000,,,
small,16,0,1720,17118,8263,0.175,0.058,0.633,0.015,0.258,0.130
small,16,1,8263,0,0,0.492,0.179,0.000,,,
medium,16,0,17367,347448,167261,0.901,0.561,16.466,1.148,7.624,2.419
medium,16,1,167261,0,0,3.756,0.955,0.000,,,
medium,16,0,17367,347448,167261,0.741,0.336,11.129,0.404,3.525,2.126
medium,16,1,167261,0,0,4.374,0.838,0.000,,,
medium,16,0,17367,347448,167261,1.034,0.307,12.187,0.395,4.792,2.012
medium,16,1,167261,0,0,3.683,0.974,0.000,,,
medium,16,0,17367,347448,167261,0.990,0.310,11.824,0.389,4.635,2.022
medium,16,1,167261,0,0,3.882,0.957,0.000,,,
medium,16,0,17367,347448,167261,0.688,0.285,10.956,0.388,3.571,1.987
medium,16,1,167261,0,0,3.574,0.832,0.000,,,
medium,16,0,17367,347448,167261,1.117,0.445,11.842,0.390,4.173,1.972
medium,16,1,167261,0,0,4.240,0.869,0.000,,,
large,16,0,86518,1730227,796076,2.557,1.012,67.004,4.257,17.976,10.708
large,16,1,796076,0,0,18.340,3.102,0.000,,,
large,16,0,86518,1730227,796076,2.740,0.718,61.671,2.092,13.292,10.356
large,16,1,796076,0,0,14.502,3.392,0.000,,,
large,16,0,86518,1730227,796076,2.490,0.695,58.651,2.074,13.027,9.928
large,16,1,796076,0,0,14.302,2.995,0.000,,,
large,16,0,86518,1730227,796076,2.449,0.646,63.561,1.885,12.438,10.408
large,16,1,796076,0,0,15.067,2.805,0.000,,,
large,16,0,86518,1730227,796076,2.581,0.711,57.509,1.864,12.185,10.214
large,16,1,796076,0,0,13.440,3.224,0.000,,,
large,16,0,86518,1730227,796076,2.652,0.670,59.847,1.453,12.604,11.582
large,16,1,796076,0,0,14.957,3.543,0.000,,,
deep-s,16,0,1720,5755,2604,0.204,0.046,0.800,0.014,0.436,0.110
deep-s,16,1,2604,5230,2069,0.209,0.068,1.114,0.014,0.796,0.113
deep-s,16,2,2069,4086,1248,0.169,0.142,0.833,0.016,0.576,0.104
deep-s,16,3,1248,0,0,0.010,0.081,0.000,,,
deep-s,16,0,1720,5755,2604,0.207,0.045,0.749,0.014,0.365,0.119
deep-s,16,1,2604,5230,2069,0.198,0.078,1.192,0.014,0.859,0.110
deep-s,16,2,2069,4086,1248,0.164,0.145,0.763,0.012,0.548,0.073
deep-s,16,3,1248,0,0,0.018,0.080,0.000,,,
deep-s,16,0,1720,5755,2604,0.179,0.048,0.694,0.016,0.345,0.085
deep-s,16,1,2604,5230,2069,0.207,0.067,1.066,0.014,0.775,0.094
deep-s,16,2,2069,4086,1248,0.168,0.144,0.827,0.013,0.590,0.093
deep-s,16,3,1248,0,0,0.019,0.082,0.000,,,
deep-s,16,0,1720,5755,2604,0.189,0.044,0.689,0.015,0.344,0.098
deep-s,16,1,2604,5230,2069,0.198,0.074,1.120,0.014,0.788,0.131
deep-s,16,2,2069,4086,1248,0.157,0.151,0.726,0.011,0.511,0.076
deep-s,16,3,1248,0,0,0.010,0.086,0.000,,,
deep-s,16,0,1720,5755,2604,0.199,0.038,0.667,0.011,0.349,0.085
deep-s,16,1,2604,5230,2069,0.190,0.067,1.115,0.013,0.785,0.133
deep-s,16,2,2069,4086,1248,0.155,0.138,0.740,0.010,0.464,0.117
deep-s,16,3,1248,0,0,0.010,0.083,0.000,,,
deep-s,16,0,1720,5755,2604,0.199,0.041,0.692,0.011,0.357,0.100
deep-s,16,1,2604,5230,2069,0.179,0.073,1.104,0.012,0.791,0.120
deep-s,16,2,2069,4086,1248,0.158,0.146,0.854,0.013,0.648,0.071
deep-s,16,3,1248,0,0,0.013,0.081,0.000,,,
deep-m,16,0,17367,115794,52552,0.832,0.331,4.007,0.123,1.392,0.837
deep-m,16,1,52552,105185,41527,1.580,0.503,4.638,0.056,1.740,0.989
deep-m,16,2,41527,83194,25906,1.408,0.682,4.152,0.054,1.627,0.838
deep-m,16,3,25906,0,0,0.053,0.634,0.000,,,
deep-m,16,0,17367,115794,52552,0.743,0.304,4.541,0.085,1.449,0.798
deep-m,16,1,52552,105185,41527,3.054,0.684,6.918,0.076,3.618,0.994
deep-m,16,2,41527,83194,25906,1.587,0.780,4.435,0.058,1.779,0.855
deep-m,16,3,25906,0,0,0.058,0.711,0.000,,,
deep-m,16,0,17367,115794,52552,0.763,0.283,3.940,0.065,1.624,0.776
deep-m,16,1,52552,105185,41527,1.400,0.449,4.142,0.057,1.544,0.860
deep-m,16,2,41527,83194,25906,1.306,0.627,3.797,0.048,1.504,0.752
deep-m,16,3,25906,0,0,0.066,0.536,0.000,,,
deep-m,16,0,17367,115794,52552,0.687,0.304,4.298,0.067,1.822,0.866
deep-m,16,1,52552,105185,41527,1.356,0.383,3.946,0.058,1.411,0.843
deep-m,16,2,41527,83194,25906,1.277,0.638,3.628,0.045,1.430,0.721
deep-m,16,3,25906,0,0,0.059,0.555,0.000,,,
deep-m,16,0,17367,115794,52552,0.685,0.281,3.630,0.061,1.402,0.762
deep-m,16,1,52552,105185,41527,1.336,0.344,3.884,0.054,1.414,0.846
deep-m,16,2,41527,83194,25906,1.344,0.625,3.697,0.048,1.539,0.732
deep-m,16,3,25906,0,0,0.046,0.541,0.000,,,
deep-m,16,0,17367,115794,52552,0.953,0.276,3.696,0.074,1.309,0.769
deep-m,16,1,52552,105185,41527,1.280,0.364,4.978,0.056,2.504,0.822
deep-m,16,2,41527,83194,25906,1.337,0.583,3.583,0.045,1.464,0.702
deep-m,16,3,25906,0,0,0.049,0.524,0.000,,,
deep-l,16,0,86518,576676,255181,2.601,0.570,23.100,0.519,8.020,3.681
deep-l,16,1,255181,510231,195268,6.425,1.557,25.387,0.462,8.492,5.680
deep-l,16,2,195268,390548,114534,5.969,3.525,20.785,0.362,7.153,4.510
deep-l,16,3,114534,0,0,0.165,2.559,0.000,,,
deep-l,16,0,86518,576676,255181,2.524,0.415,19.945,0.517,5.595,3.538
deep-l,16,1,255181,510231,195268,6.182,1.482,24.043,0.509,8.177,5.562
deep-l,16,2,195268,390548,114534,5.773,3.421,20.121,0.363,6.913,4.367
deep-l,16,3,114534,0,0,0.170,2.397,0.000,,,
deep-l,16,0,86518,576676,255181,2.540,0.418,18.260,0.555,5.015,3.480
deep-l,16,1,255181,510231,195268,6.137,1.516,22.863,0.447,7.765,5.280
deep-l,16,2,195268,390548,114534,5.819,3.379,19.398,0.354,6.921,4.153
deep-l,16,3,114534,0,0,0.161,2.388,0.000,,,
deep-l,16,0,86518,576676,255181,2.782,0.467,18.196,0.494,5.247,3.476
deep-l,16,1,255181,510231,195268,6.196,1.584,22.325,0.395,7.411,5.225
deep-l,16,2,195268,390548,114534,5.979,3.364,19.414,0.301,6.835,4.056
deep-l,16,3,114534,0,0,0.163,2.371,0.000,,,
deep-l,16,0,86518,576676,255181,2.647,0.435,18.043,0.506,5.098,3.663
deep-l,16,1,255181,510231,195268,6.248,1.813,23.391,0.437,8.003,5.295
deep-l,16,2,195268,390548,114534,7.014,3.594,20.103,0.332,7.186,4.196
deep-l,16,3,114534,0,0,0.167,2.307,0.000,,,
deep-l,16,0,86518,576676,255181,2.904,0.482,19.369,0.519,5.289,3.621
deep-l,16,1,255181,510231,195268,6.574,1.726,23.583,0.378,7.597,5.219
deep-l,16,2,195268,390548,114534,6.061,3.568,21.436,0.294,8.904,4.010
deep-l,16,3,114534,0,0,0.145,2.477,0.000,,,
small,32,0,1720,17118,8263,0.959,0.378,3.758,0.158,1.967,0.630
small,32,1,8263,0,0,1.310,0.152,0.000,,,
small,32,0,1720,17118,8263,0.262,0.041,1.615,0.014,1.062,0.118
small,32,1,8263,0,0,0.784,0.154,0.000,,,
small,32,0,1720,17118,8263,0.215,0.046,1.097,0.014,0.656,0.105
small,32,1,8263,0,0,0.689,0.154,0.000,,,
small,32,0,1720,17118,8263,0.237,0.041,0.696,0.015,0.424,0.095
small,32,1,8263,0,0,0.486,0.154,0.000,,,
small,32,0,1720,17118,8263,0.225,0.037,0.579,0.014,0.312,0.092
small,32,1,8263,0,0,0.552,0.151,0.000,,,
small,32,0,1720,17118,8263,0.157,0.048,0.803,0.013,0.530,0.096
small,32,1,8263,0,0,0.412,0.153,0.000,,,
medium,32,0,17367,347448,167261,0.556,0.364,10.962,0.811,5.456,1.259
medium,32,1,167261,0,0,3.079,0.670,0.000,,,
medium,32,0,17367,347448,167261,0.542,0.317,7.744,0.341,2.994,1.142
medium,32,1,167261,0,0,2.788,0.741,0.000,,,
medium,32,0,17367,347448,167261,0.854,0.309,7.501,0.350,2.782,1.145
medium,32,1,167261,0,0,2.771,0.584,0.000,,,
medium,32,0,17367,347448,167261,0.496,0.310,7.314,0.340,2.733,1.117
medium,32,1,167261,0,0,3.077,0.803,0.000,,,
medium,32,0,17367,347448,167261,0.518,0.273,8.155,0.330,3.582,1.107
medium,32,1,167261,0,0,2.720,0.657,0.000,,,
medium,32,0,17367,347448,167261,0.820,0.306,7.280,0.343,2.541,1.181
medium,32,1,167261,0,0,2.685,0.655,0.000,,,
large,32,0,86518,1730227,796076,1.902,1.137,52.273,3.279,14.902,7.464
large,32,1,796076,0,0,12.713,2.705,0.000,,,
large,32,0,86518,1730227,796076,1.737,0.523,40.806,1.679,9.701,5.760
large,32,1,796076,0,0,13.118,2.810,0.000,,,
large,32,0,86518,1730227,796076,2.971,1.152,42.627,1.824,10.492,6.037
large,32,1,796076,0,0,9.739,2.473,0.000,,,
large,32,0,86518,1730227,796076,1.737,0.536,42.113,1.848,9.785,6.454
large,32,1,796076,0,0,10.257,2.740,0.000,,,
large,32,0,86518,1730227,796076,1.811,0.551,43.729,2.196,10.721,6.250
large,32,1,796076,0,0,9.914,3.021,0.000,,,
large,32,0,86518,1730227,796076,1.768,0.570,43.238,1.777,10.396,6.483
large,32,1,796076,0,0,9.835,2.567,0.000,,,
deep-s,32,0,1720,5755,2604,0.172,0.058,0.818,0.015,0.511,0.066
deep-s,32,1,2604,5230,2069,0.251,0.080,1.172,0.009,0.940,0.061
deep-s,32,2,2069,4086,1248,0.170,0.118,0.917,0.026,0.711,0.059
deep-s,32,3,1248,0,0,0.015,0.082,0.000,,,
deep-s,32,0,1720,5755,2604,0.181,0.049,0.742,0.013,0.458,0.061
deep-s,32,1,2604,5230,2069,0.205,0.097,1.226,0.012,0.991,0.056
deep-s,32,2,2069,4086,1248,0.161,0.116,0.877,0.008,0.683,0.066
deep-s,32,3,1248,0,0,0.015,0.085,0.000,,,
deep-s,32,0,1720,5755,2604,0.148,0.047,0.746,0.013,0.438,0.069
deep-s,32,1,2604,5230,2069,0.225,0.076,1.160,0.013,0.906,0.066
deep-s,32,2,2069,4086,1248,0.180,0.118,0.890,0.008,0.698,0.067
deep-s,32,3,1248,0,0,0.018,0.082,0.000,,,
deep-s,32,0,1720,5755,2604,0.158,0.056,0.762,0.009,0.446,0.083
deep-s,32,1,2604,5230,2069,0.240,0.081,1.194,0.009,0.948,0.067
deep-s,32,2,2069,4086,1248,0.161,0.118,0.872,0.008,0.692,0.055
deep-s,32,3,1248,0,0,0.015,0.084,0.000,,,
deep-s,32,0,1720,5755,2604,0.151,0.050,0.755,0.013,0.466,0.058
deep-s,32,1,2604,5230,2069,0.212,0.081,1.220,0.009,0.991,0.056
deep-s,32,2,2069,4086,1248,0.161,0.118,1.074,0.012,0.874,0.069
deep-s,32,3,1248,0,0,0.013,0.076,0.000,,,
deep-s,32,0,1720,5755,2604,0.148,0.052,0.743,0.011,0.421,0.095
deep-s,32,1,2604,5230,2069,0.202,0.082,1.292,0.013,1.039,0.065
deep-s,32,2,2069,4086,1248,0.157,0.133,1.019,0.010,0.825,0.064
deep-s,32,3,1248,0,0,0.020,0.086,0.000,,,
deep-m,32,0,17367,115794,52552,0.575,0.271,3.048,0.128,1.417,0.480
deep-m,32,1,52552,105185,41527,1.004,0.366,3.657,0.045,1.951,0.535
deep-m,32,2,41527,83194,25906,1.059,0.486,3.360,0.038,1.825,0.467
deep-m,32,3,25906,0,0,0.048,0.445,0.000,,,
deep-m,32,0,17367,115794,52552,0.829,0.285,2.975,0.055,1.419,0.495
deep-m,32,1,52552,105185,41527,1.063,0.318,3.442,0.040,1.744,0.534
deep-m,32,2,41527,83194,25906,0.988,0.462,3.123,0.039,1.633,0.455
deep-m,32,3,25906,0,0,0.045,0.436,0.000,,,
deep-m,32,0,17367,115794,52552,0.525,0.227,2.916,0.051,1.439,0.448
deep-m,32,1,52552,105185,41527,0.971,0.316,3.271,0.038,1.646,0.515
deep-m,32,2,41527,83194,25906,1.028,0.471,3.161,0.038,1.650,0.484
deep-m,32,3,25906,0,0,0.040,0.417,0.000,,,
deep-m,32,0,17367,115794,52552,0.505,0.401,2.779,0.059,1.283,0.455
deep-m,32,1,52552,105185,41527,1.000,0.319,4.090,0.038,2.474,0.498
deep-m,32,2,41527,83194,25906,0.959,0.448,3.112,0.035,1.635,0.463
deep-m,32,3,25906,0,0,0.040,0.411,0.000,,,
deep-m,32,0,17367,115794,52552,0.495,0.335,2.758,0.048,1.267,0.450
deep-m,32,1,52552,105185,41527,0.977,0.386,3.285,0.043,1.667,0.517
deep-m,32,2,41527,83194,25906,0.949,0.461,3.188,0.036,1.740,0.457
deep-m,32,3,25906,0,0,0.042,0.416,0.000,,,
deep-m,32,0,17367,115794,52552,0.819,0.305,2.771,0.045,1.326,0.457
deep-m,32,1,52552,105185,41527,0.999,0.326,3.300,0.045,1.701,0.508
deep-m,32,2,41527,83194,25906,0.946,0.455,3.131,0.036,1.686,0.442
deep-m,32,3,25906,0,0,0.040,0.406,0.000,,,
deep-l,32,0,86518,576676,255181,1.699,0.364,14.854,0.523,5.564,2.327
deep-l,32,1,255181,510231,195268,4.472,1.305,16.217,0.488,5.729,3.357
deep-l,32,2,195268,390548,114534,4.627,2.315,17.790,0.373,8.657,2.818
deep-l,32,3,114534,0,0,0.139,1.701,0.000,,,
deep-l,32,0,86518,576676,255181,1.714,0.330,12.632,0.457,4.273,2.032
deep-l,32,1,255181,510231,195268,3.981,1.131,14.755,0.447,5.010,3.102
deep-l,32,2,195268,390548,114534,4.152,2.018,16.308,0.315,7.878,2.626
deep-l,32,3,114534,0,0,0.112,1.608,0.000,,,
deep-l,32,0,86518,576676,255181,2.713,0.327,12.805,0.446,4.483,2.016
deep-l,32,1,255181,510231,195268,3.926,1.198,14.566,0.403,4.964,3.081
deep-l,32,2,195268,390548,114534,4.068,2.108,14.571,0.297,6.239,2.605
deep-l,32,3,114534,0,0,0.127,1.584,0.000,,,
deep-l,32,0,86518,576676,255181,1.578,0.323,11.984,0.450,3.792,2.029
deep-l,32,1,255181,510231,195268,4.002,1.157,16.212,0.386,4.933,4.698
deep-l,32,2,195268,390548,114534,4.483,2.200,13.906,0.309,5.231,2.648
deep-l,32,3,114534,0,0,0.125,1.652,0.000,,,
deep-l,32,0,86518,576676,255181,2.999,0.973,12.408,0.417,4.063,2.181
deep-l,32,1,255181,510231,195268,4.039,1.151,14.572,0.375,5.182,3.050
deep-l,32,2,195268,390548,114534,4.165,2.454,16.208,0.295,8.219,2.473
deep-l,32,3,114534,0,0,0.106,1.517,0.000,,,
deep-l,32,0,86518,576676,255181,1.662,0.378,11.908,0.429,3.786,2.074
deep-l,32,1,255181,510231,195268,4.155,1.280,14.903,0.382,5.260,3.058
deep-l,32,2,195268,390548,114534,4.294,2.198,16.664,0.288,8.501,2.553
deep-l,32,3,114534,0,0,0.103,1.580,0.000,,,
small,64,0,1720,17118,8263,1.511,0.484,5.574,0.369,3.051,0.807
small,64,1,8263,0,0,1.982,0.247,0.000,,,
small,64,0,1720,17118,8263,0.818,0.093,2.676,0.041,1.339,0.513
small,64,1,8263,0,0,1.502,0.246,0.000,,,
small,64,0,1720,17118,8263,0.250,0.126,2.331,0.026,1.119,0.477
small,64,1,8263,0,0,1.225,0.249,0.000,,,
small,64,0,1720,17118,8263,0.325,0.085,1.589,0.024,0.912,0.182
small,64,1,8263,0,0,0.944,0.244,0.000,,,
small,64,0,1720,17118,8263,0.376,0.089,1.682,0.024,1.122,0.179
small,64,1,8263,0,0,0.705,0.247,0.000,,,
small,64,0,1720,17118,8263,0.404,0.084,1.088,0.022,0.631,0.185
small,64,1,8263,0,0,0.700,0.257,0.000,,,
medium,64,0,17367,347448,167261,2.079,0.879,12.838,1.432,7.186,1.292
medium,64,1,167261,0,0,3.213,0.946,0.000,,,
medium,64,0,17367,347448,167261,1.036,0.652,8.341,0.214,4.019,1.300
medium,64,1,167261,0,0,2.966,0.701,0.000,,,
medium,64,0,17367,347448,167261,0.719,0.446,8.287,0.218,4.204,1.105
medium,64,1,167261,0,0,2.580,0.760,0.000,,,
medium,64,0,17367,347448,167261,0.711,0.394,6.131,0.210,2.370,1.118
medium,64,1,167261,0,0,2.418,0.731,0.000,,,
medium,64,0,17367,347448,167261,0.702,0.549,7.456,0.229,3.639,1.049
medium,64,1,167261,0,0,2.821,0.724,0.000,,,
medium,64,0,17367,347448,167261,0.661,0.343,7.194,0.203,2.904,1.034
medium,64,1,167261,0,0,2.827,0.641,0.000,,,
large,64,0,86518,1730227,796076,1.557,1.510,41.399,5.114,15.062,7.418
large,64,1,796076,0,0,12.081,3.001,0.000,,,
large,64,0,86518,1730227,796076,1.628,0.600,29.122,0.921,8.081,6.408
large,64,1,796076,0,0,9.668,2.925,0.000,,,
large,64,0,86518,1730227,796076,1.595,0.619,27.174,0.926,7.407,6.045
large,64,1,796076,0,0,9.025,2.427,0.000,,,
large,64,0,86518,1730227,796076,2.898,0.603,27.171,0.872,6.376,6.913
large,64,1,796076,0,0,8.925,2.631,0.000,,,
large,64,0,86518,1730227,796076,1.472,0.594,25.803,0.870,6.069,6.201
large,64,1,796076,0,0,9.410,3.229,0.000,,,
large,64,0,86518,1730227,796076,1.554,0.616,27.204,0.908,7.714,6.243
large,64,1,796076,0,0,8.094,2.394,0.000,,,
deep-s,64,0,1720,5755,2604,0.187,0.065,0.872,0.018,0.482,0.099
deep-s,64,1,2604,5230,2069,0.219,0.089,1.122,0.021,0.836,0.093
deep-s,64,2,2069,4086,1248,0.166,0.125,0.897,0.029,0.648,0.081
deep-s,64,3,1248,0,0,0.017,0.089,0.000,,,
deep-s,64,0,1720,5755,2604,0.201,0.054,0.879,0.018,0.456,0.153
deep-s,64,1,2604,5230,2069,0.224,0.087,1.162,0.021,0.879,0.089
deep-s,64,2,2069,4086,1248,0.188,0.138,0.904,0.017,0.646,0.114
deep-s,64,3,1248,0,0,0.011,0.093,0.000,,,
deep-s,64,0,1720,5755,2604,0.256,0.054,0.853,0.019,0.449,0.148
deep-s,64,1,2604,5230,2069,0.207,0.077,1.189,0.016,0.896,0.103
deep-s,64,2,2069,4086,1248,0.177,0.126,0.817,0.018,0.598,0.079
deep-s,64,3,1248,0,0,0.013,0.085,0.000,,,
deep-s,64,0,1720,5755,2604,0.184,0.080,0.793,0.019,0.408,0.128
deep-s,64,1,2604,5230,2069,0.224,0.085,1.132,0.019,0.856,0.086
deep-s,64,2,2069,4086,1248,0.169,0.131,0.915,0.015,0.697,0.081
deep-s,64,3,1248,0,0,0.011,0.096,0.000,,,
deep-s,64,0,1720,5755,2604,0.188,0.059,0.809,0.019,0.431,0.113
deep-s,64,1,2604,5230,2069,0.226,0.081,1.233,0.016,0.946,0.096
deep-s,64,2,2069,4086,1248,0.171,0.133,1.007,0.017,0.734,0.118
deep-s,64,3,1248,0,0,0.017,0.088,0.000,,,
deep-s,64,0,1720,5755,2604,0.180,0.057,0.863,0.017,0.446,0.145
deep-s,64,1,2604,5230,2069,0.217,0.087,1.279,0.018,0.996,0.079
deep-s,64,2,2069,4086,1248,0.180,0.136,0.929,0.015,0.704,0.081
deep-s,64,3,1248,0,0,0.013,0.091,0.000,,,
deep-m,64,0,17367,115794,52552,0.768,0.473,3.679,0.150,1.928,0.515
deep-m,64,1,52552,105185,41527,1.244,0.470,3.468,0.076,1.917,0.467
deep-m,64,2,41527,83194,25906,0.871,0.485,3.157,0.063,1.830,0.399
deep-m,64,3,25906,0,0,0.057,0.429,0.000,,,
deep-m,64,0,17367,115794,52552,0.719,0.352,3.097,0.094,1.571,0.503
deep-m,64,1,52552,105185,41527,1.266,0.413,3.143,0.098,1.682,0.434
deep-m,64,2,41527,83194,25906,0.821,0.535,3.108,0.058,1.844,0.400
deep-m,64,3,25906,0,0,0.061,0.425,0.000,,,
deep-m,64,0,17367,115794,52552,0.696,0.322,3.175,0.080,1.725,0.502
deep-m,64,1,52552,105185,41527,1.070,0.362,3.093,0.072,1.682,0.469
deep-m,64,2,41527,83194,25906,0.780,0.516,2.966,0.060,1.723,0.389
deep-m,64,3,25906,0,0,0.049,0.430,0.000,,,
deep-m,64,0,17367,115794,52552,0.646,0.343,2.825,0.072,1.373,0.472
deep-m,64,1,52552,105185,41527,1.009,0.378,3.082,0.073,1.718,0.398
deep-m,64,2,41527,83194,25906,0.795,0.498,2.991,0.057,1.778,0.381
deep-m,64,3,25906,0,0,0.050,0.396,0.000,,,
deep-m,64,0,17367,115794,52552,0.676,0.380,3.112,0.075,1.786,0.442
deep-m,64,1,52552,105185,41527,1.018,0.418,3.050,0.072,1.702,0.417
deep-m,64,2,41527,83194,25906,0.768,0.452,2.968,0.062,1.733,0.395
deep-m,64,3,25906,0,0,0.048,0.415,0.000,,,
deep-m,64,0,17367,115794,52552,0.628,0.304,2.967,0.078,1.610,0.444
deep-m,64,1,52552,105185,41527,0.965,0.392,3.089,0.069,1.764,0.444
deep-m,64,2,41527,83194,25906,0.850,0.471,2.746,0.059,1.617,0.349
deep-m,64,3,25906,0,0,0.051,0.402,0.000,,,
deep-l,64,0,86518,576676,255181,1.500,0.389,12.474,0.344,6.097,1.722
deep-l,64,1,255181,510231,195268,3.339,1.139,11.073,0.286,4.399,1.816
deep-l,64,2,195268,390548,114534,3.125,1.818,10.331,0.247,5.022,1.505
deep-l,64,3,114534,0,0,0.105,1.242,0.000,,,
deep-l,64,0,86518,576676,255181,1.464,0.443,10.269,0.353,3.420,1.633
deep-l,64,1,255181,510231,195268,3.463,1.139,10.858,0.291,4.752,1.825
deep-l,64,2,195268,390548,114534,2.887,1.773,10.067,0.232,4.935,1.456
deep-l,64,3,114534,0,0,0.095,1.207,0.000,,,
deep-l,64,0,86518,576676,255181,1.418,0.377,9.845,0.359,3.678,1.645
