workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
deep-l,8,2,116944,233969,0,10.998,2.395,16.506,0.000,6.972,1.451
small,16,0,1720,17118,7959,0.633,0.232,2.820,0.000,1.745,0.409
small,16,1,7959,0,0,0.497,0.161,0.000,,,
small,16,0,1720,17118,7959,0.267,0.229,1.510,0.000,1.176,0.132
small,16,1,7959,0,0,0.510,0.159,0.000,,,
small,16,0,1720,17118,7959,0.183,0.077,1.483,0.000,1.164,0.122
small,16,1,7959,0,0,0.534,0.161,0.000,,,
small,16,0,1720,17118,7959,0.207,0.051,1.437,0.000,1.106,0.127
small,16,1,7959,0,0,0.498,0.161,0.000,,,
small,16,0,1720,17118,7959,0.210,0.050,1.405,0.000,1.086,0.122
small,16,1,7959,0,0,0.487,0.161,0.000,,,
small,16,0,1720,17118,7959,0.216,0.049,1.404,0.000,1.089,0.116
small,16,1,7959,0,0,0.497,0.161,0.000,,,
medium,16,0,17367,347448,160295,1.345,0.469,9.892,0.000,3.447,2.035
medium,16,1,160295,0,0,3.877,1.016,0.000,,,
medium,16,0,17367,347448,160295,0.637,0.287,9.139,0.000,2.957,1.756
medium,16,1,160295,0,0,3.455,0.704,0.000,,,
medium,16,0,17367,347448,160295,0.610,0.298,8.359,0.000,2.613,1.606
medium,16,1,160295,0,0,3.468,0.688,0.000,,,
medium,16,0,17367,347448,160295,0.600,0.321,8.607,0.000,2.828,1.569
medium,16,1,160295,0,0,4.969,0.875,0.000,,,
medium,16,0,17367,347448,160295,0.666,0.340,9.327,0.000,3.224,1.575
medium,16,1,160295,0,0,3.490,0.773,0.000,,,
medium,16,0,17367,347448,160295,0.786,0.268,8.164,0.000,2.488,1.470
medium,16,1,160295,0,0,2.900,0.663,0.000,,,
large,16,0,86518,1730227,737662,2.568,1.132,49.050,0.000,15.103,7.432
large,16,1,737662,0,0,14.831,2.464,0.000,,,
large,16,0,86518,1730227,737662,2.256,0.588,43.837,0.000,11.186,6.494
large,16,1,737662,0,0,12.968,2.030,0.000,,,
large,16,0,86518,1730227,737662,2.342,0.553,47.483,0.000,11.245,8.400
large,16,1,737662,0,0,12.497,2.427,0.000,,,
large,16,0,86518,1730227,737662,2.321,0.573,44.850,0.000,11.863,6.462
large,16,1,737662,0,0,11.338,1.930,0.000,,,
large,16,0,86518,1730227,737662,2.292,0.538,43.712,0.000,11.847,6.379
large,16,1,737662,0,0,10.547,1.870,0.000,,,
large,16,0,86518,1730227,737662,2.253,0.525,47.766,0.000,12.836,7.259
large,16,1,737662,0,0,11.844,1.830,0.000,,,
deep-s,16,0,1720,5755,2393,0.171,0.040,0.650,0.000,0.415,0.072
deep-s,16,1,2393,4828,1048,0.179,0.059,0.556,0.000,0.327,0.077
deep-s,16,2,1048,2096,0,0.174,0.053,0.242,0.000,0.173,0.027
deep-s,16,0,1720,5755,2393,0.150,0.048,0.593,0.000,0.341,0.072
deep-s,16,1,2393,4828,1048,0.178,0.057,0.467,0.000,0.291,0.057
deep-s,16,2,1048,2096,0,0.114,0.056,0.223,0.000,0.148,0.031
deep-s,16,0,1720,5755,2393,0.164,0.038,0.574,0.000,0.334,0.081
deep-s,16,1,2393,4828,1048,0.181,0.058,0.495,0.000,0.289,0.057
deep-s,16,2,1048,2096,0,0.126,0.055,0.221,0.000,0.145,0.029
deep-s,16,0,1720,5755,2393,0.158,0.040,0.571,0.000,0.340,0.067
deep-s,16,1,2393,4828,1048,0.192,0.052,0.502,0.000,0.319,0.054
deep-s,16,2,1048,2096,0,0.118,0.051,0.226,0.000,0.153,0.026
deep-s,16,0,1720,5755,2393,0.176,0.045,0.592,0.000,0.346,0.067
deep-s,16,1,2393,4828,1048,0.184,0.058,0.477,0.000,0.290,0.058
deep-s,16,2,1048,2096,0,0.119,0.055,0.220,0.000,0.152,0.027
deep-s,16,0,1720,5755,2393,0.177,0.037,0.629,0.000,0.377,0.076
deep-s,16,1,2393,4828,1048,0.176,0.062,0.535,0.000,0.335,0.063
deep-s,16,2,1048,2096,0,0.185,0.079,0.218,0.000,0.151,0.023
deep-m,16,0,17367,115794,47572,0.595,0.302,12.992,0.000,10.896,0.662
deep-m,16,1,47572,95336,26271,1.285,0.347,10.304,0.000,8.451,0.546
deep-m,16,2,26271,52514,0,1.169,0.269,5.902,0.000,4.976,0.177
deep-m,16,0,17367,115794,47572,0.626,0.295,12.033,0.000,10.229,0.576
deep-m,16,1,47572,95336,26271,1.127,0.320,9.884,0.000,8.204,0.517
deep-m,16,2,26271,52514,0,1.146,0.250,5.870,0.000,4.978,0.169
deep-m,16,0,17367,115794,47572,0.585,0.289,12.083,0.000,10.276,0.588
deep-m,16,1,47572,95336,26271,1.281,0.345,10.151,0.000,8.461,0.509
deep-m,16,2,26271,52514,0,1.227,0.283,5.862,0.000,4.952,0.182
deep-m,16,0,17367,115794,47572,0.601,0.258,12.207,0.000,10.395,0.539
deep-m,16,1,47572,95336,26271,1.064,0.230,9.871,0.000,8.219,0.477
deep-m,16,2,26271,52514,0,1.043,0.263,5.709,0.000,4.880,0.170
deep-m,16,0,17367,115794,47572,0.593,0.256,12.252,0.000,10.327,0.590
deep-m,16,1,47572,95336,26271,1.064,0.206,10.717,0.000,8.988,0.535
deep-m,16,2,26271,52514,0,1.309,0.241,6.057,0.000,5.189,0.182
deep-m,16,0,17367,115794,47572,0.568,0.249,12.361,0.000,10.398,0.635
deep-m,16,1,47572,95336,26271,1.432,0.319,9.945,0.000,8.205,0.482
deep-m,16,2,26271,52514,0,1.044,0.251,5.725,0.000,4.888,0.164
deep-l,16,0,86518,576676,225233,2.695,0.770,16.136,0.000,5.296,2.618
deep-l,16,1,225233,450223,116944,6.802,0.730,16.770,0.000,6.558,2.844
deep-l,16,2,116944,233969,0,5.346,1.302,8.396,0.000,4.020,0.677
deep-l,16,0,86518,576676,225233,2.371,0.404,15.315,0.000,5.161,2.509
deep-l,16,1,225233,450223,116944,5.027,0.963,15.898,0.000,5.966,2.832
deep-l,16,2,116944,233969,0,6.865,1.504,8.070,0.000,3.843,0.663
deep-l,16,0,86518,576676,225233,2.372,0.406,15.493,0.000,4.812,2.694
deep-l,16,1,225233,450223,116944,5.253,0.898,15.091,0.000,5.647,2.824
deep-l,16,2,116944,233969,0,4.913,1.035,7.857,0.000,3.766,0.650
deep-l,16,0,86518,576676,225233,2.251,0.412,14.245,0.000,4.459,2.468
deep-l,16,1,225233,450223,116944,5.296,0.730,15.082,0.000,5.581,2.774
deep-l,16,2,116944,233969,0,4.863,0.995,7.816,0.000,3.689,0.638
deep-l,16,0,86518,576676,225233,3.348,0.392,14.330,0.000,4.504,2.531
deep-l,16,1,225233,450223,116944,5.089,0.933,15.294,0.000,5.607,2.822
deep-l,16,2,116944,233969,0,4.943,1.266,7.814,0.000,3.717,0.657
deep-l,16,0,86518,576676,225233,3.127,0.416,14.674,0.000,4.837,2.471
deep-l,16,1,225233,450223,116944,5.263,0.809,15.386,0.000,5.842,2.761
deep-l,16,2,116944,233969,0,4.968,1.224,7.778,0.000,3.684,0.638
small,32,0,1720,17118,7959,0.721,0.315,3.474,0.000,1.890,0.816
small,32,1,7959,0,0,0.861,0.170,0.000,,,
small,32,0,1720,17118,7959,0.480,0.050,2.230,0.000,1.298,0.331
small,32,1,7959,0,0,0.587,0.171,0.000,,,
small,32,0,1720,17118,7959,0.177,0.048,1.630,0.000,1.160,0.087
small,32,1,7959,0,0,0.763,0.167,0.000,,,
small,32,0,1720,17118,7959,0.195,0.049,1.689,0.000,1.238,0.087
small,32,1,7959,0,0,0.640,0.168,0.000,,,
small,32,0,1720,17118,7959,0.183,0.097,1.797,0.000,1.109,0.312
small,32,1,7959,0,0,0.475,0.170,0.000,,,
small,32,0,1720,17118,7959,0.196,0.064,1.514,0.000,1.058,0.096
small,32,1,7959,0,0,0.485,0.170,0.000,,,
medium,32,0,17367,347448,160295,0.586,0.444,7.119,0.000,2.688,1.425
medium,32,1,160295,0,0,3.204,0.724,0.000,,,
medium,32,0,17367,347448,160295,0.568,0.364,6.028,0.000,1.930,1.235
medium,32,1,160295,0,0,2.727,0.637,0.000,,,
medium,32,0,17367,347448,160295,0.554,0.337,5.975,0.000,2.069,1.075
medium,32,1,160295,0,0,2.746,0.710,0.000,,,
medium,32,0,17367,347448,160295,0.551,0.313,6.296,0.000,2.242,1.124
medium,32,1,160295,0,0,2.595,0.603,0.000,,,
medium,32,0,17367,347448,160295,0.546,0.269,6.199,0.000,2.118,1.143
medium,32,1,160295,0,0,2.676,0.692,0.000,,,
medium,32,0,17367,347448,160295,0.530,0.403,5.953,0.000,1.911,1.164
medium,32,1,160295,0,0,2.699,0.586,0.000,,,
large,32,0,86518,1730227,737662,2.381,1.595,37.712,0.000,11.286,6.021
large,32,1,737662,0,0,12.268,2.942,0.000,,,
large,32,0,86518,1730227,737662,1.896,0.575,32.908,0.000,8.373,5.100
large,32,1,737662,0,0,11.781,2.105,0.000,,,
large,32,0,86518,1730227,737662,1.869,0.569,32.716,0.000,9.141,4.847
large,32,1,737662,0,0,9.408,2.110,0.000,,,
large,32,0,86518,1730227,737662,1.867,0.575,33.753,0.000,9.821,4.896
large,32,1,737662,0,0,11.457,2.436,0.000,,,
large,32,0,86518,1730227,737662,1.891,0.610,33.310,0.000,9.030,4.996
large,32,1,737662,0,0,10.152,2.140,0.000,,,
large,32,0,86518,1730227,737662,1.823,0.621,33.229,0.000,9.408,4.980
large,32,1,737662,0,0,9.643,1.916,0.000,,,
deep-s,32,0,1720,5755,2393,0.156,0.055,0.723,0.000,0.478,0.067
deep-s,32,1,2393,4828,1048,0.246,0.061,0.542,0.000,0.352,0.070
deep-s,32,2,1048,2096,0,0.138,0.060,0.280,0.000,0.208,0.034
deep-s,32,0,1720,5755,2393,0.145,0.049,0.634,0.000,0.386,0.066
deep-s,32,1,2393,4828,1048,0.199,0.065,0.524,0.000,0.357,0.050
deep-s,32,2,1048,2096,0,0.136,0.055,0.244,0.000,0.175,0.032
deep-s,32,0,1720,5755,2393,0.145,0.053,0.619,0.000,0.382,0.066
deep-s,32,1,2393,4828,1048,0.197,0.070,0.501,0.000,0.339,0.047
deep-s,32,2,1048,2096,0,0.139,0.062,0.244,0.000,0.174,0.029
deep-s,32,0,1720,5755,2393,0.165,0.052,0.653,0.000,0.387,0.089
deep-s,32,1,2393,4828,1048,0.192,0.068,0.502,0.000,0.336,0.050
deep-s,32,2,1048,2096,0,0.130,0.056,0.255,0.000,0.179,0.027
deep-s,32,0,1720,5755,2393,0.144,0.048,0.619,0.000,0.387,0.060
deep-s,32,1,2393,4828,1048,0.197,0.068,0.511,0.000,0.350,0.046
deep-s,32,2,1048,2096,0,0.138,0.055,0.242,0.000,0.174,0.031
deep-s,32,0,1720,5755,2393,0.142,0.045,0.633,0.000,0.381,0.082
deep-s,32,1,2393,4828,1048,0.213,0.062,0.521,0.000,0.343,0.049
deep-s,32,2,1048,2096,0,0.144,0.064,0.262,0.000,0.191,0.029
deep-m,32,0,17367,115794,47572,0.510,0.320,12.664,0.000,11.249,0.441
deep-m,32,1,47572,95336,26271,1.001,0.243,9.955,0.000,8.711,0.357
deep-m,32,2,26271,52514,0,0.919,0.250,5.828,0.000,5.182,0.141
deep-m,32,0,17367,115794,47572,0.488,0.263,11.981,0.000,10.664,0.423
deep-m,32,1,47572,95336,26271,1.207,0.233,9.852,0.000,8.627,0.345
deep-m,32,2,26271,52514,0,0.843,0.231,5.761,0.000,5.126,0.145
deep-m,32,0,17367,115794,47572,0.485,0.264,11.922,0.000,10.617,0.424
deep-m,32,1,47572,95336,26271,1.052,0.287,9.721,0.000,8.573,0.332
deep-m,32,2,26271,52514,0,0.827,0.245,6.235,0.000,5.616,0.132
deep-m,32,0,17367,115794,47572,0.506,0.479,12.859,0.000,11.489,0.424
deep-m,32,1,47572,95336,26271,1.005,0.243,9.734,0.000,8.522,0.349
deep-m,32,2,26271,52514,0,0.831,0.209,5.760,0.000,5.124,0.135
deep-m,32,0,17367,115794,47572,0.459,0.280,11.856,0.000,10.594,0.393
deep-m,32,1,47572,95336,26271,0.993,0.261,9.777,0.000,8.614,0.338
deep-m,32,2,26271,52514,0,0.841,0.212,5.714,0.000,5.098,0.132
deep-m,32,0,17367,115794,47572,0.711,0.273,13.058,0.000,11.746,0.417
deep-m,32,1,47572,95336,26271,0.966,0.255,9.712,0.000,8.542,0.344
deep-m,32,2,26271,52514,0,0.857,0.235,5.814,0.000,5.202,0.136
deep-l,32,0,86518,576676,225233,1.948,0.786,11.228,0.000,3.658,2.076
deep-l,32,1,225233,450223,116944,4.634,0.876,11.522,0.000,4.907,1.741
deep-l,32,2,116944,233969,0,3.937,0.881,5.634,0.000,2.784,0.469
deep-l,32,0,86518,576676,225233,1.661,0.351,9.925,0.000,3.256,1.640
deep-l,32,1,225233,450223,116944,3.686,0.739,9.656,0.000,3.515,1.609
deep-l,32,2,116944,233969,0,3.602,0.793,5.339,0.000,2.624,0.451
deep-l,32,0,86518,576676,225233,1.513,0.348,10.045,0.000,3.270,1.617
deep-l,32,1,225233,450223,116944,3.799,0.692,9.635,0.000,3.520,1.622
deep-l,32,2,116944,233969,0,3.577,0.807,5.268,0.000,2.532,0.443
deep-l,32,0,86518,576676,225233,2.691,0.361,9.973,0.000,3.358,1.593
deep-l,32,1,225233,450223,116944,3.933,0.735,9.558,0.000,3.494,1.623
deep-l,32,2,116944,233969,0,3.540,0.802,5.229,0.000,2.522,0.438
deep-l,32,0,86518,576676,225233,1.585,0.368,10.033,0.000,3.407,1.615
deep-l,32,1,225233,450223,116944,3.759,0.710,9.509,0.000,3.485,1.600
deep-l,32,2,116944,233969,0,3.628,0.800,5.263,0.000,2.589,0.432
deep-l,32,0,86518,576676,225233,1.809,0.374,10.167,0.000,3.058,1.807
deep-l,32,1,225233,450223,116944,3.968,0.751,9.908,0.000,3.545,1.671
deep-l,32,2,116944,233969,0,3.744,0.902,5.380,0.000,2.638,0.444
small,64,0,1720,17118,7959,1.024,0.364,4.287,0.000,2.059,0.870
small,64,1,7959,0,0,1.221,0.200,0.000,,,
small,64,0,1720,17118,7959,0.591,0.125,3.388,0.000,1.534,1.034
small,64,1,7959,0,0,0.895,0.183,0.000,,,
small,64,0,1720,17118,7959,0.434,0.350,3.107,0.000,1.508,1.034
small,64,1,7959,0,0,0.677,0.195,0.000,,,
small,64,0,1720,17118,7959,0.428,0.317,2.555,0.000,1.438,0.453
small,64,1,7959,0,0,0.647,0.193,0.000,,,
small,64,0,1720,17118,7959,0.427,0.312,2.233,0.000,1.317,0.432
small,64,1,7959,0,0,0.756,0.189,0.000,,,
small,64,0,1720,17118,7959,0.370,0.121,1.826,0.000,1.168,0.241
small,64,1,7959,0,0,0.764,0.191,0.000,,,
medium,64,0,17367,347448,160295,2.199,0.671,8.843,0.000,3.495,1.756
medium,64,1,160295,0,0,3.253,0.764,0.000,,,
medium,64,0,17367,347448,160295,1.167,0.448,6.084,0.000,2.227,1.300
medium,64,1,160295,0,0,2.863,0.908,0.000,,,
medium,64,0,17367,347448,160295,0.770,0.361,5.932,0.000,2.184,1.218
medium,64,1,160295,0,0,2.710,0.683,0.000,,,
medium,64,0,17367,347448,160295,0.727,0.414,6.149,0.000,2.091,1.129
medium,64,1,160295,0,0,2.547,1.009,0.000,,,
medium,64,0,17367,347448,160295,0.742,0.381,5.975,0.000,2.353,1.171
medium,64,1,160295,0,0,2.698,0.688,0.000,,,
medium,64,0,17367,347448,160295,0.727,0.397,5.535,0.000,2.044,1.122
medium,64,1,160295,0,0,2.443,0.677,0.000,,,
large,64,0,86518,1730227,737662,7.940,5.624,35.406,0.000,15.147,5.910
large,64,1,737662,0,0,12.410,2.883,0.000,,,
large,64,0,86518,1730227,737662,1.733,1.114,27.240,0.000,7.742,6.494
large,64,1,737662,0,0,9.906,2.257,0.000,,,
large,64,0,86518,1730227,737662,1.912,0.804,25.393,0.000,7.735,5.013
large,64,1,737662,0,0,9.009,2.224,0.000,,,
large,64,0,86518,1730227,737662,1.777,0.746,25.575,0.000,8.211,4.668
large,64,1,737662,0,0,8.049,2.286,0.000,,,
large,64,0,86518,1730227,737662,2.954,0.776,26.053,0.000,8.768,4.813
large,64,1,737662,0,0,9.047,2.035,0.000,,,
large,64,0,86518,1730227,737662,1.787,0.772,26.026,0.000,8.730,4.570
large,64,1,737662,0,0,8.253,2.109,0.000,,,
deep-s,64,0,1720,5755,2393,0.202,0.059,0.762,0.000,0.432,0.144
deep-s,64,1,2393,4828,1048,0.210,0.063,0.901,0.000,0.417,0.353
deep-s,64,2,1048,2096,0,0.144,0.067,0.324,0.000,0.232,0.038
deep-s,64,0,1720,5755,2393,0.174,0.052,0.728,0.000,0.397,0.151
deep-s,64,1,2393,4828,1048,0.219,0.065,0.596,0.000,0.385,0.077
deep-s,64,2,1048,2096,0,0.141,0.060,0.298,0.000,0.205,0.035
deep-s,64,0,1720,5755,2393,0.200,0.052,0.762,0.000,0.424,0.156
deep-s,64,1,2393,4828,1048,0.359,0.076,0.576,0.000,0.377,0.077
deep-s,64,2,1048,2096,0,0.145,0.062,0.277,0.000,0.191,0.037
deep-s,64,0,1720,5755,2393,0.189,0.049,0.770,0.000,0.423,0.144
deep-s,64,1,2393,4828,1048,0.286,0.067,0.588,0.000,0.371,0.090
deep-s,64,2,1048,2096,0,0.142,0.065,0.282,0.000,0.189,0.038
deep-s,64,0,1720,5755,2393,0.183,0.063,0.754,0.000,0.410,0.164
deep-s,64,1,2393,4828,1048,0.230,0.079,0.621,0.000,0.417,0.070
deep-s,64,2,1048,2096,0,0.140,0.070,0.296,0.000,0.200,0.038
deep-s,64,0,1720,5755,2393,0.210,0.059,0.764,0.000,0.404,0.176
deep-s,64,1,2393,4828,1048,0.222,0.066,0.562,0.000,0.363,0.072
deep-s,64,2,1048,2096,0,0.146,0.056,0.297,0.000,0.196,0.041
deep-m,64,0,17367,115794,47572,0.935,0.733,14.108,0.000,12.578,0.492
deep-m,64,1,47572,95336,26271,1.255,0.323,11.766,0.000,10.690,0.313
deep-m,64,2,26271,52514,0,0.818,0.328,6.714,0.000,6.107,0.195
deep-m,64,0,17367,115794,47572,0.747,0.333,12.895,0.000,11.521,0.503
deep-m,64,1,47572,95336,26271,1.076,0.294,11.607,0.000,10.590,0.297
deep-m,64,2,26271,52514,0,0.784,0.319,7.013,0.000,6.426,0.179
deep-m,64,0,17367,115794,47572,0.680,0.426,12.806,0.000,11.505,0.473
deep-m,64,1,47572,95336,26271,1.142,0.371,11.443,0.000,10.412,0.302
deep-m,64,2,26271,52514,0,0.725,0.315,6.573,0.000,6.023,0.175
deep-m,64,0,17367,115794,47572,0.931,0.352,12.288,0.000,11.012,0.460
deep-m,64,1,47572,95336,26271,1.057,1.231,11.838,0.000,10.800,0.289
deep-m,64,2,26271,52514,0,0.741,0.311,6.957,0.000,6.418,0.176
deep-m,64,0,17367,115794,47572,0.735,0.373,12.751,0.000,11.421,0.533
deep-m,64,1,47572,95336,26271,1.020,0.316,11.554,0.000,10.554,0.304
deep-m,64,2,26271,52514,0,0.772,0.329,6.598,0.000,6.062,0.177
deep-m,64,0,17367,115794,47572,0.659,0.314,12.557,0.000,11.276,0.500
deep-m,64,1,47572,95336,26271,0.964,0.297,11.600,0.000,10.588,0.289
deep-m,64,2,26271,52514,0,0.722,0.299,6.870,0.000,6.324,0.184
deep-l,64,0,86518,576676,225233,4.720,1.684,12.822,0.000,4.451,2.146
deep-l,64,1,225233,450223,116944,5.464,1.603,8.039,0.000,2.641,1.266
deep-l,64,2,116944,233969,0,3.172,0.995,4.855,0.000,2.647,0.507
deep-l,64,0,86518,576676,225233,1.574,0.427,9.879,0.000,3.695,1.622
deep-l,64,1,225233,450223,116944,4.033,1.383,7.368,0.000,2.527,1.219
deep-l,64,2,116944,233969,0,3.023,1.115,3.928,0.000,1.772,0.483
deep-l,64,0,86518,576676,225233,1.699,0.420,10.004,0.000,3.532,1.882
deep-l,64,1,225233,450223,116944,4.126,1.046,7.109,0.000,2.481,1.203
deep-l,64,2,116944,233969,0,2.956,0.943,3.933,0.000,1.746,0.479
deep-l,64,0,86518,576676,225233,1.664,0.405,9.293,0.000,3.281,1.667
deep-l,64,1,225233,450223,116944,3.975,0.957,6.991,0.000,2.437,1.191
deep-l,64,2,116944,233969,0,2.886,1.135,3.899,0.000,1.740,0.456
deep-l,64,0,86518,576676,225233,1.653,0.417,10.134,0.000,3.983,1.658
deep-l,64,1,225233,450223,116944,3.496,1.019,7.431,0.000,2.501,1.210
deep-l,64,2,116944,233969,0,2.914,0.957,3.940,0.000,1.796,0.475
deep-l,64,0,86518,576676,225233,1.532,0.405,8.862,0.000,3.320,1.691
deep-l,64,1,225233,450223,116944,3.662,1.058,7.085,0.000,2.447,1.164
deep-l,64,2,116944,233969,0,2.764,0.949,3.790,0.000,1.693,0.471
small,128,0,1720,17118,7959,1.023,0.348,5.667,0.000,2.751,1.053
small,128,1,7959,0,0,1.491,0.437,0.000,,,
small,128,0,1720,17118,7959,0.703,0.335,3.526,0.000,1.865,0.600
small,128,1,7959,0,0,1.152,0.222,0.000,,,
small,128,0,1720,17118,7959,0.629,0.314,3.488,0.000,1.849,0.571
small,128,1,7959,0,0,2.292,0.437,0.000,,,
small,128,0,1720,17118,7959,0.552,0.315,2.885,0.000,1.681,0.491
small,128,1,7959,0,0,1.005,0.226,0.000,,,
small,128,0,1720,17118,7959,0.448,0.331,2.998,0.000,1.738,0.458
small,128,1,7959,0,0,1.169,0.230,0.000,,,
small,128,0,1720,17118,7959,0.655,0.330,2.926,0.000,1.590,0.405
small,128,1,7959,0,0,0.928,0.228,0.000,,,
medium,128,0,17367,347448,160295,1.843,0.881,9.660,0.000,4.364,2.139
medium,128,1,160295,0,0,3.534,0.867,0.000,,,
medium,128,0,17367,347448,160295,1.120,0.676,5.742,0.000,2.545,1.252
medium,128,1,160295,0,0,2.582,0.824,0.000,,,
medium,128,0,17367,347448,160295,0.949,0.630,4.858,0.000,1.891,1.144
medium,128,1,160295,0,0,2.574,0.671,0.000,,,
medium,128,0,17367,347448,160295,0.960,0.409,5.491,0.000,2.256,1.313
medium,128,1,160295,0,0,2.787,0.742,0.000,,,
medium,128,0,17367,347448,160295,0.973,0.452,5.096,0.000,2.002,1.134
medium,128,1,160295,0,0,2.201,0.741,0.000,,,
medium,128,0,17367,347448,160295,1.009,0.445,5.539,0.000,2.500,1.149
medium,128,1,160295,0,0,2.538,0.985,0.000,,,
large,128,0,86518,1730227,737662,17.940,11.154,40.949,0.000,17.727,9.764
large,128,1,737662,0,0,13.009,2.880,0.000,,,
large,128,0,86518,1730227,737662,3.076,0.895,28.803,0.000,7.940,9.862
large,128,1,737662,0,0,8.652,2.082,0.000,,,
large,128,0,86518,1730227,737662,1.853,0.829,21.828,0.000,5.961,5.094
large,128,1,737662,0,0,10.801,2.625,0.000,,,
large,128,0,86518,1730227,737662,2.931,1.514,23.736,0.000,7.442,5.345
large,128,1,737662,0,0,9.258,2.489,0.000,,,
large,128,0,86518,1730227,737662,1.653,0.767,22.418,0.000,6.806,4.625
large,128,1,737662,0,0,10.944,2.450,0.000,,,
large,128,0,86518,1730227,737662,2.842,0.667,21.915,0.000,6.408,4.530
large,128,1,737662,0,0,8.464,2.162,0.000,,,
deep-s,128,0,1720,5755,2393,0.196,0.052,0.768,0.000,0.424,0.145
deep-s,128,1,2393,4828,1048,0.325,0.090,0.907,0.000,0.394,0.358
deep-s,128,2,1048,2096,0,0.185,0.071,0.525,0.001,0.412,0.053
deep-s,128,0,1720,5755,2393,0.235,0.062,0.818,0.000,0.435,0.140
deep-s,128,1,2393,4828,1048,0.468,0.093,0.610,0.000,0.380,0.081
deep-s,128,2,1048,2096,0,0.168,0.067,0.318,0.000,0.211,0.039
deep-s,128,0,1720,5755,2393,0.202,0.082,0.840,0.000,0.463,0.135
deep-s,128,1,2393,4828,1048,0.348,0.077,0.615,0.000,0.389,0.085
deep-s,128,2,1048,2096,0,0.156,0.073,0.352,0.000,0.228,0.061
deep-s,128,0,1720,5755,2393,0.255,0.085,0.823,0.000,0.480,0.140
deep-s,128,1,2393,4828,1048,0.289,0.070,0.619,0.000,0.399,0.079
deep-s,128,2,1048,2096,0,0.167,0.067,0.381,0.000,0.220,0.057
deep-s,128,0,1720,5755,2393,0.253,0.053,0.771,0.000,0.429,0.129
deep-s,128,1,2393,4828,1048,0.352,0.080,0.621,0.000,0.401,0.076
deep-s,128,2,1048,2096,0,0.160,0.071,0.313,0.000,0.211,0.040
deep-s,128,0,1720,5755,2393,0.225,0.062,0.863,0.000,0.461,0.179
deep-s,128,1,2393,4828,1048,0.339,0.093,0.597,0.000,0.381,0.068
deep-s,128,2,1048,2096,0,0.183,0.064,0.321,0.001,0.213,0.044
deep-m,128,0,17367,115794,47572,0.891,0.873,14.400,0.000,13.019,0.539
deep-m,128,1,47572,95336,26271,1.350,0.390,12.729,0.000,11.833,0.271
deep-m,128,2,26271,52514,0,0.809,0.305,7.635,0.000,7.176,0.177
deep-m,128,0,17367,115794,47572,0.722,0.362,13.383,0.000,12.108,0.549
deep-m,128,1,47572,95336,26271,1.081,0.392,12.287,0.000,11.393,0.291
deep-m,128,2,26271,52514,0,0.800,0.295,6.937,0.000,6.476,0.200
deep-m,128,0,17367,115794,47572,0.664,0.514,13.362,0.000,12.108,0.506
deep-m,128,1,47572,95336,26271,1.277,0.516,12.297,0.000,11.416,0.259
deep-m,128,2,26271,52514,0,0.790,0.317,6.724,0.000,6.288,0.168
deep-m,128,0,17367,115794,47572,0.724,0.422,13.467,0.000,12.106,0.545
deep-m,128,1,47572,95336,26271,1.275,0.362,12.091,0.000,11.249,0.242
deep-m,128,2,26271,52514,0,0.807,0.435,6.964,0.000,6.499,0.186
deep-m,128,0,17367,115794,47572,0.793,0.410,13.206,0.000,11.965,0.510
deep-m,128,1,47572,95336,26271,1.221,0.310,12.510,0.000,11.435,0.446
deep-m,128,2,26271,52514,0,0.790,0.302,6.779,0.000,6.340,0.169
deep-m,128,0,17367,115794,47572,0.748,0.362,13.355,0.000,12.046,0.590
deep-m,128,1,47572,95336,26271,1.364,0.377,12.142,0.000,11.304,0.243
deep-m,128,2,26271,52514,0,0.785,0.304,6.962,0.000,6.483,0.184
deep-l,128,0,86518,576676,225233,1.498,0.518,8.397,0.000,2.938,1.809
deep-l,128,1,225233,450223,116944,5.559,1.115,7.138,0.000,2.024,0.865
deep-l,128,2,116944,233969,0,2.482,0.979,3.380,0.000,1.594,0.450
deep-l,128,0,86518,576676,225233,2.786,0.469,8.764,0.000,3.282,1.690
deep-l,128,1,225233,450223,116944,4.321,1.107,5.474,0.000,1.875,0.892
deep-l,128,2,116944,233969,0,2.466,0.830,3.218,0.000,1.444,0.480
deep-l,128,0,86518,576676,225233,1.534,0.488,8.976,0.000,2.443,1.700
deep-l,128,1,225233,450223,116944,5.799,0.813,6.799,0.000,2.899,0.899
deep-l,128,2,116944,233969,0,2.535,0.859,3.212,0.000,1.425,0.475
deep-l,128,0,86518,576676,225233,1.481,0.474,8.136,0.000,2.656,1.827
deep-l,128,1,225233,450223,116944,3.339,1.088,5.926,0.000,1.861,0.887
deep-l,128,2,116944,233969,0,2.317,0.882,3.214,0.000,1.472,0.456
deep-l,128,0,86518,576676,225233,1.539,0.487,8.387,0.000,3.050,1.717
deep-l,128,1,225233,450223,116944,4.197,0.938,5.499,0.000,1.893,0.907
deep-l,128,2,116944,233969,0,2.390,0.848,3.219,0.000,1.467,0.443
deep-l,128,0,86518,576676,225233,2.662,0.479,8.377,0.000,2.982,1.823
deep-l,128,1,225233,450223,116944,3.950,0.947,5.450,0.000,1.849,0.871
deep-l,128,2,116944,233969,0,2.420,0.781,3.140,0.000,1.394,0.484
