family,n,d,classes,merges,algorithm,trial,parlay_threads,union_style,dnc_cutoff,wallclock_ms
grid,180,2,129958,180,par_close,2,64,dnc,16,39.9090
grid,180,2,129958,180,par_close,3,64,dnc,16,39.7783
grid,180,2,129958,180,par_close,4,64,dnc,16,39.7374
grid,180,2,129958,180,par_close,0,128,dnc,16,43.8703
grid,180,2,129958,180,par_close,1,128,dnc,16,41.7061
grid,180,2,129958,180,par_close,2,128,dnc,16,41.4496
grid,180,2,129958,180,par_close,3,128,dnc,16,42.9917
grid,180,2,129958,180,par_close,4,128,dnc,16,41.0253
grid,180,2,129958,180,par_close,0,144,dnc,16,45.8769
grid,180,2,129958,180,par_close,1,144,dnc,16,43.1374
grid,180,2,129958,180,par_close,2,144,dnc,16,42.9687
grid,180,2,129958,180,par_close,3,144,dnc,16,42.0196
grid,180,2,129958,180,par_close,4,144,dnc,16,41.5276
grid,185,2,137268,185,nelson_seq,0,1,dnc,16,43.4061
grid,185,2,137268,185,nelson_seq,1,1,dnc,16,43.6969
grid,185,2,137268,185,nelson_seq,2,1,dnc,16,41.7598
grid,185,2,137268,185,nelson_seq,3,1,dnc,16,43.4171
grid,185,2,137268,185,nelson_seq,4,1,dnc,16,41.6178
grid,185,2,137268,185,par_close,0,1,dnc,16,131.7980
grid,185,2,137268,185,par_close,1,1,dnc,16,131.0539
grid,185,2,137268,185,par_close,2,1,dnc,16,129.4924
grid,185,2,137268,185,par_close,3,1,dnc,16,128.9894
grid,185,2,137268,185,par_close,4,1,dnc,16,130.7541
grid,185,2,137268,185,par_close,0,2,dnc,16,82.4593
grid,185,2,137268,185,par_close,1,2,dnc,16,81.7366
grid,185,2,137268,185,par_close,2,2,dnc,16,82.2366
grid,185,2,137268,185,par_close,3,2,dnc,16,80.4292
grid,185,2,137268,185,par_close,4,2,dnc,16,80.1391
grid,185,2,137268,185,par_close,0,4,dnc,16,53.4852
grid,185,2,137268,185,par_close,1,4,dnc,16,54.1909
grid,185,2,137268,185,par_close,2,4,dnc,16,55.5005
grid,185,2,137268,185,par_close,3,4,dnc,16,55.0438
grid,185,2,137268,185,par_close,4,4,dnc,16,54.3352
grid,185,2,137268,185,par_close,0,8,dnc,16,39.3119
grid,185,2,137268,185,par_close,1,8,dnc,16,37.6343
grid,185,2,137268,185,par_close,2,8,dnc,16,37.3160
grid,185,2,137268,185,par_close,3,8,dnc,16,37.6419
grid,185,2,137268,185,par_close,4,8,dnc,16,36.5794
grid,185,2,137268,185,par_close,0,16,dnc,16,28.8530
grid,185,2,137268,185,par_close,1,16,dnc,16,28.0339
grid,185,2,137268,185,par_close,2,16,dnc,16,27.1531
grid,185,2,137268,185,par_close,3,16,dnc,16,27.2480
grid,185,2,137268,185,par_close,4,16,dnc,16,26.7309
grid,185,2,137268,185,par_close,0,32,dnc,16,25.8005
grid,185,2,137268,185,par_close,1,32,dnc,16,27.8112
grid,185,2,137268,185,par_close,2,32,dnc,16,29.4101
grid,185,2,137268,185,par_close,3,32,dnc,16,29.0428
grid,185,2,137268,185,par_close,4,32,dnc,16,28.3592
grid,185,2,137268,185,par_close,0,64,dnc,16,29.5336
grid,185,2,137268,185,par_close,1,64,dnc,16,28.4805
grid,185,2,137268,185,par_close,2,64,dnc,16,28.7712
grid,185,2,137268,185,par_close,3,64,dnc,16,28.8550
grid,185,2,137268,185,par_close,4,64,dnc,16,28.4872
grid,185,2,137268,185,par_close,0,128,dnc,16,34.7474
grid,185,2,137268,185,par_close,1,128,dnc,16,34.2865
grid,185,2,137268,185,par_close,2,128,dnc,16,31.8408
grid,185,2,137268,185,par_close,3,128,dnc,16,31.6146
grid,185,2,137268,185,par_close,4,128,dnc,16,30.9711
grid,185,2,137268,185,par_close,0,144,dnc,16,34.4238
grid,185,2,137268,185,par_close,1,144,dnc,16,33.6174
grid,185,2,137268,185,par_close,2,144,dnc,16,31.1674
grid,185,2,137268,185,par_close,3,144,dnc,16,30.9469
grid,185,2,137268,185,par_close,4,144,dnc,16,31.1639
grid,190,2,144778,190,nelson_seq,0,1,dnc,16,43.9157
grid,190,2,144778,190,nelson_seq,1,1,dnc,16,44.2169
grid,190,2,144778,190,nelson_seq,2,1,dnc,16,44.4276
grid,190,2,144778,190,nelson_seq,3,1,dnc,16,45.7123
grid,190,2,144778,190,nelson_seq,4,1,dnc,16,44.2718
grid,190,2,144778,190,par_close,0,1,dnc,16,134.7273
grid,190,2,144778,190,par_close,1,1,dnc,16,136.2702
grid,190,2,144778,190,par_close,2,1,dnc,16,134.2329
grid,190,2,144778,190,par_close,3,1,dnc,16,134.1696
grid,190,2,144778,190,par_close,4,1,dnc,16,136.0753
grid,190,2,144778,190,par_close,0,2,dnc,16,89.1288
grid,190,2,144778,190,par_close,1,2,dnc,16,88.2314
grid,190,2,144778,190,par_close,2,2,dnc,16,87.1173
grid,190,2,144778,190,par_close,3,2,dnc,16,86.2118
grid,190,2,144778,190,par_close,4,2,dnc,16,85.4295
grid,190,2,144778,190,par_close,0,4,dnc,16,58.7308
grid,190,2,144778,190,par_close,1,4,dnc,16,62.0799
grid,190,2,144778,190,par_close,2,4,dnc,16,58.1094
grid,190,2,144778,190,par_close,3,4,dnc,16,55.5768
grid,190,2,144778,190,par_close,4,4,dnc,16,57.3543
grid,190,2,144778,190,par_close,0,8,dnc,16,42.1382
grid,190,2,144778,190,par_close,1,8,dnc,16,40.8743
grid,190,2,144778,190,par_close,2,8,dnc,16,43.6572
grid,190,2,144778,190,par_close,3,8,dnc,16,41.1366
grid,190,2,144778,190,par_close,4,8,dnc,16,41.0177
grid,190,2,144778,190,par_close,0,16,dnc,16,32.8644
grid,190,2,144778,190,par_close,1,16,dnc,16,32.0889
grid,190,2,144778,190,par_close,2,16,dnc,16,32.2188
grid,190,2,144778,190,par_close,3,16,dnc,16,30.2814
grid,190,2,144778,190,par_close,4,16,dnc,16,29.5871
grid,190,2,144778,190,par_close,0,32,dnc,16,33.6049
grid,190,2,144778,190,par_close,1,32,dnc,16,33.1986
grid,190,2,144778,190,par_close,2,32,dnc,16,31.8697
grid,190,2,144778,190,par_close,3,32,dnc,16,31.9868
grid,190,2,144778,190,par_close,4,32,dnc,16,31.8682
grid,190,2,144778,190,par_close,0,64,dnc,16,33.2261
grid,190,2,144778,190,par_close,1,64,dnc,16,32.7150
grid,190,2,144778,190,par_close,2,64,dnc,16,32.1225
grid,190,2,144778,190,par_close,3,64,dnc,16,32.5172
grid,190,2,144778,190,par_close,4,64,dnc,16,33.4087
grid,190,2,144778,190,par_close,0,128,dnc,16,34.8430
grid,190,2,144778,190,par_close,1,128,dnc,16,34.1057
grid,190,2,144778,190,par_close,2,128,dnc,16,32.7274
grid,190,2,144778,190,par_close,3,128,dnc,16,32.7209
grid,190,2,144778,190,par_close,4,128,dnc,16,32.6407
grid,190,2,144778,190,par_close,0,144,dnc,16,36.0090
grid,190,2,144778,190,par_close,1,144,dnc,16,34.7397
grid,190,2,144778,190,par_close,2,144,dnc,16,33.5952
grid,190,2,144778,190,par_close,3,144,dnc,16,33.2694
grid,190,2,144778,190,par_close,4,144,dnc,16,33.2466
grid,195,2,152488,195,nelson_seq,0,1,dnc,16,50.3474
grid,195,2,152488,195,nelson_seq,1,1,dnc,16,50.7805
grid,195,2,152488,195,nelson_seq,2,1,dnc,16,50.3458
grid,195,2,152488,195,nelson_seq,3,1,dnc,16,50.5020
grid,195,2,152488,195,nelson_seq,4,1,dnc,16,51.3725
grid,195,2,152488,195,par_close,0,1,dnc,16,145.6979
grid,195,2,152488,195,par_close,1,1,dnc,16,145.2752
grid,195,2,152488,195,par_close,2,1,dnc,16,146.7661
grid,195,2,152488,195,par_close,3,1,dnc,16,145.0582
grid,195,2,152488,195,par_close,4,1,dnc,16,144.8536
grid,195,2,152488,195,par_close,0,2,dnc,16,90.3505
grid,195,2,152488,195,par_close,1,2,dnc,16,90.9214
grid,195,2,152488,195,par_close,2,2,dnc,16,89.4658
grid,195,2,152488,195,par_close,3,2,dnc,16,87.9706
grid,195,2,152488,195,par_close,4,2,dnc,16,87.5416
grid,195,2,152488,195,par_close,0,4,dnc,16,68.3803
grid,195,2,152488,195,par_close,1,4,dnc,16,76.6313
grid,195,2,152488,195,par_close,2,4,dnc,16,73.1521
grid,195,2,152488,195,par_close,3,4,dnc,16,71.2251
grid,195,2,152488,195,par_close,4,4,dnc,16,72.5521
grid,195,2,152488,195,par_close,0,8,dnc,16,43.7326
grid,195,2,152488,195,par_close,1,8,dnc,16,42.8524
grid,195,2,152488,195,par_close,2,8,dnc,16,43.8188
grid,195,2,152488,195,par_close,3,8,dnc,16,41.6168
grid,195,2,152488,195,par_close,4,8,dnc,16,41.8975
grid,195,2,152488,195,par_close,0,16,dnc,16,31.9536
grid,195,2,152488,195,par_close,1,16,dnc,16,31.4027
grid,195,2,152488,195,par_close,2,16,dnc,16,30.3476
grid,195,2,152488,195,par_close,3,16,dnc,16,30.7780
grid,195,2,152488,195,par_close,4,16,dnc,16,30.7099
grid,195,2,152488,195,par_close,0,32,dnc,16,32.0009
grid,195,2,152488,195,par_close,1,32,dnc,16,30.6543
grid,195,2,152488,195,par_close,2,32,dnc,16,30.2570
grid,195,2,152488,195,par_close,3,32,dnc,16,30.3292
grid,195,2,152488,195,par_close,4,32,dnc,16,30.4509
grid,195,2,152488,195,par_close,0,64,dnc,16,36.0198
grid,195,2,152488,195,par_close,1,64,dnc,16,34.9100
grid,195,2,152488,195,par_close,2,64,dnc,16,34.3359
grid,195,2,152488,195,par_close,3,64,dnc,16,33.8339
grid,195,2,152488,195,par_close,4,64,dnc,16,33.9115
grid,195,2,152488,195,par_close,0,128,dnc,16,37.2557
grid,195,2,152488,195,par_close,1,128,dnc,16,35.7560
grid,195,2,152488,195,par_close,2,128,dnc,16,35.8299
grid,195,2,152488,195,par_close,3,128,dnc,16,34.7367
grid,195,2,152488,195,par_close,4,128,dnc,16,34.5188
grid,195,2,152488,195,par_close,0,144,dnc,16,36.8771
grid,195,2,152488,195,par_close,1,144,dnc,16,35.8659
grid,195,2,152488,195,par_close,2,144,dnc,16,34.1804
grid,195,2,152488,195,par_close,3,144,dnc,16,33.8380
grid,195,2,152488,195,par_close,4,144,dnc,16,34.7570
grid,200,2,160398,200,nelson_seq,0,1,dnc,16,62.5897
grid,200,2,160398,200,nelson_seq,1,1,dnc,16,63.1065
grid,200,2,160398,200,nelson_seq,2,1,dnc,16,61.4922
grid,200,2,160398,200,nelson_seq,3,1,dnc,16,61.5503
grid,200,2,160398,200,nelson_seq,4,1,dnc,16,50.6267
grid,200,2,160398,200,par_close,0,1,dnc,16,152.7090
grid,200,2,160398,200,par_close,1,1,dnc,16,152.7086
grid,200,2,160398,200,par_close,2,1,dnc,16,152.6054
grid,200,2,160398,200,par_close,3,1,dnc,16,154.4234
grid,200,2,160398,200,par_close,4,1,dnc,16,153.0442
grid,200,2,160398,200,par_close,0,2,dnc,16,105.8093
grid,200,2,160398,200,par_close,1,2,dnc,16,93.6679
grid,200,2,160398,200,par_close,2,2,dnc,16,95.1077
grid,200,2,160398,200,par_close,3,2,dnc,16,94.3742
grid,200,2,160398,200,par_close,4,2,dnc,16,94.9887
grid,200,2,160398,200,par_close,0,4,dnc,16,66.9870
grid,200,2,160398,200,par_close,1,4,dnc,16,65.6672
grid,200,2,160398,200,par_close,2,4,dnc,16,63.7648
grid,200,2,160398,200,par_close,3,4,dnc,16,65.1916
grid,200,2,160398,200,par_close,4,4,dnc,16,66.4183
grid,200,2,160398,200,par_close,0,8,dnc,16,45.4106
grid,200,2,160398,200,par_close,1,8,dnc,16,45.3985
grid,200,2,160398,200,par_close,2,8,dnc,16,44.8270
grid,200,2,160398,200,par_close,3,8,dnc,16,44.6955
grid,200,2,160398,200,par_close,4,8,dnc,16,44.9362
grid,200,2,160398,200,par_close,0,16,dnc,16,33.0334
grid,200,2,160398,200,par_close,1,16,dnc,16,32.8083
grid,200,2,160398,200,par_close,2,16,dnc,16,32.6472
grid,200,2,160398,200,par_close,3,16,dnc,16,32.5903
grid,200,2,160398,200,par_close,4,16,dnc,16,32.5690
grid,200,2,160398,200,par_close,0,32,dnc,16,32.0994
grid,200,2,160398,200,par_close,1,32,dnc,16,32.2042
grid,200,2,160398,200,par_close,2,32,dnc,16,29.7808
grid,200,2,160398,200,par_close,3,32,dnc,16,30.0454
grid,200,2,160398,200,par_close,4,32,dnc,16,30.0112
grid,200,2,160398,200,par_close,0,64,dnc,16,36.2551
grid,200,2,160398,200,par_close,1,64,dnc,16,35.9164
grid,200,2,160398,200,par_close,2,64,dnc,16,35.1087
grid,200,2,160398,200,par_close,3,64,dnc,16,34.4778
grid,200,2,160398,200,par_close,4,64,dnc,16,34.5420
grid,200,2,160398,200,par_close,0,128,dnc,16,37.7706
grid,200,2,160398,200,par_close,1,128,dnc,16,36.3011
grid,200,2,160398,200,par_close,2,128,dnc,16,35.8295
grid,200,2,160398,200,par_close,3,128,dnc,16,35.7672
grid,200,2,160398,200,par_close,4,128,dnc,16,35.8159
grid,200,2,160398,200,par_close,0,144,dnc,16,37.3564
grid,200,2,160398,200,par_close,1,144,dnc,16,35.9567
grid,200,2,160398,200,par_close,2,144,dnc,16,34.9057
grid,200,2,160398,200,par_close,3,144,dnc,16,34.6501
grid,200,2,160398,200,par_close,4,144,dnc,16,34.3059
cube,110,2,5324218,110,nelson_seq,0,1,dnc,16,4785.8922
cube,110,2,5324218,110,nelson_seq,1,1,dnc,16,5365.8399
cube,110,2,5324218,110,nelson_seq,2,1,dnc,16,6378.2957
cube,110,2,5324218,110,nelson_seq,3,1,dnc,16,5308.5938
cube,110,2,5324218,110,nelson_seq,4,1,dnc,16,5021.1882
cube,110,2,5324218,110,par_close,0,1,dnc,16,11428.3646
cube,110,2,5324218,110,par_close,1,1,dnc,16,11501.0158
cube,110,2,5324218,110,par_close,2,1,dnc,16,11523.1563
cube,110,2,5324218,110,par_close,3,1,dnc,16,11432.9610
cube,110,2,5324218,110,par_close,4,1,dnc,16,11490.1123
cube,110,2,5324218,110,par_close,0,2,dnc,16,5393.7535
cube,110,2,5324218,110,par_close,1,2,dnc,16,5483.5242
cube,110,2,5324218,110,par_close,2,2,dnc,16,5551.3819
cube,110,2,5324218,110,par_close,3,2,dnc,16,5574.7233
cube,110,2,5324218,110,par_close,4,2,dnc,16,5573.8259
cube,110,2,5324218,110,par_close,0,4,dnc,16,2777.2611
cube,110,2,5324218,110,par_close,1,4,dnc,16,2876.9260
cube,110,2,5324218,110,par_close,2,4,dnc,16,2864.1150
cube,110,2,5324218,110,par_close,3,4,dnc,16,2858.2876
cube,110,2,5324218,110,par_close,4,4,dnc,16,2903.4009
cube,110,2,5324218,110,par_close,0,8,dnc,16,1600.8993
cube,110,2,5324218,110,par_close,1,8,dnc,16,1711.4583
cube,110,2,5324218,110,par_close,2,8,dnc,16,1699.2977
cube,110,2,5324218,110,par_close,3,8,dnc,16,1707.0600
cube,110,2,5324218,110,par_close,4,8,dnc,16,1687.0899
cube,110,2,5324218,110,par_close,0,16,dnc,16,842.9984
cube,110,2,5324218,110,par_close,1,16,dnc,16,872.4066
cube,110,2,5324218,110,par_close,2,16,dnc,16,908.2548
cube,110,2,5324218,110,par_close,3,16,dnc,16,913.3119
cube,110,2,5324218,110,par_close,4,16,dnc,16,956.9939
cube,110,2,5324218,110,par_close,0,32,dnc,16,594.7955
cube,110,2,5324218,110,par_close,1,32,dnc,16,622.4811
cube,110,2,5324218,110,par_close,2,32,dnc,16,619.1535
cube,110,2,5324218,110,par_close,3,32,dnc,16,596.5391
cube,110,2,5324218,110,par_close,4,32,dnc,16,594.9349
cube,110,2,5324218,110,par_close,0,64,dnc,16,400.1354
cube,110,2,5324218,110,par_close,1,64,dnc,16,437.0674
cube,110,2,5324218,110,par_close,2,64,dnc,16,451.0459
cube,110,2,5324218,110,par_close,3,64,dnc,16,410.7148
cube,110,2,5324218,110,par_close,4,64,dnc,16,408.6175
cube,110,2,5324218,110,par_close,0,128,dnc,16,301.4673
cube,110,2,5324218,110,par_close,1,128,dnc,16,308.0781
cube,110,2,5324218,110,par_close,2,128,dnc,16,387.3206
cube,110,2,5324218,110,par_close,3,128,dnc,16,303.4530
cube,110,2,5324218,110,par_close,4,128,dnc,16,306.4397
cube,110,2,5324218,110,par_close,0,144,dnc,16,303.2548
cube,110,2,5324218,110,par_close,1,144,dnc,16,321.6471
cube,110,2,5324218,110,par_close,2,144,dnc,16,412.2412
cube,110,2,5324218,110,par_close,3,144,dnc,16,302.8944
cube,110,2,5324218,110,par_close,4,144,dnc,16,363.1519
cube,115,2,6083728,115,nelson_seq,0,1,dnc,16,5610.0560
cube,115,2,6083728,115,nelson_seq,1,1,dnc,16,5762.5716
cube,115,2,6083728,115,nelson_seq,2,1,dnc,16,5869.5634
cube,115,2,6083728,115,nelson_seq,3,1,dnc,16,5972.1320
cube,115,2,6083728,115,nelson_seq,4,1,dnc,16,5997.7055
cube,115,2,6083728,115,par_close,0,1,dnc,16,13364.4342
cube,115,2,6083728,115,par_close,1,1,dnc,16,13379.4795
cube,115,2,6083728,115,par_close,2,1,dnc,16,13399.5965
cube,115,2,6083728,115,par_close,3,1,dnc,16,13342.1731
cube,115,2,6083728,115,par_close,4,1,dnc,16,13325.3230
cube,115,2,6083728,115,par_close,0,2,dnc,16,6204.9038
cube,115,2,6083728,115,par_close,1,2,dnc,16,6350.4582
cube,115,2,6083728,115,par_close,2,2,dnc,16,6356.8307
cube,115,2,6083728,115,par_close,3,2,dnc,16,6450.0059
cube,115,2,6083728,115,par_close,4,2,dnc,16,6427.7270
cube,115,2,6083728,115,par_close,0,4,dnc,16,3114.4419
cube,115,2,6083728,115,par_close,1,4,dnc,16,3204.8496
cube,115,2,6083728,115,par_close,2,4,dnc,16,3239.1769
cube,115,2,6083728,115,par_close,3,4,dnc,16,3255.7653
cube,115,2,6083728,115,par_close,4,4,dnc,16,3267.7807
cube,115,2,6083728,115,par_close,0,8,dnc,16,1809.5721
cube,115,2,6083728,115,par_close,1,8,dnc,16,1919.2212
cube,115,2,6083728,115,par_close,2,8,dnc,16,1993.9907
cube,115,2,6083728,115,par_close,3,8,dnc,16,1941.8385
cube,115,2,6083728,115,par_close,4,8,dnc,16,2138.0845
cube,115,2,6083728,115,par_close,0,16,dnc,16,1075.0838
cube,115,2,6083728,115,par_close,1,16,dnc,16,1095.3596
cube,115,2,6083728,115,par_close,2,16,dnc,16,1089.3408
cube,115,2,6083728,115,par_close,3,16,dnc,16,1152.7577
cube,115,2,6083728,115,par_close,4,16,dnc,16,1151.9981
cube,115,2,6083728,115,par_close,0,32,dnc,16,664.2132
cube,115,2,6083728,115,par_close,1,32,dnc,16,696.2517
cube,115,2,6083728,115,par_close,2,32,dnc,16,700.5543
cube,115,2,6083728,115,par_close,3,32,dnc,16,682.5533
cube,115,2,6083728,115,par_close,4,32,dnc,16,679.0175
cube,115,2,6083728,115,par_close,0,64,dnc,16,460.8374
cube,115,2,6083728,115,par_close,1,64,dnc,16,445.9324
cube,115,2,6083728,115,par_close,2,64,dnc,16,492.1580
cube,115,2,6083728,115,par_close,3,64,dnc,16,534.2717
cube,115,2,6083728,115,par_close,4,64,dnc,16,512.6598
cube,115,2,6083728,115,par_close,0,128,dnc,16,348.1830
cube,115,2,6083728,115,par_close,1,128,dnc,16,364.4042
cube,115,2,6083728,115,par_close,2,128,dnc,16,384.9968
cube,115,2,6083728,115,par_close,3,128,dnc,16,491.4247
cube,115,2,6083728,115,par_close,4,128,dnc,16,364.6621
cube,115,2,6083728,115,par_close,0,144,dnc,16,347.8862
cube,115,2,6083728,115,par_close,1,144,dnc,16,416.7584
cube,115,2,6083728,115,par_close,2,144,dnc,16,442.5768
cube,115,2,6083728,115,par_close,3,144,dnc,16,394.7759
cube,115,2,6083728,115,par_close,4,144,dnc,16,374.5115
cube,120,2,6912238,120,nelson_seq,0,1,dnc,16,6212.0880
cube,120,2,6912238,120,nelson_seq,1,1,dnc,16,6368.7798
cube,120,2,6912238,120,nelson_seq,2,1,dnc,16,6485.7638
cube,120,2,6912238,120,nelson_seq,3,1,dnc,16,6552.2950
cube,120,2,6912238,120,nelson_seq,4,1,dnc,16,6567.4663
cube,120,2,6912238,120,par_close,0,1,dnc,16,14924.6427
cube,120,2,6912238,120,par_close,1,1,dnc,16,14898.4949
cube,120,2,6912238,120,par_close,2,1,dnc,16,14944.7019
cube,120,2,6912238,120,par_close,3,1,dnc,16,14791.1224
cube,120,2,6912238,120,par_close,4,1,dnc,16,14926.3554
cube,120,2,6912238,120,par_close,0,2,dnc,16,7088.8461
cube,120,2,6912238,120,par_close,1,2,dnc,16,7187.1200
cube,120,2,6912238,120,par_close,2,2,dnc,16,7227.5989
cube,120,2,6912238,120,par_close,3,2,dnc,16,7290.7358
cube,120,2,6912238,120,par_close,4,2,dnc,16,7406.2541
cube,120,2,6912238,120,par_close,0,4,dnc,16,3571.5218
cube,120,2,6912238,120,par_close,1,4,dnc,16,3715.6186
cube,120,2,6912238,120,par_close,2,4,dnc,16,3697.4398
cube,120,2,6912238,120,par_close,3,4,dnc,16,3726.0747
cube,120,2,6912238,120,par_close,4,4,dnc,16,3729.2390
cube,120,2,6912238,120,par_close,0,8,dnc,16,2157.4254
cube,120,2,6912238,120,par_close,1,8,dnc,16,2146.1622
cube,120,2,6912238,120,par_close,2,8,dnc,16,2203.8086
cube,120,2,6912238,120,par_close,3,8,dnc,16,2180.6161
cube,120,2,6912238,120,par_close,4,8,dnc,16,2201.9368
cube,120,2,6912238,120,par_close,0,16,dnc,16,1265.0687
cube,120,2,6912238,120,par_close,1,16,dnc,16,1255.8976
cube,120,2,6912238,120,par_close,2,16,dnc,16,1228.0687
cube,120,2,6912238,120,par_close,3,16,dnc,16,1260.0862
cube,120,2,6912238,120,par_close,4,16,dnc,16,1273.8088
cube,120,2,6912238,120,par_close,0,32,dnc,16,828.2014
cube,120,2,6912238,120,par_close,1,32,dnc,16,774.5528
cube,120,2,6912238,120,par_close,2,32,dnc,16,777.5256
cube,120,2,6912238,120,par_close,3,32,dnc,16,768.4425
cube,120,2,6912238,120,par_close,4,32,dnc,16,748.9552
cube,120,2,6912238,120,par_close,0,64,dnc,16,488.8818
cube,120,2,6912238,120,par_close,1,64,dnc,16,549.8849
cube,120,2,6912238,120,par_close,2,64,dnc,16,561.3490
cube,120,2,6912238,120,par_close,3,64,dnc,16,589.6275
cube,120,2,6912238,120,par_close,4,64,dnc,16,549.2549
cube,120,2,6912238,120,par_close,0,128,dnc,16,386.0567
cube,120,2,6912238,120,par_close,1,128,dnc,16,534.4102
cube,120,2,6912238,120,par_close,2,128,dnc,16,383.8929
cube,120,2,6912238,120,par_close,3,128,dnc,16,443.1822
cube,120,2,6912238,120,par_close,4,128,dnc,16,370.2867
cube,120,2,6912238,120,par_close,0,144,dnc,16,355.4768
cube,120,2,6912238,120,par_close,1,144,dnc,16,392.8561
cube,120,2,6912238,120,par_close,2,144,dnc,16,370.5344
cube,120,2,6912238,120,par_close,3,144,dnc,16,376.5185
cube,120,2,6912238,120,par_close,4,144,dnc,16,420.6122
cube,125,2,7812748,125,nelson_seq,0,1,dnc,16,7133.8301
cube,125,2,7812748,125,nelson_seq,1,1,dnc,16,7339.8323
cube,125,2,7812748,125,nelson_seq,2,1,dnc,16,7490.6272
cube,125,2,7812748,125,nelson_seq,3,1,dnc,16,7559.2524
cube,125,2,7812748,125,nelson_seq,4,1,dnc,16,7603.8670
cube,125,2,7812748,125,par_close,0,1,dnc,16,17206.1568
cube,125,2,7812748,125,par_close,1,1,dnc,16,17128.3255
cube,125,2,7812748,125,par_close,2,1,dnc,16,17123.4660
cube,125,2,7812748,125,par_close,3,1,dnc,16,17027.8475
cube,125,2,7812748,125,par_close,4,1,dnc,16,17121.1224
cube,125,2,7812748,125,par_close,0,2,dnc,16,7994.0931
cube,125,2,7812748,125,par_close,1,2,dnc,16,8090.7775
cube,125,2,7812748,125,par_close,2,2,dnc,16,8182.9118
cube,125,2,7812748,125,par_close,3,2,dnc,16,8160.9261
cube,125,2,7812748,125,par_close,4,2,dnc,16,8257.1043
cube,125,2,7812748,125,par_close,0,4,dnc,16,4097.0738
cube,125,2,7812748,125,par_close,1,4,dnc,16,4163.1572
cube,125,2,7812748,125,par_close,2,4,dnc,16,4204.0000
cube,125,2,7812748,125,par_close,3,4,dnc,16,4212.5281
cube,125,2,7812748,125,par_close,4,4,dnc,16,4209.2093
cube,125,2,7812748,125,par_close,0,8,dnc,16,2408.5454
cube,125,2,7812748,125,par_close,1,8,dnc,16,2482.7170
cube,125,2,7812748,125,par_close,2,8,dnc,16,2569.2042
cube,125,2,7812748,125,par_close,3,8,dnc,16,2635.2146
cube,125,2,7812748,125,par_close,4,8,dnc,16,2652.0340
cube,125,2,7812748,125,par_close,0,16,dnc,16,1303.7330
cube,125,2,7812748,125,par_close,1,16,dnc,16,1356.1749
cube,125,2,7812748,125,par_close,2,16,dnc,16,1438.1237
cube,125,2,7812748,125,par_close,3,16,dnc,16,1393.5480
cube,125,2,7812748,125,par_close,4,16,dnc,16,1512.6485
cube,125,2,7812748,125,par_close,0,32,dnc,16,842.7625
cube,125,2,7812748,125,par_close,1,32,dnc,16,867.2242
cube,125,2,7812748,125,par_close,2,32,dnc,16,862.6124
cube,125,2,7812748,125,par_close,3,32,dnc,16,833.4104
cube,125,2,7812748,125,par_close,4,32,dnc,16,834.6495
cube,125,2,7812748,125,par_close,0,64,dnc,16,571.8782
cube,125,2,7812748,125,par_close,1,64,dnc,16,607.4164
cube,125,2,7812748,125,par_close,2,64,dnc,16,539.9507
cube,125,2,7812748,125,par_close,3,64,dnc,16,507.1433
cube,125,2,7812748,125,par_close,4,64,dnc,16,537.2029
cube,125,2,7812748,125,par_close,0,128,dnc,16,475.1585
cube,125,2,7812748,125,par_close,1,128,dnc,16,522.0538
cube,125,2,7812748,125,par_close,2,128,dnc,16,440.5143
cube,125,2,7812748,125,par_close,3,128,dnc,16,450.4959
cube,125,2,7812748,125,par_close,4,128,dnc,16,464.3015
cube,125,2,7812748,125,par_close,0,144,dnc,16,463.0256
cube,125,2,7812748,125,par_close,1,144,dnc,16,497.9314
cube,125,2,7812748,125,par_close,2,144,dnc,16,408.2239
cube,125,2,7812748,125,par_close,3,144,dnc,16,428.6997
cube,125,2,7812748,125,par_close,4,144,dnc,16,402.0127
cube,130,2,8788258,130,nelson_seq,0,1,dnc,16,8262.9726
cube,130,2,8788258,130,nelson_seq,1,1,dnc,16,8389.5293
cube,130,2,8788258,130,nelson_seq,2,1,dnc,16,8651.8604
cube,130,2,8788258,130,nelson_seq,3,1,dnc,16,8749.4994
cube,130,2,8788258,130,nelson_seq,4,1,dnc,16,8805.8014
cube,130,2,8788258,130,par_close,0,1,dnc,16,19659.3076
cube,130,2,8788258,130,par_close,1,1,dnc,16,19696.7960
cube,130,2,8788258,130,par_close,2,1,dnc,16,19703.0525
cube,130,2,8788258,130,par_close,3,1,dnc,16,19557.1480
cube,130,2,8788258,130,par_close,4,1,dnc,16,19708.5553
cube,130,2,8788258,130,par_close,0,2,dnc,16,9759.6931
cube,130,2,8788258,130,par_close,1,2,dnc,16,9719.2119
cube,130,2,8788258,130,par_close,2,2,dnc,16,9674.8469
cube,130,2,8788258,130,par_close,3,2,dnc,16,9801.2608
cube,130,2,8788258,130,par_close,4,2,dnc,16,9801.8006
cube,130,2,8788258,130,par_close,0,4,dnc,16,4852.2799
cube,130,2,8788258,130,par_close,1,4,dnc,16,4852.0044
cube,130,2,8788258,130,par_close,2,4,dnc,16,4915.1186
cube,130,2,8788258,130,par_close,3,4,dnc,16,4843.6389
cube,130,2,8788258,130,par_close,4,4,dnc,16,4865.3399
cube,130,2,8788258,130,par_close,0,8,dnc,16,3002.2635
