workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d5_k105,8,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,8,0,210,6945750,2315250,0.978,2.319,267.390,0.000,67.212,80.043
cube_d5_k105,8,1,2315250,2315250,776000,315.214,70.637,160.985,0.000,21.867,25.129
cube_d5_k105,8,2,776000,776000,156250,107.202,24.334,56.436,0.000,7.595,6.034
cube_d5_k105,8,3,156250,156250,31250,21.828,4.610,11.471,0.000,2.012,1.292
cube_d5_k105,8,4,31250,31250,6250,4.526,1.058,3.659,0.000,1.536,0.333
cube_d5_k105,8,5,6250,6250,1250,1.525,0.373,0.881,0.000,0.320,0.102
cube_d5_k105,8,6,1250,1250,250,0.310,0.129,0.249,0.000,0.092,0.033
cube_d5_k105,8,7,250,250,50,0.086,0.036,0.072,0.000,0.023,0.016
cube_d5_k105,8,8,50,50,10,0.050,0.004,0.024,0.000,0.006,0.004
cube_d5_k105,8,9,10,10,2,0.011,0.003,0.005,0.000,0.003,0.001
cube_d5_k105,8,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,8,0,210,6945750,2315250,1.006,2.299,271.368,0.000,67.064,76.276
cube_d5_k105,8,1,2315250,2315250,776000,313.887,70.969,161.801,0.000,21.757,25.039
cube_d5_k105,8,2,776000,776000,156250,108.278,23.526,56.205,0.000,7.256,6.048
cube_d5_k105,8,3,156250,156250,31250,21.697,4.660,12.109,0.000,2.170,1.323
cube_d5_k105,8,4,31250,31250,6250,4.720,1.049,3.712,0.000,1.579,0.332
cube_d5_k105,8,5,6250,6250,1250,1.319,0.363,1.076,0.000,0.355,0.094
cube_d5_k105,8,6,1250,1250,250,0.303,0.140,0.253,0.000,0.091,0.032
cube_d5_k105,8,7,250,250,50,0.092,0.038,0.076,0.000,0.026,0.015
cube_d5_k105,8,8,50,50,10,0.040,0.009,0.025,0.000,0.008,0.004
cube_d5_k105,8,9,10,10,2,0.011,0.003,0.007,0.000,0.004,0.001
cube_d5_k105,8,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,16,0,210,6945750,2315250,6.297,7.199,146.380,0.000,47.657,43.115
cube_d5_k105,16,1,2315250,2315250,776000,137.357,35.474,93.028,0.000,14.467,16.052
cube_d5_k105,16,2,776000,776000,156250,54.292,13.374,35.352,0.000,6.015,3.342
cube_d5_k105,16,3,156250,156250,31250,12.030,3.082,7.524,0.000,1.283,0.784
cube_d5_k105,16,4,31250,31250,6250,2.456,0.589,3.006,0.000,1.605,0.224
cube_d5_k105,16,5,6250,6250,1250,1.019,0.330,0.747,0.000,0.322,0.069
cube_d5_k105,16,6,1250,1250,250,0.245,0.079,0.231,0.000,0.105,0.030
cube_d5_k105,16,7,250,250,50,0.079,0.033,0.068,0.000,0.023,0.015
cube_d5_k105,16,8,50,50,10,0.027,0.009,0.024,0.000,0.007,0.004
cube_d5_k105,16,9,10,10,2,0.008,0.002,0.006,0.000,0.003,0.001
cube_d5_k105,16,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,16,0,210,6945750,2315250,0.685,1.643,149.949,0.000,36.874,40.257
cube_d5_k105,16,1,2315250,2315250,776000,156.902,35.890,89.271,0.000,12.144,15.051
cube_d5_k105,16,2,776000,776000,156250,58.398,12.385,32.547,0.000,4.678,3.336
cube_d5_k105,16,3,156250,156250,31250,11.989,2.987,7.429,0.000,1.508,0.799
cube_d5_k105,16,4,31250,31250,6250,2.345,0.591,2.982,0.000,1.568,0.221
cube_d5_k105,16,5,6250,6250,1250,1.049,0.331,0.762,0.000,0.325,0.068
cube_d5_k105,16,6,1250,1250,250,0.265,0.077,0.233,0.000,0.108,0.028
cube_d5_k105,16,7,250,250,50,0.082,0.036,0.070,0.000,0.024,0.014
cube_d5_k105,16,8,50,50,10,0.027,0.009,0.024,0.000,0.007,0.004
cube_d5_k105,16,9,10,10,2,0.007,0.002,0.006,0.000,0.003,0.001
cube_d5_k105,16,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,16,0,210,6945750,2315250,0.708,1.769,145.741,0.000,37.300,40.093
cube_d5_k105,16,1,2315250,2315250,776000,160.080,37.024,90.943,0.000,12.321,15.077
cube_d5_k105,16,2,776000,776000,156250,53.100,12.736,31.611,0.000,5.107,3.408
cube_d5_k105,16,3,156250,156250,31250,11.949,3.050,7.562,0.000,1.328,0.785
cube_d5_k105,16,4,31250,31250,6250,2.351,0.599,2.915,0.000,1.524,0.237
cube_d5_k105,16,5,6250,6250,1250,1.022,0.326,0.741,0.000,0.321,0.067
cube_d5_k105,16,6,1250,1250,250,0.274,0.075,0.249,0.000,0.112,0.035
cube_d5_k105,16,7,250,250,50,0.073,0.032,0.071,0.000,0.024,0.015
cube_d5_k105,16,8,50,50,10,0.028,0.014,0.023,0.000,0.006,0.004
cube_d5_k105,16,9,10,10,2,0.011,0.003,0.006,0.000,0.003,0.001
cube_d5_k105,16,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,16,0,210,6945750,2315250,0.688,1.668,152.753,0.000,37.109,40.081
cube_d5_k105,16,1,2315250,2315250,776000,161.991,37.622,91.219,0.000,12.621,14.860
cube_d5_k105,16,2,776000,776000,156250,54.103,12.549,33.217,0.000,4.554,3.383
cube_d5_k105,16,3,156250,156250,31250,12.097,2.713,7.346,0.000,1.408,0.778
cube_d5_k105,16,4,31250,31250,6250,2.356,0.589,2.886,0.000,1.473,0.226
cube_d5_k105,16,5,6250,6250,1250,0.989,0.315,0.747,0.000,0.328,0.065
cube_d5_k105,16,6,1250,1250,250,0.290,0.100,0.243,0.000,0.107,0.032
cube_d5_k105,16,7,250,250,50,0.072,0.036,0.071,0.000,0.023,0.016
cube_d5_k105,16,8,50,50,10,0.029,0.009,0.024,0.000,0.007,0.004
cube_d5_k105,16,9,10,10,2,0.008,0.002,0.006,0.000,0.003,0.001
cube_d5_k105,16,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,16,0,210,6945750,2315250,0.701,1.642,153.302,0.000,37.535,40.210
cube_d5_k105,16,1,2315250,2315250,776000,160.949,38.013,89.687,0.000,12.681,14.605
cube_d5_k105,16,2,776000,776000,156250,59.863,13.262,32.782,0.000,4.512,3.432
cube_d5_k105,16,3,156250,156250,31250,12.183,2.980,7.256,0.000,1.404,0.776
cube_d5_k105,16,4,31250,31250,6250,2.383,0.604,2.934,0.000,1.545,0.214
cube_d5_k105,16,5,6250,6250,1250,1.014,0.323,0.749,0.000,0.319,0.068
cube_d5_k105,16,6,1250,1250,250,0.245,0.083,0.240,0.000,0.105,0.029
cube_d5_k105,16,7,250,250,50,0.076,0.034,0.069,0.000,0.023,0.015
cube_d5_k105,16,8,50,50,10,0.025,0.009,0.022,0.000,0.007,0.004
cube_d5_k105,16,9,10,10,2,0.011,0.003,0.007,0.000,0.004,0.001
cube_d5_k105,16,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,16,0,210,6945750,2315250,0.709,1.717,156.681,0.000,38.519,39.648
cube_d5_k105,16,1,2315250,2315250,776000,161.512,38.919,90.977,0.000,12.473,14.705
cube_d5_k105,16,2,776000,776000,156250,59.652,12.550,31.986,0.000,4.528,3.463
cube_d5_k105,16,3,156250,156250,31250,12.034,2.779,7.516,0.000,1.435,0.782
cube_d5_k105,16,4,31250,31250,6250,2.359,0.592,2.976,0.000,1.589,0.219
cube_d5_k105,16,5,6250,6250,1250,1.020,0.329,0.749,0.000,0.323,0.071
cube_d5_k105,16,6,1250,1250,250,0.288,0.116,0.261,0.000,0.109,0.031
cube_d5_k105,16,7,250,250,50,0.077,0.035,0.071,0.000,0.024,0.015
cube_d5_k105,16,8,50,50,10,0.028,0.013,0.024,0.000,0.007,0.004
cube_d5_k105,16,9,10,10,2,0.010,0.003,0.006,0.000,0.003,0.001
cube_d5_k105,16,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,32,0,210,6945750,2315250,5.873,7.047,97.043,0.000,40.642,23.403
cube_d5_k105,32,1,2315250,2315250,776000,83.501,18.299,51.839,0.000,11.286,10.698
cube_d5_k105,32,2,776000,776000,156250,30.787,6.711,20.083,0.000,5.383,1.793
cube_d5_k105,32,3,156250,156250,31250,6.617,1.895,4.052,0.000,0.877,0.470
cube_d5_k105,32,4,31250,31250,6250,1.429,0.399,2.786,0.000,1.823,0.136
cube_d5_k105,32,5,6250,6250,1250,0.849,0.238,0.617,0.000,0.309,0.050
cube_d5_k105,32,6,1250,1250,250,0.239,0.071,0.185,0.000,0.080,0.023
cube_d5_k105,32,7,250,250,50,0.058,0.029,0.060,0.000,0.022,0.012
cube_d5_k105,32,8,50,50,10,0.024,0.014,0.024,0.000,0.007,0.004
cube_d5_k105,32,9,10,10,2,0.011,0.003,0.005,0.000,0.003,0.001
cube_d5_k105,32,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,32,0,210,6945750,2315250,0.644,1.506,83.424,0.000,23.747,22.941
cube_d5_k105,32,1,2315250,2315250,776000,83.408,19.650,47.804,0.000,7.894,7.535
cube_d5_k105,32,2,776000,776000,156250,30.378,7.278,17.377,0.000,3.468,1.864
cube_d5_k105,32,3,156250,156250,31250,7.077,1.805,4.176,0.000,0.774,0.480
cube_d5_k105,32,4,31250,31250,6250,1.396,0.410,2.326,0.000,1.477,0.170
cube_d5_k105,32,5,6250,6250,1250,0.774,0.261,0.625,0.000,0.305,0.050
cube_d5_k105,32,6,1250,1250,250,0.156,0.079,0.179,0.000,0.080,0.025
cube_d5_k105,32,7,250,250,50,0.064,0.031,0.061,0.000,0.021,0.011
cube_d5_k105,32,8,50,50,10,0.025,0.011,0.025,0.000,0.007,0.004
cube_d5_k105,32,9,10,10,2,0.009,0.003,0.006,0.000,0.003,0.001
cube_d5_k105,32,10,2,0,0,0.003,0.001,0.000,,,
cube_d5_k105,32,0,210,6945750,2315250,0.681,1.641,84.408,0.000,24.308,21.032
cube_d5_k105,32,1,2315250,2315250,776000,88.445,20.116,48.271,0.000,7.987,7.706
cube_d5_k105,32,2,776000,776000,156250,31.274,7.031,17.804,0.000,3.630,1.858
cube_d5_k105,32,3,156250,156250,31250,7.104,1.827,4.237,0.000,0.863,0.480
cube_d5_k105,32,4,31250,31250,6250,1.380,0.400,2.333,0.000,1.506,0.153
cube_d5_k105,32,5,6250,6250,1250,0.755,0.253,0.671,0.000,0.343,0.055
cube_d5_k105,32,6,1250,1250,250,0.173,0.066,0.190,0.000,0.081,0.026
cube_d5_k105,32,7,250,250,50,0.062,0.032,0.068,0.000,0.025,0.012
cube_d5_k105,32,8,50,50,10,0.023,0.009,0.024,0.000,0.007,0.004
cube_d5_k105,32,9,10,10,2,0.009,0.003,0.006,0.000,0.003,0.001
cube_d5_k105,32,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,32,0,210,6945750,2315250,0.710,1.687,87.654,0.000,23.963,21.718
cube_d5_k105,32,1,2315250,2315250,776000,86.264,20.645,49.323,0.000,8.089,7.600
cube_d5_k105,32,2,776000,776000,156250,30.565,7.066,17.273,0.000,3.177,1.916
cube_d5_k105,32,3,156250,156250,31250,7.095,1.945,4.372,0.000,0.948,0.476
cube_d5_k105,32,4,31250,31250,6250,1.377,0.409,2.330,0.000,1.511,0.149
cube_d5_k105,32,5,6250,6250,1250,0.746,0.253,0.615,0.000,0.299,0.054
cube_d5_k105,32,6,1250,1250,250,0.166,0.065,0.191,0.000,0.080,0.027
cube_d5_k105,32,7,250,250,50,0.060,0.032,0.063,0.000,0.022,0.014
cube_d5_k105,32,8,50,50,10,0.022,0.011,0.021,0.000,0.007,0.003
cube_d5_k105,32,9,10,10,2,0.010,0.003,0.006,0.000,0.003,0.001
cube_d5_k105,32,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,32,0,210,6945750,2315250,0.723,1.575,85.737,0.000,23.998,21.539
cube_d5_k105,32,1,2315250,2315250,776000,83.462,20.843,48.636,0.000,7.929,7.666
cube_d5_k105,32,2,776000,776000,156250,30.769,7.109,17.498,0.000,3.190,1.862
cube_d5_k105,32,3,156250,156250,31250,7.224,1.814,4.260,0.000,0.878,0.478
cube_d5_k105,32,4,31250,31250,6250,1.382,0.418,2.313,0.000,1.485,0.151
cube_d5_k105,32,5,6250,6250,1250,0.757,0.262,0.609,0.000,0.304,0.052
cube_d5_k105,32,6,1250,1250,250,0.176,0.072,0.177,0.000,0.079,0.026
cube_d5_k105,32,7,250,250,50,0.058,0.031,0.060,0.000,0.022,0.012
cube_d5_k105,32,8,50,50,10,0.023,0.009,0.021,0.000,0.007,0.003
cube_d5_k105,32,9,10,10,2,0.010,0.003,0.006,0.000,0.003,0.001
cube_d5_k105,32,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,32,0,210,6945750,2315250,0.699,1.639,87.781,0.000,24.270,21.278
cube_d5_k105,32,1,2315250,2315250,776000,88.336,20.945,49.375,0.000,8.100,7.655
cube_d5_k105,32,2,776000,776000,156250,30.609,7.165,17.589,0.000,3.236,1.994
cube_d5_k105,32,3,156250,156250,31250,7.096,1.836,4.021,0.000,0.765,0.479
cube_d5_k105,32,4,31250,31250,6250,1.373,0.424,2.304,0.000,1.474,0.153
cube_d5_k105,32,5,6250,6250,1250,0.763,0.271,0.641,0.000,0.321,0.058
cube_d5_k105,32,6,1250,1250,250,0.161,0.074,0.196,0.000,0.081,0.029
cube_d5_k105,32,7,250,250,50,0.061,0.033,0.066,0.000,0.022,0.017
cube_d5_k105,32,8,50,50,10,0.026,0.015,0.023,0.000,0.007,0.004
cube_d5_k105,32,9,10,10,2,0.016,0.003,0.006,0.000,0.003,0.001
cube_d5_k105,32,10,2,0,0,0.003,0.001,0.000,,,
cube_d5_k105,64,0,210,6945750,2315250,6.038,5.953,92.938,0.000,45.513,16.958
cube_d5_k105,64,1,2315250,2315250,776000,51.913,13.694,39.532,0.000,13.469,8.374
cube_d5_k105,64,2,776000,776000,156250,19.928,4.734,19.492,0.000,6.657,1.175
cube_d5_k105,64,3,156250,156250,31250,4.502,1.517,2.855,0.000,0.705,0.375
cube_d5_k105,64,4,31250,31250,6250,1.028,0.328,2.170,0.000,1.549,0.167
cube_d5_k105,64,5,6250,6250,1250,0.710,0.240,0.584,0.000,0.314,0.053
cube_d5_k105,64,6,1250,1250,250,0.172,0.072,0.200,0.000,0.092,0.029
cube_d5_k105,64,7,250,250,50,0.062,0.040,0.067,0.000,0.022,0.014
cube_d5_k105,64,8,50,50,10,0.024,0.009,0.021,0.000,0.007,0.003
cube_d5_k105,64,9,10,10,2,0.007,0.002,0.006,0.000,0.003,0.001
cube_d5_k105,64,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,64,0,210,6945750,2315250,0.786,1.570,63.649,0.000,18.437,13.081
cube_d5_k105,64,1,2315250,2315250,776000,43.828,11.787,29.745,0.000,6.221,4.155
cube_d5_k105,64,2,776000,776000,156250,18.677,4.334,12.891,0.000,4.434,1.121
cube_d5_k105,64,3,156250,156250,31250,4.832,1.312,2.888,0.000,0.783,0.361
cube_d5_k105,64,4,31250,31250,6250,1.066,0.331,2.261,0.000,1.648,0.128
cube_d5_k105,64,5,6250,6250,1250,0.709,0.228,0.597,0.000,0.320,0.050
cube_d5_k105,64,6,1250,1250,250,0.169,0.077,0.186,0.000,0.080,0.030
cube_d5_k105,64,7,250,250,50,0.071,0.041,0.074,0.000,0.026,0.019
cube_d5_k105,64,8,50,50,10,0.026,0.009,0.025,0.000,0.007,0.004
cube_d5_k105,64,9,10,10,2,0.009,0.003,0.006,0.000,0.003,0.001
cube_d5_k105,64,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,64,0,210,6945750,2315250,0.747,1.620,61.285,0.000,19.205,11.732
cube_d5_k105,64,1,2315250,2315250,776000,44.956,13.518,28.934,0.000,6.296,4.415
cube_d5_k105,64,2,776000,776000,156250,19.319,4.698,13.088,0.000,4.361,1.240
cube_d5_k105,64,3,156250,156250,31250,4.792,1.619,2.856,0.000,0.673,0.377
cube_d5_k105,64,4,31250,31250,6250,1.053,0.327,2.274,0.000,1.615,0.148
cube_d5_k105,64,5,6250,6250,1250,0.688,0.236,0.605,0.000,0.306,0.053
cube_d5_k105,64,6,1250,1250,250,0.163,0.071,0.182,0.000,0.083,0.026
cube_d5_k105,64,7,250,250,50,0.062,0.038,0.070,0.000,0.020,0.014
cube_d5_k105,64,8,50,50,10,0.032,0.009,0.030,0.000,0.007,0.004
cube_d5_k105,64,9,10,10,2,0.014,0.003,0.006,0.000,0.004,0.001
cube_d5_k105,64,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,64,0,210,6945750,2315250,0.748,1.558,61.346,0.000,18.923,11.941
cube_d5_k105,64,1,2315250,2315250,776000,51.818,12.144,28.897,0.000,6.321,4.292
cube_d5_k105,64,2,776000,776000,156250,19.337,4.453,11.721,0.000,3.259,1.177
cube_d5_k105,64,3,156250,156250,31250,4.750,1.360,2.871,0.000,0.764,0.386
cube_d5_k105,64,4,31250,31250,6250,1.026,0.333,2.179,0.000,1.565,0.122
cube_d5_k105,64,5,6250,6250,1250,0.745,0.231,0.628,0.000,0.345,0.058
cube_d5_k105,64,6,1250,1250,250,0.161,0.079,0.185,0.000,0.083,0.027
cube_d5_k105,64,7,250,250,50,0.063,0.033,0.075,0.000,0.026,0.021
cube_d5_k105,64,8,50,50,10,0.027,0.009,0.025,0.000,0.007,0.004
cube_d5_k105,64,9,10,10,2,0.010,0.003,0.012,0.000,0.003,0.001
cube_d5_k105,64,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,64,0,210,6945750,2315250,0.818,1.628,65.565,0.000,19.541,12.275
cube_d5_k105,64,1,2315250,2315250,776000,46.535,12.331,28.874,0.000,6.289,4.262
cube_d5_k105,64,2,776000,776000,156250,19.613,4.677,11.514,0.000,2.763,1.283
cube_d5_k105,64,3,156250,156250,31250,4.722,1.426,2.715,0.000,0.615,0.379
cube_d5_k105,64,4,31250,31250,6250,1.003,0.337,2.133,0.000,1.532,0.122
cube_d5_k105,64,5,6250,6250,1250,0.731,0.232,0.617,0.000,0.319,0.061
cube_d5_k105,64,6,1250,1250,250,0.164,0.067,0.185,0.000,0.088,0.026
cube_d5_k105,64,7,250,250,50,0.064,0.039,0.066,0.000,0.023,0.018
cube_d5_k105,64,8,50,50,10,0.026,0.013,0.027,0.000,0.007,0.004
cube_d5_k105,64,9,10,10,2,0.009,0.003,0.006,0.000,0.003,0.001
cube_d5_k105,64,10,2,0,0,0.002,0.001,0.000,,,
cube_d5_k105,64,0,210,6945750,2315250,0.862,1.693,65.657,0.000,19.322,12.171
cube_d5_k105,64,1,2315250,2315250,776000,46.783,12.519,29.036,0.000,6.385,4.315
cube_d5_k105,64,2,776000,776000,156250,19.737,4.466,11.358,0.000,2.672,1.224
cube_d5_k105,64,3,156250,156250,31250,4.750,1.362,3.101,0.000,0.746,0.383
cube_d5_k105,64,4,31250,31250,6250,0.955,0.335,2.095,0.000,1.450,0.132
cube_d5_k105,64,5,6250,6250,1250,0.686,0.240,0.614,0.000,0.302,0.057
cube_d5_k105,64,6,1250,1250,250,0.168,0.067,0.197,0.000,0.092,0.028
cube_d5_k105,64,7,250,250,50,0.058,0.044,0.065,0.000,0.020,0.016
cube_d5_k105,64,8,50,50,10,0.035,0.013,0.031,0.000,0.007,0.004
cube_d5_k105,64,9,10,10,2,0.010,0.002,0.006,0.000,0.003,0.001
cube_d5_k105,64,10,2,0,0,0.003,0.001,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,6.295,12.349,139.796,0.000,81.362,18.653
cube_d5_k105,128,1,2315250,2315250,776000,42.982,15.912,50.957,0.000,23.485,14.565
cube_d5_k105,128,2,776000,776000,156250,20.260,7.666,25.533,0.000,12.625,1.018
cube_d5_k105,128,3,156250,156250,31250,3.541,1.669,2.536,0.000,0.698,0.354
cube_d5_k105,128,4,31250,31250,6250,0.944,0.364,2.157,0.000,1.635,0.124
cube_d5_k105,128,5,6250,6250,1250,0.893,0.261,0.661,0.000,0.339,0.069
cube_d5_k105,128,6,1250,1250,250,0.229,0.105,0.231,0.000,0.109,0.038
cube_d5_k105,128,7,250,250,50,0.094,0.045,0.106,0.000,0.029,0.029
cube_d5_k105,128,8,50,50,10,0.038,0.017,0.028,0.000,0.007,0.004
cube_d5_k105,128,9,10,10,2,0.014,0.003,0.007,0.000,0.003,0.001
cube_d5_k105,128,10,2,0,0,0.003,0.001,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,1.025,2.024,59.654,0.000,19.226,9.368
cube_d5_k105,128,1,2315250,2315250,776000,26.554,10.555,20.090,0.000,5.616,2.391
cube_d5_k105,128,2,776000,776000,156250,13.665,3.716,10.033,0.000,3.992,0.997
cube_d5_k105,128,3,156250,156250,31250,3.447,1.244,2.343,0.000,0.702,0.359
cube_d5_k105,128,4,31250,31250,6250,0.927,0.360,2.089,0.000,1.558,0.128
cube_d5_k105,128,5,6250,6250,1250,0.962,0.245,0.655,0.000,0.345,0.059
cube_d5_k105,128,6,1250,1250,250,0.262,0.084,0.242,0.000,0.106,0.050
cube_d5_k105,128,7,250,250,50,0.095,0.055,0.098,0.000,0.022,0.031
cube_d5_k105,128,8,50,50,10,0.034,0.016,0.041,0.000,0.007,0.004
cube_d5_k105,128,9,10,10,2,0.016,0.003,0.007,0.000,0.003,0.001
cube_d5_k105,128,10,2,0,0,0.003,0.001,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,1.032,2.032,57.523,0.000,18.466,6.888
cube_d5_k105,128,1,2315250,2315250,776000,30.479,9.727,20.104,0.000,5.393,2.504
cube_d5_k105,128,2,776000,776000,156250,14.222,4.502,10.283,0.000,4.259,0.990
cube_d5_k105,128,3,156250,156250,31250,3.465,1.307,2.284,0.000,0.717,0.328
cube_d5_k105,128,4,31250,31250,6250,0.883,0.356,2.014,0.000,1.485,0.123
cube_d5_k105,128,5,6250,6250,1250,0.965,0.247,0.632,0.000,0.328,0.074
cube_d5_k105,128,6,1250,1250,250,0.249,0.091,0.228,0.000,0.096,0.047
cube_d5_k105,128,7,250,250,50,0.100,0.040,0.102,0.000,0.028,0.027
cube_d5_k105,128,8,50,50,10,0.041,0.015,0.032,0.000,0.007,0.004
cube_d5_k105,128,9,10,10,2,0.010,0.003,0.007,0.000,0.004,0.001
cube_d5_k105,128,10,2,0,0,0.003,0.001,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,0.986,1.994,55.638,0.000,19.122,6.971
cube_d5_k105,128,1,2315250,2315250,776000,31.119,9.779,20.341,0.000,5.677,2.528
cube_d5_k105,128,2,776000,776000,156250,14.203,4.091,8.641,0.000,2.659,1.015
cube_d5_k105,128,3,156250,156250,31250,3.185,1.209,2.352,0.000,0.748,0.321
cube_d5_k105,128,4,31250,31250,6250,0.815,0.346,2.180,0.000,1.644,0.126
cube_d5_k105,128,5,6250,6250,1250,0.956,0.243,0.653,0.000,0.335,0.068
cube_d5_k105,128,6,1250,1250,250,0.278,0.091,0.218,0.000,0.096,0.044
cube_d5_k105,128,7,250,250,50,0.102,0.046,0.083,0.000,0.029,0.017
cube_d5_k105,128,8,50,50,10,0.040,0.018,0.024,0.000,0.007,0.003
cube_d5_k105,128,9,10,10,2,0.011,0.003,0.006,0.000,0.003,0.001
cube_d5_k105,128,10,2,0,0,0.003,0.001,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,1.082,1.998,56.441,0.000,19.110,7.416
cube_d5_k105,128,1,2315250,2315250,776000,38.043,9.689,21.835,0.000,5.584,2.565
cube_d5_k105,128,2,776000,776000,156250,14.321,3.766,8.777,0.000,2.740,1.100
cube_d5_k105,128,3,156250,156250,31250,3.171,1.191,2.319,0.000,0.720,0.342
cube_d5_k105,128,4,31250,31250,6250,0.789,0.360,2.189,0.000,1.649,0.138
cube_d5_k105,128,5,6250,6250,1250,0.907,0.260,0.674,0.000,0.362,0.072
cube_d5_k105,128,6,1250,1250,250,0.253,0.100,0.221,0.000,0.103,0.046
cube_d5_k105,128,7,250,250,50,0.094,0.041,0.101,0.000,0.031,0.022
cube_d5_k105,128,8,50,50,10,0.037,0.015,0.030,0.000,0.007,0.003
cube_d5_k105,128,9,10,10,2,0.019,0.003,0.007,0.000,0.003,0.001
cube_d5_k105,128,10,2,0,0,0.003,0.001,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,1.060,2.153,58.062,0.000,19.994,7.335
cube_d5_k105,128,1,2315250,2315250,776000,39.586,11.404,21.831,0.000,5.746,2.574
cube_d5_k105,128,2,776000,776000,156250,14.310,4.085,8.893,0.000,2.908,1.034
cube_d5_k105,128,3,156250,156250,31250,3.147,1.139,2.515,0.000,0.759,0.323
cube_d5_k105,128,4,31250,31250,6250,0.755,0.346,2.057,0.000,1.509,0.143
cube_d5_k105,128,5,6250,6250,1250,0.982,0.247,0.676,0.000,0.350,0.074
cube_d5_k105,128,6,1250,1250,250,0.246,0.095,0.251,0.000,0.103,0.048
cube_d5_k105,128,7,250,250,50,0.089,0.041,0.081,0.000,0.022,0.018
cube_d5_k105,128,8,50,50,10,0.038,0.015,0.046,0.000,0.007,0.004
cube_d5_k105,128,9,10,10,2,0.011,0.002,0.007,0.000,0.003,0.001
cube_d5_k105,128,10,2,0,0,0.003,0.001,0.000,,,
cube_d5_k155,1,0,310,22343250,7447750,12.798,35.361,5990.600,0.000,1775.245,1437.084
cube_d5_k155,1,1,7447750,7447750,3697750,5622.990,1153.770,3826.093,0.000,703.077,615.287
cube_d5_k155,1,2,3697750,3697750,781250,2808.791,589.869,2377.891,0.000,259.811,179.030
cube_d5_k155,1,3,781250,781250,156250,602.461,126.506,479.193,0.000,52.826,38.478
cube_d5_k155,1,4,156250,156250,31250,124.059,24.210,71.080,0.000,11.230,7.349
cube_d5_k155,1,5,31250,31250,6250,23.897,2.503,9.578,0.000,2.021,0.991
cube_d5_k155,1,6,6250,6250,1250,3.944,0.356,1.252,0.000,0.346,0.203
cube_d5_k155,1,7,1250,1250,250,0.687,0.061,0.280,0.000,0.089,0.049
cube_d5_k155,1,8,250,250,50,0.136,0.013,0.049,0.000,0.016,0.009
cube_d5_k155,1,9,50,50,10,0.028,0.004,0.013,0.000,0.005,0.002
cube_d5_k155,1,10,10,10,2,0.007,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,1,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,1,0,310,22343250,7447750,12.829,25.813,5798.455,0.000,1708.294,1426.310
cube_d5_k155,1,1,7447750,7447750,3697750,7174.983,1668.608,3771.698,0.000,676.562,612.408
cube_d5_k155,1,2,3697750,3697750,781250,3527.023,850.780,2379.208,0.000,251.656,178.112
cube_d5_k155,1,3,781250,781250,156250,756.023,180.960,478.668,0.000,51.175,38.155
cube_d5_k155,1,4,156250,156250,31250,155.145,32.649,71.250,0.001,11.388,7.356
cube_d5_k155,1,5,31250,31250,6250,26.600,2.661,9.844,0.000,2.079,1.038
cube_d5_k155,1,6,6250,6250,1250,4.266,0.420,1.262,0.000,0.353,0.204
cube_d5_k155,1,7,1250,1250,250,0.705,0.066,0.230,0.000,0.069,0.039
cube_d5_k155,1,8,250,250,50,0.141,0.016,0.059,0.000,0.020,0.011
cube_d5_k155,1,9,50,50,10,0.034,0.005,0.016,0.000,0.007,0.003
cube_d5_k155,1,10,10,10,2,0.008,0.002,0.007,0.000,0.004,0.001
cube_d5_k155,1,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,1,0,310,22343250,7447750,12.800,25.808,5804.941,0.000,1713.490,1427.078
cube_d5_k155,1,1,7447750,7447750,3697750,7177.383,1665.218,3799.928,0.000,680.413,612.772
cube_d5_k155,1,2,3697750,3697750,781250,3520.728,846.703,2395.695,0.000,264.604,177.718
