workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
32XL,64,2,21333333,42666668,6708,179.283,93.630,641.289,0.000,165.730,59.755
32XL,64,3,6708,0,0,1.503,0.306,0.000,,,
32XL,64,0,100000,42666666,21333333,7.068,9.348,503.701,0.000,94.157,85.666
32XL,64,1,21333333,42666666,21333333,211.192,28.655,532.764,0.000,93.806,39.588
32XL,64,2,21333333,42666668,6708,179.848,22.096,635.593,0.000,171.682,57.644
32XL,64,3,6708,0,0,1.549,0.303,0.000,,,
32XL,64,0,100000,42666666,21333333,6.981,8.901,474.479,0.000,86.092,85.167
32XL,64,1,21333333,42666666,21333333,200.547,23.712,543.477,0.000,119.783,39.435
32XL,64,2,21333333,42666668,6708,176.609,22.678,635.357,0.000,180.798,59.817
32XL,64,3,6708,0,0,1.596,0.291,0.000,,,
32XL,64,0,100000,42666666,21333333,7.231,9.906,457.933,0.000,88.877,84.668
32XL,64,1,21333333,42666666,21333333,194.156,24.427,486.759,0.000,83.056,39.407
32XL,64,2,21333333,42666668,6708,177.560,20.610,629.492,0.000,184.821,60.958
32XL,64,3,6708,0,0,1.618,0.310,0.000,,,
32XL,64,0,100000,42666666,21333333,7.013,9.565,446.668,0.000,91.342,83.407
32XL,64,1,21333333,42666666,21333333,195.745,30.099,493.899,0.000,94.829,40.827
32XL,64,2,21333333,42666668,6708,175.421,20.486,633.200,0.000,190.979,61.997
32XL,64,3,6708,0,0,1.588,0.322,0.000,,,
32XL,64,0,100000,42666666,21333333,6.954,9.264,438.988,0.000,94.278,83.205
32XL,64,1,21333333,42666666,21333333,191.354,21.900,469.514,0.000,81.824,40.412
32XL,64,2,21333333,42666668,6708,176.849,21.451,641.590,0.000,195.945,64.197
32XL,64,3,6708,0,0,1.609,0.325,0.000,,,
32XL,128,0,100000,42666666,21333333,31.519,40.107,522.800,0.000,124.169,118.210
32XL,128,1,21333333,42666666,21333333,246.011,45.210,575.964,0.000,230.242,41.417
32XL,128,2,21333333,42666668,6708,141.374,114.459,490.651,0.000,129.106,53.672
32XL,128,3,6708,0,0,1.494,0.296,0.000,,,
32XL,128,0,100000,42666666,21333333,8.154,9.396,424.029,0.000,108.848,74.115
32XL,128,1,21333333,42666666,21333333,167.317,23.631,424.973,0.000,93.833,27.534
32XL,128,2,21333333,42666668,6708,122.514,25.084,490.966,0.000,129.031,49.845
32XL,128,3,6708,0,0,1.591,0.274,0.000,,,
32XL,128,0,100000,42666666,21333333,6.730,9.011,425.012,0.000,106.233,76.892
32XL,128,1,21333333,42666666,21333333,169.234,24.199,417.571,0.000,85.789,27.537
32XL,128,2,21333333,42666668,6708,123.905,26.522,495.605,0.000,130.626,51.354
32XL,128,3,6708,0,0,1.595,0.271,0.000,,,
32XL,128,0,100000,42666666,21333333,6.676,9.575,425.235,0.000,108.304,75.755
32XL,128,1,21333333,42666666,21333333,170.434,29.075,461.619,0.000,126.392,27.829
32XL,128,2,21333333,42666668,6708,126.832,22.875,503.234,0.000,134.676,52.065
32XL,128,3,6708,0,0,1.603,0.305,0.000,,,
32XL,128,0,100000,42666666,21333333,6.726,9.123,427.811,0.000,105.594,74.818
32XL,128,1,21333333,42666666,21333333,164.322,26.634,424.833,0.000,89.747,27.820
32XL,128,2,21333333,42666668,6708,125.410,22.308,510.336,0.000,137.768,52.506
32XL,128,3,6708,0,0,1.594,0.272,0.000,,,
32XL,128,0,100000,42666666,21333333,6.639,9.166,427.060,0.000,107.136,77.219
32XL,128,1,21333333,42666666,21333333,169.200,23.275,420.815,0.000,83.385,27.828
32XL,128,2,21333333,42666668,6708,123.591,22.451,514.035,0.000,139.792,53.770
32XL,128,3,6708,0,0,1.620,0.294,0.000,,,
