workload,leaves,fns,nodes,merges,depth,algorithm,trial,parlay_threads,dnc_cutoff,wallclock_ms
large,50000,16,1000000,100000,1,par_filter,2,64,16,6.9588
large,50000,16,1000000,100000,1,par_filter,3,64,16,6.6777
large,50000,16,1000000,100000,1,par_filter,4,64,16,7.3160
deep-s,1000,4,10000,2000,3,par_parents,0,64,16,2.3909
deep-s,1000,4,10000,2000,3,par_parents,1,64,16,2.4545
deep-s,1000,4,10000,2000,3,par_parents,2,64,16,2.1905
deep-s,1000,4,10000,2000,3,par_parents,3,64,16,2.1824
deep-s,1000,4,10000,2000,3,par_parents,4,64,16,2.2521
deep-s,1000,4,10000,2000,3,par_filter,0,64,16,0.7985
deep-s,1000,4,10000,2000,3,par_filter,1,64,16,0.8482
deep-s,1000,4,10000,2000,3,par_filter,2,64,16,0.8147
deep-s,1000,4,10000,2000,3,par_filter,3,64,16,0.8288
deep-s,1000,4,10000,2000,3,par_filter,4,64,16,0.8205
deep-m,10000,8,200000,20000,3,par_parents,0,64,16,9.0203
deep-m,10000,8,200000,20000,3,par_parents,1,64,16,8.2079
deep-m,10000,8,200000,20000,3,par_parents,2,64,16,8.2768
deep-m,10000,8,200000,20000,3,par_parents,3,64,16,8.5609
deep-m,10000,8,200000,20000,3,par_parents,4,64,16,8.8908
deep-m,10000,8,200000,20000,3,par_filter,0,64,16,7.1668
deep-m,10000,8,200000,20000,3,par_filter,1,64,16,7.4960
deep-m,10000,8,200000,20000,3,par_filter,2,64,16,7.3949
deep-m,10000,8,200000,20000,3,par_filter,3,64,16,7.3059
deep-m,10000,8,200000,20000,3,par_filter,4,64,16,7.1628
deep-l,50000,16,1000000,100000,3,par_parents,0,64,16,20.6152
deep-l,50000,16,1000000,100000,3,par_parents,1,64,16,19.2959
deep-l,50000,16,1000000,100000,3,par_parents,2,64,16,19.4189
deep-l,50000,16,1000000,100000,3,par_parents,3,64,16,20.0635
deep-l,50000,16,1000000,100000,3,par_parents,4,64,16,19.0766
deep-l,50000,16,1000000,100000,3,par_filter,0,64,16,9.0444
deep-l,50000,16,1000000,100000,3,par_filter,1,64,16,8.6932
deep-l,50000,16,1000000,100000,3,par_filter,2,64,16,9.0329
deep-l,50000,16,1000000,100000,3,par_filter,3,64,16,9.2009
deep-l,50000,16,1000000,100000,3,par_filter,4,64,16,9.4444
small,1000,4,10000,2000,1,par_parents,0,96,16,3.4290
small,1000,4,10000,2000,1,par_parents,1,96,16,2.6041
small,1000,4,10000,2000,1,par_parents,2,96,16,2.5273
small,1000,4,10000,2000,1,par_parents,3,96,16,1.9667
small,1000,4,10000,2000,1,par_parents,4,96,16,2.1630
small,1000,4,10000,2000,1,par_filter,0,96,16,0.7122
small,1000,4,10000,2000,1,par_filter,1,96,16,0.7188
small,1000,4,10000,2000,1,par_filter,2,96,16,0.6980
small,1000,4,10000,2000,1,par_filter,3,96,16,0.7059
small,1000,4,10000,2000,1,par_filter,4,96,16,0.6893
medium,10000,8,200000,20000,1,par_parents,0,96,16,5.7983
medium,10000,8,200000,20000,1,par_parents,1,96,16,5.3317
medium,10000,8,200000,20000,1,par_parents,2,96,16,5.3842
medium,10000,8,200000,20000,1,par_parents,3,96,16,5.1655
medium,10000,8,200000,20000,1,par_parents,4,96,16,5.4347
medium,10000,8,200000,20000,1,par_filter,0,96,16,1.7828
medium,10000,8,200000,20000,1,par_filter,1,96,16,1.9186
medium,10000,8,200000,20000,1,par_filter,2,96,16,1.8555
medium,10000,8,200000,20000,1,par_filter,3,96,16,1.9283
medium,10000,8,200000,20000,1,par_filter,4,96,16,1.7195
large,50000,16,1000000,100000,1,par_parents,0,96,16,14.1292
large,50000,16,1000000,100000,1,par_parents,1,96,16,12.8854
large,50000,16,1000000,100000,1,par_parents,2,96,16,13.9153
large,50000,16,1000000,100000,1,par_parents,3,96,16,14.7818
large,50000,16,1000000,100000,1,par_parents,4,96,16,13.6728
large,50000,16,1000000,100000,1,par_filter,0,96,16,5.2052
large,50000,16,1000000,100000,1,par_filter,1,96,16,5.5089
large,50000,16,1000000,100000,1,par_filter,2,96,16,5.6254
large,50000,16,1000000,100000,1,par_filter,3,96,16,5.2716
large,50000,16,1000000,100000,1,par_filter,4,96,16,5.0973
deep-s,1000,4,10000,2000,3,par_parents,0,96,16,2.3430
deep-s,1000,4,10000,2000,3,par_parents,1,96,16,2.4701
deep-s,1000,4,10000,2000,3,par_parents,2,96,16,2.3865
deep-s,1000,4,10000,2000,3,par_parents,3,96,16,2.3306
deep-s,1000,4,10000,2000,3,par_parents,4,96,16,2.2949
deep-s,1000,4,10000,2000,3,par_filter,0,96,16,0.9614
deep-s,1000,4,10000,2000,3,par_filter,1,96,16,0.8810
deep-s,1000,4,10000,2000,3,par_filter,2,96,16,0.8915
deep-s,1000,4,10000,2000,3,par_filter,3,96,16,0.9109
deep-s,1000,4,10000,2000,3,par_filter,4,96,16,0.9168
deep-m,10000,8,200000,20000,3,par_parents,0,96,16,9.2896
deep-m,10000,8,200000,20000,3,par_parents,1,96,16,8.6601
deep-m,10000,8,200000,20000,3,par_parents,2,96,16,8.6782
deep-m,10000,8,200000,20000,3,par_parents,3,96,16,8.3236
deep-m,10000,8,200000,20000,3,par_parents,4,96,16,8.6263
deep-m,10000,8,200000,20000,3,par_filter,0,96,16,7.0710
deep-m,10000,8,200000,20000,3,par_filter,1,96,16,7.1321
deep-m,10000,8,200000,20000,3,par_filter,2,96,16,7.0324
deep-m,10000,8,200000,20000,3,par_filter,3,96,16,7.1515
deep-m,10000,8,200000,20000,3,par_filter,4,96,16,6.9662
deep-l,50000,16,1000000,100000,3,par_parents,0,96,16,17.9270
deep-l,50000,16,1000000,100000,3,par_parents,1,96,16,17.1574
deep-l,50000,16,1000000,100000,3,par_parents,2,96,16,17.6851
deep-l,50000,16,1000000,100000,3,par_parents,3,96,16,17.4300
deep-l,50000,16,1000000,100000,3,par_parents,4,96,16,17.7512
deep-l,50000,16,1000000,100000,3,par_filter,0,96,16,7.1127
deep-l,50000,16,1000000,100000,3,par_filter,1,96,16,6.9321
deep-l,50000,16,1000000,100000,3,par_filter,2,96,16,7.4289
deep-l,50000,16,1000000,100000,3,par_filter,3,96,16,7.3810
deep-l,50000,16,1000000,100000,3,par_filter,4,96,16,7.0220
small,1000,4,10000,2000,1,par_parents,0,128,16,2.8731
small,1000,4,10000,2000,1,par_parents,1,128,16,2.3956
small,1000,4,10000,2000,1,par_parents,2,128,16,2.4284
small,1000,4,10000,2000,1,par_parents,3,128,16,1.9767
small,1000,4,10000,2000,1,par_parents,4,128,16,2.1604
small,1000,4,10000,2000,1,par_filter,0,128,16,0.6518
small,1000,4,10000,2000,1,par_filter,1,128,16,0.6446
small,1000,4,10000,2000,1,par_filter,2,128,16,0.6325
small,1000,4,10000,2000,1,par_filter,3,128,16,0.6978
small,1000,4,10000,2000,1,par_filter,4,128,16,0.6448
medium,10000,8,200000,20000,1,par_parents,0,128,16,5.3175
medium,10000,8,200000,20000,1,par_parents,1,128,16,5.0118
medium,10000,8,200000,20000,1,par_parents,2,128,16,4.8822
medium,10000,8,200000,20000,1,par_parents,3,128,16,4.5014
medium,10000,8,200000,20000,1,par_parents,4,128,16,4.8411
medium,10000,8,200000,20000,1,par_filter,0,128,16,1.5695
medium,10000,8,200000,20000,1,par_filter,1,128,16,1.7314
medium,10000,8,200000,20000,1,par_filter,2,128,16,1.7559
medium,10000,8,200000,20000,1,par_filter,3,128,16,1.8030
medium,10000,8,200000,20000,1,par_filter,4,128,16,1.7316
large,50000,16,1000000,100000,1,par_parents,0,128,16,12.2425
large,50000,16,1000000,100000,1,par_parents,1,128,16,12.9460
large,50000,16,1000000,100000,1,par_parents,2,128,16,12.5233
large,50000,16,1000000,100000,1,par_parents,3,128,16,13.0555
large,50000,16,1000000,100000,1,par_parents,4,128,16,12.1126
large,50000,16,1000000,100000,1,par_filter,0,128,16,4.8823
large,50000,16,1000000,100000,1,par_filter,1,128,16,4.7839
large,50000,16,1000000,100000,1,par_filter,2,128,16,4.8558
large,50000,16,1000000,100000,1,par_filter,3,128,16,5.3667
large,50000,16,1000000,100000,1,par_filter,4,128,16,5.1867
deep-s,1000,4,10000,2000,3,par_parents,0,128,16,1.9812
deep-s,1000,4,10000,2000,3,par_parents,1,128,16,2.0406
deep-s,1000,4,10000,2000,3,par_parents,2,128,16,2.1056
deep-s,1000,4,10000,2000,3,par_parents,3,128,16,1.8533
deep-s,1000,4,10000,2000,3,par_parents,4,128,16,1.9401
deep-s,1000,4,10000,2000,3,par_filter,0,128,16,0.8323
deep-s,1000,4,10000,2000,3,par_filter,1,128,16,0.8929
deep-s,1000,4,10000,2000,3,par_filter,2,128,16,0.8242
deep-s,1000,4,10000,2000,3,par_filter,3,128,16,0.8405
deep-s,1000,4,10000,2000,3,par_filter,4,128,16,0.8580
deep-m,10000,8,200000,20000,3,par_parents,0,128,16,7.6297
deep-m,10000,8,200000,20000,3,par_parents,1,128,16,7.8090
deep-m,10000,8,200000,20000,3,par_parents,2,128,16,7.6388
deep-m,10000,8,200000,20000,3,par_parents,3,128,16,7.5828
deep-m,10000,8,200000,20000,3,par_parents,4,128,16,7.6345
deep-m,10000,8,200000,20000,3,par_filter,0,128,16,6.0535
deep-m,10000,8,200000,20000,3,par_filter,1,128,16,6.1774
deep-m,10000,8,200000,20000,3,par_filter,2,128,16,5.9886
deep-m,10000,8,200000,20000,3,par_filter,3,128,16,6.0215
deep-m,10000,8,200000,20000,3,par_filter,4,128,16,5.9150
deep-l,50000,16,1000000,100000,3,par_parents,0,128,16,16.9684
deep-l,50000,16,1000000,100000,3,par_parents,1,128,16,16.3734
deep-l,50000,16,1000000,100000,3,par_parents,2,128,16,15.1141
deep-l,50000,16,1000000,100000,3,par_parents,3,128,16,16.5704
deep-l,50000,16,1000000,100000,3,par_parents,4,128,16,16.0333
deep-l,50000,16,1000000,100000,3,par_filter,0,128,16,6.2043
deep-l,50000,16,1000000,100000,3,par_filter,1,128,16,5.7587
deep-l,50000,16,1000000,100000,3,par_filter,2,128,16,6.3988
deep-l,50000,16,1000000,100000,3,par_filter,3,128,16,5.6656
deep-l,50000,16,1000000,100000,3,par_filter,4,128,16,6.2289
small,1000,4,10000,2000,1,par_parents,0,192,16,3.6088
small,1000,4,10000,2000,1,par_parents,1,192,16,3.0766
small,1000,4,10000,2000,1,par_parents,2,192,16,2.6257
small,1000,4,10000,2000,1,par_parents,3,192,16,2.4222
small,1000,4,10000,2000,1,par_parents,4,192,16,2.3363
small,1000,4,10000,2000,1,par_filter,0,192,16,0.7747
small,1000,4,10000,2000,1,par_filter,1,192,16,0.6924
small,1000,4,10000,2000,1,par_filter,2,192,16,0.7016
small,1000,4,10000,2000,1,par_filter,3,192,16,0.7009
small,1000,4,10000,2000,1,par_filter,4,192,16,0.7133
medium,10000,8,200000,20000,1,par_parents,0,192,16,6.3798
medium,10000,8,200000,20000,1,par_parents,1,192,16,5.4498
medium,10000,8,200000,20000,1,par_parents,2,192,16,5.4699
medium,10000,8,200000,20000,1,par_parents,3,192,16,4.7242
medium,10000,8,200000,20000,1,par_parents,4,192,16,4.9749
medium,10000,8,200000,20000,1,par_filter,0,192,16,1.7136
medium,10000,8,200000,20000,1,par_filter,1,192,16,1.5930
medium,10000,8,200000,20000,1,par_filter,2,192,16,1.5897
medium,10000,8,200000,20000,1,par_filter,3,192,16,1.9201
medium,10000,8,200000,20000,1,par_filter,4,192,16,1.5793
large,50000,16,1000000,100000,1,par_parents,0,192,16,12.3890
large,50000,16,1000000,100000,1,par_parents,1,192,16,13.3256
large,50000,16,1000000,100000,1,par_parents,2,192,16,12.4807
large,50000,16,1000000,100000,1,par_parents,3,192,16,12.0449
large,50000,16,1000000,100000,1,par_parents,4,192,16,12.6126
large,50000,16,1000000,100000,1,par_filter,0,192,16,4.5800
large,50000,16,1000000,100000,1,par_filter,1,192,16,4.6662
large,50000,16,1000000,100000,1,par_filter,2,192,16,5.7112
large,50000,16,1000000,100000,1,par_filter,3,192,16,4.9219
large,50000,16,1000000,100000,1,par_filter,4,192,16,4.7219
deep-s,1000,4,10000,2000,3,par_parents,0,192,16,2.3495
deep-s,1000,4,10000,2000,3,par_parents,1,192,16,2.4099
deep-s,1000,4,10000,2000,3,par_parents,2,192,16,2.4359
deep-s,1000,4,10000,2000,3,par_parents,3,192,16,2.3090
deep-s,1000,4,10000,2000,3,par_parents,4,192,16,2.2835
deep-s,1000,4,10000,2000,3,par_filter,0,192,16,0.9269
deep-s,1000,4,10000,2000,3,par_filter,1,192,16,0.9760
deep-s,1000,4,10000,2000,3,par_filter,2,192,16,1.0019
deep-s,1000,4,10000,2000,3,par_filter,3,192,16,0.9687
deep-s,1000,4,10000,2000,3,par_filter,4,192,16,0.9244
deep-m,10000,8,200000,20000,3,par_parents,0,192,16,8.8200
deep-m,10000,8,200000,20000,3,par_parents,1,192,16,8.0579
deep-m,10000,8,200000,20000,3,par_parents,2,192,16,9.0232
deep-m,10000,8,200000,20000,3,par_parents,3,192,16,7.8916
deep-m,10000,8,200000,20000,3,par_parents,4,192,16,8.3030
deep-m,10000,8,200000,20000,3,par_filter,0,192,16,6.6165
deep-m,10000,8,200000,20000,3,par_filter,1,192,16,6.6446
deep-m,10000,8,200000,20000,3,par_filter,2,192,16,6.5867
deep-m,10000,8,200000,20000,3,par_filter,3,192,16,6.7594
deep-m,10000,8,200000,20000,3,par_filter,4,192,16,6.6190
deep-l,50000,16,1000000,100000,3,par_parents,0,192,16,16.6114
deep-l,50000,16,1000000,100000,3,par_parents,1,192,16,16.2962
deep-l,50000,16,1000000,100000,3,par_parents,2,192,16,16.7446
deep-l,50000,16,1000000,100000,3,par_parents,3,192,16,16.2143
deep-l,50000,16,1000000,100000,3,par_parents,4,192,16,16.2842
deep-l,50000,16,1000000,100000,3,par_filter,0,192,16,5.4088
deep-l,50000,16,1000000,100000,3,par_filter,1,192,16,5.6431
deep-l,50000,16,1000000,100000,3,par_filter,2,192,16,6.1802
deep-l,50000,16,1000000,100000,3,par_filter,3,192,16,5.5882
deep-l,50000,16,1000000,100000,3,par_filter,4,192,16,5.5655
