[synthetic_bench] cube n=180 d=2 classes=23328358 merges=180 ...
[pe] round=  0 work=      360 frontier= 11664000 next=  5832000 consolidate= 12.516ms frontier= 23.615ms semisort= 72.463ms (keyed=18.981ms group_by=  3.569ms per_group=19.897ms)
[pe] round=  1 work=  5832000 frontier=  7469696 next=  2097152 consolidate= 64.123ms frontier= 17.030ms semisort= 51.975ms (keyed=20.870ms group_by=  2.126ms per_group= 7.596ms)
[pe-async] round=  5 R=7 dirty=   524288 runs=   262144 filter=  5.570ms semisort=  1.911ms
[pe-async] round=  6 R=8 dirty=   262144 runs=   131072 filter=  5.375ms semisort=  1.185ms
[pe-async] round=  7 R=9 dirty=   131072 runs=    65536 filter=  5.250ms semisort=  0.779ms
[pe-async] round=  8 R=10 dirty=    65536 runs=    32768 filter=  5.131ms semisort=  2.874ms
[pe-async] round=  9 R=11 dirty=    32768 runs=    16384 filter=  5.081ms semisort=  1.228ms
[pe-async] round= 10 R=12 dirty=    16384 runs=     8192 filter=  5.026ms semisort=  0.693ms
[pe-async] round= 11 R=13 dirty=     8192 runs=     4096 filter=  5.414ms semisort=  0.646ms
[pe-async] round= 12 R=14 dirty=     4096 runs=     2048 filter=  5.228ms semisort=  0.209ms
[pe-async] round= 13 R=15 dirty=     2048 runs=     1024 filter=  5.301ms semisort=  0.144ms
[pe-async] round= 14 R=16 dirty=     1024 runs=      512 filter=  5.239ms semisort=  0.091ms
[pe-async] round= 15 R=17 dirty=      512 runs=      256 filter=  5.254ms semisort=  0.120ms
[pe-async] round= 16 R=18 dirty=      256 runs=      128 filter=  4.864ms semisort=  0.097ms
[pe-async] round= 17 R=19 dirty=      128 runs=       64 filter=  4.893ms semisort=  0.058ms
[pe-async] round= 18 R=20 dirty=       64 runs=       32 filter=  4.907ms semisort=  0.058ms
[pe-async] round= 19 R=21 dirty=       32 runs=       16 filter=  4.858ms semisort=  0.045ms
[pe-async] round= 20 R=22 dirty=       16 runs=        8 filter=  4.866ms semisort=  0.022ms
[pe-async] round= 21 R=23 dirty=        8 runs=        4 filter=  4.891ms semisort=  0.018ms
[pe-async] round= 22 R=24 dirty=        4 runs=        2 filter=  4.845ms semisort=  0.012ms
[pe-async] round= 23 R=25 dirty=        2 runs=        1 filter=  4.910ms semisort=  0.009ms
[pe-async] round= 24 R=26 dirty=        0 filter=  4.882ms (clean break)
[pe-async] round=  0 R=2 dirty= 11664000 runs=  5832000 filter=  6.607ms semisort= 30.897ms
[pe-async] round=  1 R=3 dirty=  7469696 runs=  5372544 filter=  6.020ms semisort= 16.471ms
[pe-async] round=  2 R=4 dirty=  4194304 runs=  2556608 filter=  6.613ms semisort=  9.403ms
[pe-async] round=  3 R=5 dirty=  2097152 runs=  1048576 filter=  6.311ms semisort=  5.986ms
[pe-async] round=  4 R=6 dirty=  1048576 runs=   524288 filter=  5.811ms semisort=  3.411ms
[pe-async] round=  5 R=7 dirty=   524288 runs=   262144 filter=  5.543ms semisort=  1.949ms
[pe-async] round=  6 R=8 dirty=   262144 runs=   131072 filter=  5.380ms semisort=  1.197ms
[pe-async] round=  7 R=9 dirty=   131072 runs=    65536 filter=  5.244ms semisort=  0.800ms
[pe-async] round=  8 R=10 dirty=    65536 runs=    32768 filter=  5.132ms semisort=  2.542ms
[pe-async] round=  9 R=11 dirty=    32768 runs=    16384 filter=  5.108ms semisort=  1.237ms
[pe-async] round= 10 R=12 dirty=    16384 runs=     8192 filter=  5.038ms semisort=  0.697ms
[pe-async] round= 11 R=13 dirty=     8192 runs=     4096 filter=  5.008ms semisort=  0.370ms
[pe-async] round= 12 R=14 dirty=     4096 runs=     2048 filter=  4.969ms semisort=  0.224ms
[pe-async] round= 13 R=15 dirty=     2048 runs=     1024 filter=  4.914ms semisort=  0.159ms
[pe-async] round= 14 R=16 dirty=     1024 runs=      512 filter=  4.914ms semisort=  0.113ms
[pe-async] round= 15 R=17 dirty=      512 runs=      256 filter=  4.928ms semisort=  0.095ms
[pe-async] round= 16 R=18 dirty=      256 runs=      128 filter=  4.895ms semisort=  0.077ms
[pe-async] round= 17 R=19 dirty=      128 runs=       64 filter=  4.937ms semisort=  0.072ms
[pe-async] round= 18 R=20 dirty=       64 runs=       32 filter=  4.930ms semisort=  0.054ms
[pe-async] round= 19 R=21 dirty=       32 runs=       16 filter=  4.871ms semisort=  0.042ms
[pe-async] round= 20 R=22 dirty=       16 runs=        8 filter=  4.980ms semisort=  0.024ms
[pe-async] round= 21 R=23 dirty=        8 runs=        4 filter=  4.857ms semisort=  0.020ms
[pe-async] round= 22 R=24 dirty=        4 runs=        2 filter=  4.846ms semisort=  0.012ms
[pe-async] round= 23 R=25 dirty=        2 runs=        1 filter=  4.848ms semisort=  0.010ms
[pe-async] round= 24 R=26 dirty=        0 filter=  4.888ms (clean break)
[pe-async] round=  0 R=2 dirty= 11664000 runs=  5832000 filter=  6.211ms semisort= 29.168ms
[pe-async] round=  1 R=3 dirty=  7469696 runs=  5372544 filter=  6.268ms semisort= 18.071ms
[pe-async] round=  2 R=4 dirty=  4194304 runs=  2556608 filter=  6.755ms semisort= 10.030ms
[pe-async] round=  3 R=5 dirty=  2097152 runs=  1048576 filter=  6.604ms semisort=  6.053ms
[pe-async] round=  4 R=6 dirty=  1048576 runs=   524288 filter=  6.140ms semisort=  3.514ms
[pe-async] round=  5 R=7 dirty=   524288 runs=   262144 filter=  5.813ms semisort=  1.923ms
[pe-async] round=  6 R=8 dirty=   262144 runs=   131072 filter=  5.878ms semisort=  1.224ms
[pe-async] round=  7 R=9 dirty=   131072 runs=    65536 filter=  5.662ms semisort=  0.847ms
[pe-async] round=  8 R=10 dirty=    65536 runs=    32768 filter=  5.452ms semisort=  2.861ms
[pe-async] round=  9 R=11 dirty=    32768 runs=    16384 filter=  5.292ms semisort=  1.313ms
[pe-async] round= 10 R=12 dirty=    16384 runs=     8192 filter=  5.471ms semisort=  0.701ms
[pe-async] round= 11 R=13 dirty=     8192 runs=     4096 filter=  5.230ms semisort=  0.377ms
[pe-async] round= 12 R=14 dirty=     4096 runs=     2048 filter=  5.432ms semisort=  0.492ms
[pe-async] round= 13 R=15 dirty=     2048 runs=     1024 filter=  5.186ms semisort=  0.163ms
[pe-async] round= 14 R=16 dirty=     1024 runs=      512 filter=  5.259ms semisort=  0.128ms
[pe-async] round= 15 R=17 dirty=      512 runs=      256 filter=  5.308ms semisort=  0.099ms
[pe-async] round= 16 R=18 dirty=      256 runs=      128 filter=  5.345ms semisort=  0.058ms
[pe-async] round= 17 R=19 dirty=      128 runs=       64 filter=  5.241ms semisort=  0.057ms
[pe-async] round= 18 R=20 dirty=       64 runs=       32 filter=  5.127ms semisort=  0.049ms
[pe-async] round= 19 R=21 dirty=       32 runs=       16 filter=  5.220ms semisort=  0.045ms
[pe-async] round= 20 R=22 dirty=       16 runs=        8 filter=  5.165ms semisort=  0.028ms
[pe-async] round= 21 R=23 dirty=        8 runs=        4 filter=  5.056ms semisort=  0.020ms
[pe-async] round= 22 R=24 dirty=        4 runs=        2 filter=  5.085ms semisort=  0.018ms
[pe-async] round= 23 R=25 dirty=        2 runs=        1 filter=  5.090ms semisort=  0.011ms
[pe-async] round= 24 R=26 dirty=        0 filter=  5.092ms (clean break)
[pe-async] round=  0 R=2 dirty= 11664000 runs=  5832000 filter=  5.997ms semisort= 28.587ms
[pe-async] round=  1 R=3 dirty=  7469696 runs=  5372544 filter=  6.064ms semisort= 16.478ms
[pe-async] round=  2 R=4 dirty=  4194304 runs=  2556608 filter=  6.590ms semisort=  9.125ms
[pe-async] round=  3 R=5 dirty=  2097152 runs=  1048576 filter=  6.395ms semisort=  6.042ms
[pe-async] round=  4 R=6 dirty=  1048576 runs=   524288 filter=  5.808ms semisort=  3.451ms
[pe-async] round=  5 R=7 dirty=   524288 runs=   262144 filter=  5.557ms semisort=  1.954ms
[pe-async] round=  6 R=8 dirty=   262144 runs=   131072 filter=  5.364ms semisort=  1.231ms
[pe-async] round=  7 R=9 dirty=   131072 runs=    65536 filter=  5.223ms semisort=  0.800ms
[pe-async] round=  8 R=10 dirty=    65536 runs=    32768 filter=  5.161ms semisort=  2.575ms
[pe-async] round=  9 R=11 dirty=    32768 runs=    16384 filter=  5.093ms semisort=  1.368ms
[pe-async] round= 10 R=12 dirty=    16384 runs=     8192 filter=  5.042ms semisort=  0.714ms
[pe-async] round= 11 R=13 dirty=     8192 runs=     4096 filter=  4.993ms semisort=  0.381ms
[pe-async] round= 12 R=14 dirty=     4096 runs=     2048 filter=  4.972ms semisort=  0.217ms
[pe-async] round= 13 R=15 dirty=     2048 runs=     1024 filter=  4.971ms semisort=  0.137ms
[pe-async] round= 14 R=16 dirty=     1024 runs=      512 filter=  4.955ms semisort=  0.127ms
[pe-async] round= 15 R=17 dirty=      512 runs=      256 filter=  4.932ms semisort=  0.084ms
[pe-async] round= 16 R=18 dirty=      256 runs=      128 filter=  4.886ms semisort=  0.086ms
[pe-async] round= 17 R=19 dirty=      128 runs=       64 filter=  4.977ms semisort=  0.055ms
[pe-async] round= 18 R=20 dirty=       64 runs=       32 filter=  4.882ms semisort=  0.059ms
[pe-async] round= 19 R=21 dirty=       32 runs=       16 filter=  4.879ms semisort=  0.032ms
[pe-async] round= 20 R=22 dirty=       16 runs=        8 filter=  4.891ms semisort=  0.019ms
[pe-async] round= 21 R=23 dirty=        8 runs=        4 filter=  4.876ms semisort=  0.013ms
[pe-async] round= 22 R=24 dirty=        4 runs=        2 filter=  4.841ms semisort=  0.012ms
[pe-async] round= 23 R=25 dirty=        2 runs=        1 filter=  4.846ms semisort=  0.010ms
[pe-async] round= 24 R=26 dirty=        0 filter=  4.893ms (clean break)
[pe-async] round=  0 R=2 dirty= 11664000 runs=  5832000 filter=  5.986ms semisort= 28.277ms
[pe-async] round=  1 R=3 dirty=  7469696 runs=  5372544 filter=  6.015ms semisort= 16.607ms
[pe-async] round=  2 R=4 dirty=  4194304 runs=  2556608 filter=  6.537ms semisort=  9.952ms
[pe-async] round=  3 R=5 dirty=  2097152 runs=  1048576 filter=  6.387ms semisort=  5.994ms
[pe-async] round=  4 R=6 dirty=  1048576 runs=   524288 filter=  5.780ms semisort=  3.609ms
[pe-async] round=  5 R=7 dirty=   524288 runs=   262144 filter=  5.554ms semisort=  1.960ms
[pe-async] round=  6 R=8 dirty=   262144 runs=   131072 filter=  5.341ms semisort=  1.220ms
[pe-async] round=  7 R=9 dirty=   131072 runs=    65536 filter=  5.176ms semisort=  0.844ms
[pe-async] round=  8 R=10 dirty=    65536 runs=    32768 filter=  5.127ms semisort=  2.765ms
[pe-async] round=  9 R=11 dirty=    32768 runs=    16384 filter=  5.369ms semisort=  1.313ms
[pe-async] round= 10 R=12 dirty=    16384 runs=     8192 filter=  5.032ms semisort=  0.702ms
[pe-async] round= 11 R=13 dirty=     8192 runs=     4096 filter=  5.004ms semisort=  0.409ms
[pe-async] round= 12 R=14 dirty=     4096 runs=     2048 filter=  5.318ms semisort=  0.238ms
[pe-async] round= 13 R=15 dirty=     2048 runs=     1024 filter=  5.382ms semisort=  0.220ms
[pe-async] round= 14 R=16 dirty=     1024 runs=      512 filter=  5.287ms semisort=  0.110ms
[pe-async] round= 15 R=17 dirty=      512 runs=      256 filter=  5.226ms semisort=  0.090ms
[pe-async] round= 16 R=18 dirty=      256 runs=      128 filter=  5.332ms semisort=  0.061ms
[pe-async] round= 17 R=19 dirty=      128 runs=       64 filter=  5.142ms semisort=  0.073ms
[pe-async] round= 18 R=20 dirty=       64 runs=       32 filter=  5.121ms semisort=  0.058ms
[pe-async] round= 19 R=21 dirty=       32 runs=       16 filter=  5.145ms semisort=  0.054ms
[pe-async] round= 20 R=22 dirty=       16 runs=        8 filter=  5.210ms semisort=  0.019ms
[pe-async] round= 21 R=23 dirty=        8 runs=        4 filter=  5.482ms semisort=  0.011ms
[pe-async] round= 22 R=24 dirty=        4 runs=        2 filter=  5.611ms semisort=  0.012ms
[pe-async] round= 23 R=25 dirty=        2 runs=        1 filter=  5.348ms semisort=  0.008ms
[pe-async] round= 24 R=26 dirty=        0 filter=  5.024ms (clean break)
[pe-async] round=  0 R=2 dirty= 11664000 runs=  5832000 filter=  5.950ms semisort= 26.869ms
[pe-async] round=  1 R=3 dirty=  7469696 runs=  5372544 filter=  6.039ms semisort= 16.992ms
[pe-async] round=  2 R=4 dirty=  4194304 runs=  2556608 filter=  6.592ms semisort=  8.940ms
[pe-async] round=  3 R=5 dirty=  2097152 runs=  1048576 filter=  6.432ms semisort=  6.025ms
[pe-async] round=  4 R=6 dirty=  1048576 runs=   524288 filter=  5.813ms semisort=  3.357ms
[pe-async] round=  5 R=7 dirty=   524288 runs=   262144 filter=  5.583ms semisort=  1.967ms
[pe-async] round=  6 R=8 dirty=   262144 runs=   131072 filter=  5.331ms semisort=  1.252ms
[pe-async] round=  7 R=9 dirty=   131072 runs=    65536 filter=  5.207ms semisort=  0.773ms
[pe-async] round=  8 R=10 dirty=    65536 runs=    32768 filter=  5.097ms semisort=  2.815ms
[pe-async] round=  9 R=11 dirty=    32768 runs=    16384 filter=  5.098ms semisort=  1.201ms
[pe-async] round= 10 R=12 dirty=    16384 runs=     8192 filter=  5.015ms semisort=  0.738ms
[pe-async] round= 11 R=13 dirty=     8192 runs=     4096 filter=  5.012ms semisort=  0.389ms
[pe-async] round= 12 R=14 dirty=     4096 runs=     2048 filter=  4.990ms semisort=  0.232ms
[pe-async] round= 13 R=15 dirty=     2048 runs=     1024 filter=  4.953ms semisort=  0.163ms
[pe-async] round= 14 R=16 dirty=     1024 runs=      512 filter=  4.950ms semisort=  0.091ms
[pe-async] round= 15 R=17 dirty=      512 runs=      256 filter=  4.902ms semisort=  0.074ms
[pe-async] round= 16 R=18 dirty=      256 runs=      128 filter=  4.909ms semisort=  0.080ms
[pe-async] round= 17 R=19 dirty=      128 runs=       64 filter=  4.882ms semisort=  0.071ms
[pe-async] round= 18 R=20 dirty=       64 runs=       32 filter=  4.914ms semisort=  0.058ms
[pe-async] round= 19 R=21 dirty=       32 runs=       16 filter=  4.873ms semisort=  0.059ms
[pe-async] round= 20 R=22 dirty=       16 runs=        8 filter=  4.886ms semisort=  0.022ms
[pe-async] round= 21 R=23 dirty=        8 runs=        4 filter=  4.862ms semisort=  0.014ms
[pe-async] round= 22 R=24 dirty=        4 runs=        2 filter=  4.854ms semisort=  0.012ms
[pe-async] round= 23 R=25 dirty=        2 runs=        1 filter=  4.847ms semisort=  0.011ms
[pe-async] round= 24 R=26 dirty=        0 filter=  4.861ms (clean break)
