[gates_bench] ./miter-cc-benchmarks/hwmcc12_with_not/6s163-ands-opt.gates ...
  literals=5133510  NOT=2412539  gates=6042399  total_classes=13588448  read=0.076s parse=0.069s build=0.234s
[pe] round=  0 work= 13507445 frontier=  7639846 next=    15676 consolidate= 83.059ms frontier= 15.980ms semisort= 32.543ms (keyed=16.231ms group_by=  0.937ms per_group= 2.535ms)
[pe] round=  6 work=     1320 frontier=     2863 next=      110 consolidate=  0.394ms frontier=  0.070ms semisort=  0.472ms (keyed= 0.013ms group_by=  0.304ms per_group= 0.083ms)
[pe] round=  7 work=      110 frontier=      579 next=       71 consolidate=  0.038ms frontier=  0.009ms semisort=  0.131ms (keyed= 0.002ms group_by=  0.035ms per_group= 0.034ms)
[pe] round=  8 work=       71 frontier=     1350 next=       36 consolidate=  0.041ms frontier=  0.008ms semisort=  0.167ms (keyed= 0.004ms group_by=  0.065ms per_group= 0.042ms)
[pe] round=  9 work=       36 frontier=      706 next=       14 consolidate=  0.030ms frontier=  0.005ms semisort=  0.106ms (keyed= 0.003ms group_by=  0.037ms per_group= 0.023ms)
[pe] round= 10 work=       14 frontier=       57 next=       13 consolidate=  0.015ms frontier=  0.002ms semisort=  0.018ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.006ms)
[pe] round= 11 work=       13 frontier=       54 next=       11 consolidate=  0.018ms frontier=  0.003ms semisort=  0.017ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.006ms)
[pe] round= 12 work=       11 frontier=       41 next=       10 consolidate=  0.017ms frontier=  0.002ms semisort=  0.026ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.006ms)
[pe] round= 13 work=       10 frontier=       39 next=        9 consolidate=  0.013ms frontier=  0.002ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.005ms)
[pe] round= 14 work=        9 frontier=       26 next=        6 consolidate=  0.013ms frontier=  0.002ms semisort=  0.009ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.003ms)
[pe] round= 15 work=        6 frontier=       17 next=        3 consolidate=  0.011ms frontier=  0.002ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 16 work=        3 frontier=        8 next=        2 consolidate=  0.014ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.001ms)
[pe] round= 17 work=        2 frontier=        6 next=        1 consolidate=  0.003ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 18 work=        1 frontier=        2 next=        1 consolidate=  0.002ms frontier=  0.001ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 19 work=        1 frontier=        4 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 20 work=        1 frontier=        2 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 21 work=        1 frontier=        4 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 22 work=        1 frontier=        2 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 23 work=        1 frontier=        4 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 24 work=        1 frontier=        2 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 25 work=        1 frontier=        4 next=        1 consolidate=  0.002ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 26 work=        1 frontier=        2 next=        1 consolidate=  0.002ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 27 work=        1 frontier=        4 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 28 work=        1 frontier=        2 next=        0 consolidate=  0.001ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.978ms semisort= 13.338ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.611ms semisort=  0.840ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.291ms semisort=  2.544ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  2.148ms semisort=  0.788ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  1.969ms semisort=  0.412ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  1.868ms semisort=  0.340ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  1.848ms semisort=  0.138ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  1.806ms semisort=  0.085ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  1.818ms semisort=  0.150ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  1.858ms semisort=  0.053ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  1.798ms semisort=  0.024ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.767ms semisort=  0.026ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  1.806ms semisort=  0.021ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.781ms semisort=  0.016ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  1.770ms semisort=  0.013ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.758ms semisort=  0.019ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  1.738ms semisort=  0.010ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  1.745ms semisort=  0.008ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  1.766ms semisort=  0.008ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.747ms semisort=  0.007ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  1.810ms semisort=  0.008ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  1.727ms semisort=  0.008ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  1.760ms semisort=  0.007ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.724ms semisort=  0.008ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  1.812ms semisort=  0.008ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.753ms semisort=  0.008ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  1.727ms semisort=  0.008ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.765ms semisort=  0.007ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  1.708ms semisort=  0.007ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.690ms (clean break)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.308ms semisort= 10.754ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.705ms semisort=  0.936ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.394ms semisort=  2.591ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  2.275ms semisort=  0.783ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  2.073ms semisort=  0.408ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  1.961ms semisort=  0.338ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  1.893ms semisort=  0.144ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  1.936ms semisort=  0.084ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  1.876ms semisort=  0.133ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  1.879ms semisort=  0.065ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  1.846ms semisort=  0.039ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.821ms semisort=  0.023ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  1.816ms semisort=  0.018ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.819ms semisort=  0.017ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  1.781ms semisort=  0.013ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.785ms semisort=  0.012ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  1.821ms semisort=  0.010ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  1.775ms semisort=  0.008ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  1.813ms semisort=  0.008ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.775ms semisort=  0.010ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  1.807ms semisort=  0.009ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  1.788ms semisort=  0.009ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  1.744ms semisort=  0.009ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.757ms semisort=  0.008ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  1.745ms semisort=  0.009ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.748ms semisort=  0.009ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  1.809ms semisort=  0.007ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.767ms semisort=  0.008ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  1.746ms semisort=  0.008ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.766ms (clean break)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.446ms semisort= 10.149ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.809ms semisort=  0.910ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.494ms semisort=  2.606ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  2.295ms semisort=  0.771ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  2.147ms semisort=  0.399ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  2.025ms semisort=  0.342ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  1.979ms semisort=  0.161ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  1.942ms semisort=  0.071ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  1.910ms semisort=  0.134ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  1.918ms semisort=  0.052ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  1.870ms semisort=  0.027ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.828ms semisort=  0.030ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  1.857ms semisort=  0.022ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.857ms semisort=  0.019ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  1.876ms semisort=  0.016ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.828ms semisort=  0.014ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  1.869ms semisort=  0.011ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  1.854ms semisort=  0.008ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  1.825ms semisort=  0.007ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.791ms semisort=  0.009ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  1.824ms semisort=  0.009ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  1.807ms semisort=  0.010ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  1.786ms semisort=  0.008ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.815ms semisort=  0.009ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  1.800ms semisort=  0.009ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.789ms semisort=  0.009ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  1.797ms semisort=  0.007ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.822ms semisort=  0.009ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  1.765ms semisort=  0.008ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.791ms (clean break)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.250ms semisort= 11.442ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.652ms semisort=  0.905ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.308ms semisort=  2.864ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  2.191ms semisort=  0.768ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  1.963ms semisort=  0.414ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  1.906ms semisort=  0.345ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  1.854ms semisort=  0.139ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  1.818ms semisort=  0.070ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  1.833ms semisort=  0.160ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  1.813ms semisort=  0.071ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  1.787ms semisort=  0.023ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.763ms semisort=  0.030ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  1.779ms semisort=  0.017ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.834ms semisort=  0.019ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  1.765ms semisort=  0.016ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.805ms semisort=  0.013ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  1.770ms semisort=  0.010ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  1.776ms semisort=  0.009ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  1.774ms semisort=  0.007ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.742ms semisort=  0.008ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  1.738ms semisort=  0.008ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  1.768ms semisort=  0.009ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  1.769ms semisort=  0.008ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.752ms semisort=  0.007ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  1.729ms semisort=  0.008ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.680ms semisort=  0.009ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  1.751ms semisort=  0.009ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.738ms semisort=  0.008ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  1.691ms semisort=  0.008ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.713ms (clean break)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.369ms semisort= 10.743ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.776ms semisort=  0.855ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.425ms semisort=  2.656ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  2.270ms semisort=  0.759ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  2.100ms semisort=  0.398ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  2.006ms semisort=  0.334ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  1.954ms semisort=  0.161ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  1.920ms semisort=  0.107ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  1.873ms semisort=  0.136ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  1.893ms semisort=  0.064ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  1.873ms semisort=  0.028ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.834ms semisort=  0.024ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  1.850ms semisort=  0.022ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.834ms semisort=  0.023ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  1.876ms semisort=  0.013ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.820ms semisort=  0.028ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  1.837ms semisort=  0.019ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  1.794ms semisort=  0.010ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  1.781ms semisort=  0.007ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.811ms semisort=  0.008ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  1.834ms semisort=  0.008ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  1.800ms semisort=  0.010ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  1.811ms semisort=  0.008ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.795ms semisort=  0.007ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  1.769ms semisort=  0.007ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.766ms semisort=  0.009ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  1.800ms semisort=  0.007ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.746ms semisort=  0.008ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  1.764ms semisort=  0.007ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.753ms (clean break)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.304ms semisort= 11.873ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.676ms semisort=  0.879ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.339ms semisort=  2.634ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  2.191ms semisort=  0.779ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  2.004ms semisort=  0.397ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  1.928ms semisort=  0.344ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  1.860ms semisort=  0.150ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  1.862ms semisort=  0.088ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  1.831ms semisort=  0.103ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  1.834ms semisort=  0.064ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  1.811ms semisort=  0.029ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.792ms semisort=  0.022ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  1.821ms semisort=  0.019ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.786ms semisort=  0.016ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  1.824ms semisort=  0.016ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.771ms semisort=  0.013ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  1.804ms semisort=  0.010ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  1.776ms semisort=  0.009ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  1.833ms semisort=  0.008ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.764ms semisort=  0.009ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  1.776ms semisort=  0.008ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  1.748ms semisort=  0.010ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  1.752ms semisort=  0.009ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.732ms semisort=  0.009ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  1.736ms semisort=  0.008ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.748ms semisort=  0.010ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  1.763ms semisort=  0.008ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.754ms semisort=  0.007ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  1.733ms semisort=  0.008ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.708ms (clean break)
