workload,leaves,fns,nodes,merges,depth,algorithm,trial,parlay_threads,dnc_cutoff,wallclock_ms
deep-m,10000,8,200000,20000,3,par_close,2,64,16,6.9800
deep-m,10000,8,200000,20000,3,par_close,3,64,16,6.8307
deep-m,10000,8,200000,20000,3,par_close,4,64,16,6.6073
deep-m,10000,8,200000,20000,3,par_async,0,64,16,7.1080
deep-m,10000,8,200000,20000,3,par_async,1,64,16,7.1988
deep-m,10000,8,200000,20000,3,par_async,2,64,16,7.1036
deep-m,10000,8,200000,20000,3,par_async,3,64,16,7.3775
deep-m,10000,8,200000,20000,3,par_async,4,64,16,7.3782
deep-l,50000,16,1000000,100000,3,par_close,0,64,16,17.1579
deep-l,50000,16,1000000,100000,3,par_close,1,64,16,17.3997
deep-l,50000,16,1000000,100000,3,par_close,2,64,16,16.9188
deep-l,50000,16,1000000,100000,3,par_close,3,64,16,17.3093
deep-l,50000,16,1000000,100000,3,par_close,4,64,16,17.1975
deep-l,50000,16,1000000,100000,3,par_async,0,64,16,8.1553
deep-l,50000,16,1000000,100000,3,par_async,1,64,16,8.7484
deep-l,50000,16,1000000,100000,3,par_async,2,64,16,8.7667
deep-l,50000,16,1000000,100000,3,par_async,3,64,16,8.2462
deep-l,50000,16,1000000,100000,3,par_async,4,64,16,8.3067
small,1000,4,10000,2000,1,par_close,0,96,16,3.3825
small,1000,4,10000,2000,1,par_close,1,96,16,2.6706
small,1000,4,10000,2000,1,par_close,2,96,16,2.7979
small,1000,4,10000,2000,1,par_close,3,96,16,2.0777
small,1000,4,10000,2000,1,par_close,4,96,16,2.3000
small,1000,4,10000,2000,1,par_async,0,96,16,0.6555
small,1000,4,10000,2000,1,par_async,1,96,16,0.6524
small,1000,4,10000,2000,1,par_async,2,96,16,0.6525
small,1000,4,10000,2000,1,par_async,3,96,16,0.6978
small,1000,4,10000,2000,1,par_async,4,96,16,0.6622
medium,10000,8,200000,20000,1,par_close,0,96,16,5.3264
medium,10000,8,200000,20000,1,par_close,1,96,16,4.8956
medium,10000,8,200000,20000,1,par_close,2,96,16,4.6876
medium,10000,8,200000,20000,1,par_close,3,96,16,4.9956
medium,10000,8,200000,20000,1,par_close,4,96,16,4.8806
medium,10000,8,200000,20000,1,par_async,0,96,16,1.6589
medium,10000,8,200000,20000,1,par_async,1,96,16,1.6170
medium,10000,8,200000,20000,1,par_async,2,96,16,1.6379
medium,10000,8,200000,20000,1,par_async,3,96,16,1.6659
medium,10000,8,200000,20000,1,par_async,4,96,16,1.4783
large,50000,16,1000000,100000,1,par_close,0,96,16,13.3387
large,50000,16,1000000,100000,1,par_close,1,96,16,12.1351
large,50000,16,1000000,100000,1,par_close,2,96,16,12.7972
large,50000,16,1000000,100000,1,par_close,3,96,16,14.0920
large,50000,16,1000000,100000,1,par_close,4,96,16,12.2909
large,50000,16,1000000,100000,1,par_async,0,96,16,4.4246
large,50000,16,1000000,100000,1,par_async,1,96,16,4.5885
large,50000,16,1000000,100000,1,par_async,2,96,16,4.6615
large,50000,16,1000000,100000,1,par_async,3,96,16,4.4990
large,50000,16,1000000,100000,1,par_async,4,96,16,4.3541
deep-s,1000,4,10000,2000,3,par_close,0,96,16,2.0517
deep-s,1000,4,10000,2000,3,par_close,1,96,16,1.9861
deep-s,1000,4,10000,2000,3,par_close,2,96,16,1.9727
deep-s,1000,4,10000,2000,3,par_close,3,96,16,2.0599
deep-s,1000,4,10000,2000,3,par_close,4,96,16,2.0848
deep-s,1000,4,10000,2000,3,par_async,0,96,16,0.8884
deep-s,1000,4,10000,2000,3,par_async,1,96,16,0.8447
deep-s,1000,4,10000,2000,3,par_async,2,96,16,0.8942
deep-s,1000,4,10000,2000,3,par_async,3,96,16,0.8910
deep-s,1000,4,10000,2000,3,par_async,4,96,16,0.9016
deep-m,10000,8,200000,20000,3,par_close,0,96,16,7.4917
deep-m,10000,8,200000,20000,3,par_close,1,96,16,7.0628
deep-m,10000,8,200000,20000,3,par_close,2,96,16,7.4026
deep-m,10000,8,200000,20000,3,par_close,3,96,16,7.2149
deep-m,10000,8,200000,20000,3,par_close,4,96,16,7.2898
deep-m,10000,8,200000,20000,3,par_async,0,96,16,6.9699
deep-m,10000,8,200000,20000,3,par_async,1,96,16,7.0614
deep-m,10000,8,200000,20000,3,par_async,2,96,16,7.0600
deep-m,10000,8,200000,20000,3,par_async,3,96,16,6.9406
deep-m,10000,8,200000,20000,3,par_async,4,96,16,6.8425
deep-l,50000,16,1000000,100000,3,par_close,0,96,16,16.2373
deep-l,50000,16,1000000,100000,3,par_close,1,96,16,16.2500
deep-l,50000,16,1000000,100000,3,par_close,2,96,16,15.7808
deep-l,50000,16,1000000,100000,3,par_close,3,96,16,15.7629
deep-l,50000,16,1000000,100000,3,par_close,4,96,16,16.7520
deep-l,50000,16,1000000,100000,3,par_async,0,96,16,6.3559
deep-l,50000,16,1000000,100000,3,par_async,1,96,16,6.3050
deep-l,50000,16,1000000,100000,3,par_async,2,96,16,6.4067
deep-l,50000,16,1000000,100000,3,par_async,3,96,16,6.4971
deep-l,50000,16,1000000,100000,3,par_async,4,96,16,6.4493
small,1000,4,10000,2000,1,par_close,0,128,16,3.2785
small,1000,4,10000,2000,1,par_close,1,128,16,2.8517
small,1000,4,10000,2000,1,par_close,2,128,16,2.7647
small,1000,4,10000,2000,1,par_close,3,128,16,2.6101
small,1000,4,10000,2000,1,par_close,4,128,16,2.1529
small,1000,4,10000,2000,1,par_async,0,128,16,0.6233
small,1000,4,10000,2000,1,par_async,1,128,16,0.6537
small,1000,4,10000,2000,1,par_async,2,128,16,0.6447
small,1000,4,10000,2000,1,par_async,3,128,16,0.6524
small,1000,4,10000,2000,1,par_async,4,128,16,0.6751
medium,10000,8,200000,20000,1,par_close,0,128,16,4.8896
medium,10000,8,200000,20000,1,par_close,1,128,16,4.7833
medium,10000,8,200000,20000,1,par_close,2,128,16,4.6668
medium,10000,8,200000,20000,1,par_close,3,128,16,4.3184
medium,10000,8,200000,20000,1,par_close,4,128,16,4.4866
medium,10000,8,200000,20000,1,par_async,0,128,16,1.4863
medium,10000,8,200000,20000,1,par_async,1,128,16,1.4176
medium,10000,8,200000,20000,1,par_async,2,128,16,1.4155
medium,10000,8,200000,20000,1,par_async,3,128,16,1.3521
medium,10000,8,200000,20000,1,par_async,4,128,16,1.4010
large,50000,16,1000000,100000,1,par_close,0,128,16,12.5459
large,50000,16,1000000,100000,1,par_close,1,128,16,12.0884
large,50000,16,1000000,100000,1,par_close,2,128,16,11.4552
large,50000,16,1000000,100000,1,par_close,3,128,16,11.7697
large,50000,16,1000000,100000,1,par_close,4,128,16,11.8798
large,50000,16,1000000,100000,1,par_async,0,128,16,4.1985
large,50000,16,1000000,100000,1,par_async,1,128,16,4.4509
large,50000,16,1000000,100000,1,par_async,2,128,16,4.1458
large,50000,16,1000000,100000,1,par_async,3,128,16,4.0145
large,50000,16,1000000,100000,1,par_async,4,128,16,3.9937
deep-s,1000,4,10000,2000,3,par_close,0,128,16,1.9905
deep-s,1000,4,10000,2000,3,par_close,1,128,16,1.8266
deep-s,1000,4,10000,2000,3,par_close,2,128,16,1.8837
deep-s,1000,4,10000,2000,3,par_close,3,128,16,2.0004
deep-s,1000,4,10000,2000,3,par_close,4,128,16,1.7939
deep-s,1000,4,10000,2000,3,par_async,0,128,16,0.8855
deep-s,1000,4,10000,2000,3,par_async,1,128,16,0.8989
deep-s,1000,4,10000,2000,3,par_async,2,128,16,0.8340
deep-s,1000,4,10000,2000,3,par_async,3,128,16,0.8814
deep-s,1000,4,10000,2000,3,par_async,4,128,16,0.8665
deep-m,10000,8,200000,20000,3,par_close,0,128,16,7.1994
deep-m,10000,8,200000,20000,3,par_close,1,128,16,6.8888
deep-m,10000,8,200000,20000,3,par_close,2,128,16,6.8971
deep-m,10000,8,200000,20000,3,par_close,3,128,16,6.8215
deep-m,10000,8,200000,20000,3,par_close,4,128,16,6.7778
deep-m,10000,8,200000,20000,3,par_async,0,128,16,6.1036
deep-m,10000,8,200000,20000,3,par_async,1,128,16,5.9703
deep-m,10000,8,200000,20000,3,par_async,2,128,16,6.1001
deep-m,10000,8,200000,20000,3,par_async,3,128,16,6.1158
deep-m,10000,8,200000,20000,3,par_async,4,128,16,6.0335
deep-l,50000,16,1000000,100000,3,par_close,0,128,16,15.3384
deep-l,50000,16,1000000,100000,3,par_close,1,128,16,15.0007
deep-l,50000,16,1000000,100000,3,par_close,2,128,16,15.1388
deep-l,50000,16,1000000,100000,3,par_close,3,128,16,14.7103
deep-l,50000,16,1000000,100000,3,par_close,4,128,16,14.9179
deep-l,50000,16,1000000,100000,3,par_async,0,128,16,5.6522
deep-l,50000,16,1000000,100000,3,par_async,1,128,16,5.6925
deep-l,50000,16,1000000,100000,3,par_async,2,128,16,5.7248
deep-l,50000,16,1000000,100000,3,par_async,3,128,16,5.9419
deep-l,50000,16,1000000,100000,3,par_async,4,128,16,5.6201
small,1000,4,10000,2000,1,par_close,0,192,16,7.3804
small,1000,4,10000,2000,1,par_close,1,192,16,4.8851
small,1000,4,10000,2000,1,par_close,2,192,16,4.9672
small,1000,4,10000,2000,1,par_close,3,192,16,4.0467
small,1000,4,10000,2000,1,par_close,4,192,16,5.3078
small,1000,4,10000,2000,1,par_async,0,192,16,0.6234
small,1000,4,10000,2000,1,par_async,1,192,16,0.5955
small,1000,4,10000,2000,1,par_async,2,192,16,1.3351
small,1000,4,10000,2000,1,par_async,3,192,16,0.8203
small,1000,4,10000,2000,1,par_async,4,192,16,0.6163
medium,10000,8,200000,20000,1,par_close,0,192,16,9.1708
medium,10000,8,200000,20000,1,par_close,1,192,16,7.3465
medium,10000,8,200000,20000,1,par_close,2,192,16,6.1248
medium,10000,8,200000,20000,1,par_close,3,192,16,6.4765
medium,10000,8,200000,20000,1,par_close,4,192,16,7.2932
medium,10000,8,200000,20000,1,par_async,0,192,16,2.6984
medium,10000,8,200000,20000,1,par_async,1,192,16,1.8283
medium,10000,8,200000,20000,1,par_async,2,192,16,2.3926
medium,10000,8,200000,20000,1,par_async,3,192,16,2.7324
medium,10000,8,200000,20000,1,par_async,4,192,16,2.4582
large,50000,16,1000000,100000,1,par_close,0,192,16,18.8175
large,50000,16,1000000,100000,1,par_close,1,192,16,18.0082
large,50000,16,1000000,100000,1,par_close,2,192,16,19.8000
large,50000,16,1000000,100000,1,par_close,3,192,16,20.9863
large,50000,16,1000000,100000,1,par_close,4,192,16,18.8981
large,50000,16,1000000,100000,1,par_async,0,192,16,8.8748
large,50000,16,1000000,100000,1,par_async,1,192,16,9.2550
large,50000,16,1000000,100000,1,par_async,2,192,16,6.9913
large,50000,16,1000000,100000,1,par_async,3,192,16,8.0843
large,50000,16,1000000,100000,1,par_async,4,192,16,6.6364
deep-s,1000,4,10000,2000,3,par_close,0,192,16,2.4117
deep-s,1000,4,10000,2000,3,par_close,1,192,16,3.0230
deep-s,1000,4,10000,2000,3,par_close,2,192,16,2.4669
deep-s,1000,4,10000,2000,3,par_close,3,192,16,3.2061
deep-s,1000,4,10000,2000,3,par_close,4,192,16,1.9065
deep-s,1000,4,10000,2000,3,par_async,0,192,16,0.8646
deep-s,1000,4,10000,2000,3,par_async,1,192,16,0.8721
deep-s,1000,4,10000,2000,3,par_async,2,192,16,0.8659
deep-s,1000,4,10000,2000,3,par_async,3,192,16,1.0776
deep-s,1000,4,10000,2000,3,par_async,4,192,16,0.8486
deep-m,10000,8,200000,20000,3,par_close,0,192,16,8.7069
deep-m,10000,8,200000,20000,3,par_close,1,192,16,8.4180
deep-m,10000,8,200000,20000,3,par_close,2,192,16,7.1455
deep-m,10000,8,200000,20000,3,par_close,3,192,16,7.5636
deep-m,10000,8,200000,20000,3,par_close,4,192,16,7.1905
deep-m,10000,8,200000,20000,3,par_async,0,192,16,6.5373
deep-m,10000,8,200000,20000,3,par_async,1,192,16,6.5537
deep-m,10000,8,200000,20000,3,par_async,2,192,16,6.4426
deep-m,10000,8,200000,20000,3,par_async,3,192,16,6.4113
deep-m,10000,8,200000,20000,3,par_async,4,192,16,6.3286
deep-l,50000,16,1000000,100000,3,par_close,0,192,16,15.0918
deep-l,50000,16,1000000,100000,3,par_close,1,192,16,13.9230
deep-l,50000,16,1000000,100000,3,par_close,2,192,16,14.7517
deep-l,50000,16,1000000,100000,3,par_close,3,192,16,14.7329
deep-l,50000,16,1000000,100000,3,par_close,4,192,16,14.3043
deep-l,50000,16,1000000,100000,3,par_async,0,192,16,5.3941
deep-l,50000,16,1000000,100000,3,par_async,1,192,16,5.2101
deep-l,50000,16,1000000,100000,3,par_async,2,192,16,5.2928
deep-l,50000,16,1000000,100000,3,par_async,3,192,16,5.2772
deep-l,50000,16,1000000,100000,3,par_async,4,192,16,5.5861
