file,suite,n_gates,n_literals,n_not_terms,total_classes,algorithm,trial,parlay_threads,read_s,parse_s,build_s,close_ms
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_close,1,4,0.018656,0.046559,0.113019,490.5766
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_close,2,4,0.018656,0.046559,0.113019,508.1375
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_close,3,4,0.018656,0.046559,0.113019,519.7000
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_close,4,4,0.018656,0.046559,0.113019,524.0605
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_async,0,4,0.018656,0.046559,0.113019,68.5144
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_async,1,4,0.018656,0.046559,0.113019,66.0880
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_async,2,4,0.018656,0.046559,0.113019,65.6032
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_async,3,4,0.018656,0.046559,0.113019,66.9166
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_async,4,4,0.018656,0.046559,0.113019,66.4260
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_close,0,4,0.015455,0.034330,0.075441,272.6607
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_close,1,4,0.015455,0.034330,0.075441,299.2231
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_close,2,4,0.015455,0.034330,0.075441,307.7867
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_close,3,4,0.015455,0.034330,0.075441,309.1607
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_close,4,4,0.015455,0.034330,0.075441,313.9100
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_async,0,4,0.015455,0.034330,0.075441,49.7079
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_async,1,4,0.015455,0.034330,0.075441,49.1048
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_async,2,4,0.015455,0.034330,0.075441,48.4309
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_async,3,4,0.015455,0.034330,0.075441,48.4994
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_async,4,4,0.015455,0.034330,0.075441,48.5239
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_close,0,4,0.048885,0.130309,0.316076,1306.3285
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_close,1,4,0.048885,0.130309,0.316076,1380.0623
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_close,2,4,0.048885,0.130309,0.316076,1424.6832
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_close,3,4,0.048885,0.130309,0.316076,1460.5793
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_close,4,4,0.048885,0.130309,0.316076,1480.1330
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_async,0,4,0.048885,0.130309,0.316076,251.4961
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_async,1,4,0.048885,0.130309,0.316076,255.1483
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_async,2,4,0.048885,0.130309,0.316076,250.4627
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_async,3,4,0.048885,0.130309,0.316076,252.6851
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_async,4,4,0.048885,0.130309,0.316076,251.8758
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_close,0,4,0.037296,0.089277,0.194862,731.3415
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_close,1,4,0.037296,0.089277,0.194862,787.3117
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_close,2,4,0.037296,0.089277,0.194862,794.3426
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_close,3,4,0.037296,0.089277,0.194862,809.1375
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_close,4,4,0.037296,0.089277,0.194862,823.9720
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_async,0,4,0.037296,0.089277,0.194862,159.6712
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_async,1,4,0.037296,0.089277,0.194862,159.0666
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_async,2,4,0.037296,0.089277,0.194862,158.7669
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_async,3,4,0.037296,0.089277,0.194862,157.0815
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_async,4,4,0.037296,0.089277,0.194862,158.9597
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_close,0,4,0.017661,0.038026,0.092042,369.6736
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_close,1,4,0.017661,0.038026,0.092042,392.6186
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_close,2,4,0.017661,0.038026,0.092042,399.5722
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_close,3,4,0.017661,0.038026,0.092042,405.3365
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_close,4,4,0.017661,0.038026,0.092042,415.3226
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_async,0,4,0.017661,0.038026,0.092042,61.0810
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_async,1,4,0.017661,0.038026,0.092042,61.6588
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_async,2,4,0.017661,0.038026,0.092042,60.7999
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_async,3,4,0.017661,0.038026,0.092042,60.7864
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_async,4,4,0.017661,0.038026,0.092042,60.0149
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_close,0,4,0.013539,0.031172,0.067024,246.2007
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_close,1,4,0.013539,0.031172,0.067024,266.7131
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_close,2,4,0.013539,0.031172,0.067024,266.1559
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_close,3,4,0.013539,0.031172,0.067024,275.0421
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_close,4,4,0.013539,0.031172,0.067024,276.2956
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_async,0,4,0.013539,0.031172,0.067024,45.7140
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_async,1,4,0.013539,0.031172,0.067024,44.4432
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_async,2,4,0.013539,0.031172,0.067024,45.3550
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_async,3,4,0.013539,0.031172,0.067024,45.0368
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_async,4,4,0.013539,0.031172,0.067024,45.0027
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_close,0,4,0.039233,0.095251,0.225373,906.2940
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_close,1,4,0.039233,0.095251,0.225373,960.3169
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_close,2,4,0.039233,0.095251,0.225373,1000.2193
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_close,3,4,0.039233,0.095251,0.225373,1002.1062
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_close,4,4,0.039233,0.095251,0.225373,1013.9012
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_async,0,4,0.039233,0.095251,0.225373,168.8406
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_async,1,4,0.039233,0.095251,0.225373,169.0873
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_async,2,4,0.039233,0.095251,0.225373,167.0310
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_async,3,4,0.039233,0.095251,0.225373,168.7297
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_async,4,4,0.039233,0.095251,0.225373,168.0466
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_close,0,4,0.034386,0.081903,0.163990,623.8305
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_close,1,4,0.034386,0.081903,0.163990,637.4986
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_close,2,4,0.034386,0.081903,0.163990,668.1038
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_close,3,4,0.034386,0.081903,0.163990,673.3430
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_close,4,4,0.034386,0.081903,0.163990,684.2358
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_async,0,4,0.034386,0.081903,0.163990,144.0945
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_async,1,4,0.034386,0.081903,0.163990,144.1296
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_async,2,4,0.034386,0.081903,0.163990,142.6220
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_async,3,4,0.034386,0.081903,0.163990,143.8992
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_async,4,4,0.034386,0.081903,0.163990,143.4879
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_close,0,4,0.040582,0.099940,0.260045,1105.0072
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_close,1,4,0.040582,0.099940,0.260045,1174.2958
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_close,2,4,0.040582,0.099940,0.260045,1203.1418
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_close,3,4,0.040582,0.099940,0.260045,1222.2009
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_close,4,4,0.040582,0.099940,0.260045,1241.2795
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_async,0,4,0.040582,0.099940,0.260045,387.6216
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_async,1,4,0.040582,0.099940,0.260045,399.1073
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_async,2,4,0.040582,0.099940,0.260045,391.3535
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_async,3,4,0.040582,0.099940,0.260045,385.4672
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_async,4,4,0.040582,0.099940,0.260045,384.8839
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_close,0,4,0.040655,0.103954,0.239138,1009.2851
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_close,1,4,0.040655,0.103954,0.239138,1065.2417
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_close,2,4,0.040655,0.103954,0.239138,1095.2553
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_close,3,4,0.040655,0.103954,0.239138,1118.1374
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_close,4,4,0.040655,0.103954,0.239138,1135.1396
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_async,0,4,0.040655,0.103954,0.239138,378.8954
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_async,1,4,0.040655,0.103954,0.239138,379.2860
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_async,2,4,0.040655,0.103954,0.239138,388.3760
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_async,3,4,0.040655,0.103954,0.239138,380.9572
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_async,4,4,0.040655,0.103954,0.239138,376.2118
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_close,0,4,0.066876,0.158364,0.399175,1772.1411
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_close,1,4,0.066876,0.158364,0.399175,1876.2137
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_close,2,4,0.066876,0.158364,0.399175,1940.1708
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_close,3,4,0.066876,0.158364,0.399175,1982.9835
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_close,4,4,0.066876,0.158364,0.399175,2012.7552
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_async,0,4,0.066876,0.158364,0.399175,9036.3190
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_async,1,4,0.066876,0.158364,0.399175,9241.1596
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_async,2,4,0.066876,0.158364,0.399175,9532.7922
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_async,3,4,0.066876,0.158364,0.399175,9227.3867
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_async,4,4,0.066876,0.158364,0.399175,9346.4985
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_close,0,4,0.068506,0.164209,0.378292,1559.8094
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_close,1,4,0.068506,0.164209,0.378292,1634.2692
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_close,2,4,0.068506,0.164209,0.378292,1698.7676
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_close,3,4,0.068506,0.164209,0.378292,1761.7065
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_close,4,4,0.068506,0.164209,0.378292,1783.6722
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_async,0,4,0.068506,0.164209,0.378292,12100.9569
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_async,1,4,0.068506,0.164209,0.378292,12344.8814
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_async,2,4,0.068506,0.164209,0.378292,12246.6878
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_async,3,4,0.068506,0.164209,0.378292,12345.6297
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_async,4,4,0.068506,0.164209,0.378292,12128.3719
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_close,0,4,0.049506,0.117386,0.313646,1329.4938
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_close,1,4,0.049506,0.117386,0.313646,1378.6805
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_close,2,4,0.049506,0.117386,0.313646,1414.8977
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_close,3,4,0.049506,0.117386,0.313646,1454.7030
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_close,4,4,0.049506,0.117386,0.313646,1478.6179
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_async,0,4,0.049506,0.117386,0.313646,743.6790
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_async,1,4,0.049506,0.117386,0.313646,739.5979
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_async,2,4,0.049506,0.117386,0.313646,723.0136
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_async,3,4,0.049506,0.117386,0.313646,736.8068
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_async,4,4,0.049506,0.117386,0.313646,734.3009
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_close,0,4,0.053684,0.129788,0.309333,1306.8805
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_close,1,4,0.053684,0.129788,0.309333,1356.0242
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_close,2,4,0.053684,0.129788,0.309333,1404.4128
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_close,3,4,0.053684,0.129788,0.309333,1448.8992
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_close,4,4,0.053684,0.129788,0.309333,1460.4388
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_async,0,4,0.053684,0.129788,0.309333,1316.5670
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_async,1,4,0.053684,0.129788,0.309333,1315.4716
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_async,2,4,0.053684,0.129788,0.309333,1318.2484
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_async,3,4,0.053684,0.129788,0.309333,1326.7293
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_async,4,4,0.053684,0.129788,0.309333,1312.7776
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_close,0,4,0.024888,0.062860,0.164589,684.0135
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_close,1,4,0.024888,0.062860,0.164589,702.5737
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_close,2,4,0.024888,0.062860,0.164589,718.8140
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_close,3,4,0.024888,0.062860,0.164589,734.5299
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_close,4,4,0.024888,0.062860,0.164589,747.1021
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_async,0,4,0.024888,0.062860,0.164589,445.4359
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_async,1,4,0.024888,0.062860,0.164589,433.7382
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_async,2,4,0.024888,0.062860,0.164589,443.1881
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_async,3,4,0.024888,0.062860,0.164589,442.6275
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_async,4,4,0.024888,0.062860,0.164589,437.4161
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_close,0,4,0.029087,0.065819,0.160425,625.2380
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_close,1,4,0.029087,0.065819,0.160425,640.1591
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_close,2,4,0.029087,0.065819,0.160425,669.0671
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_close,3,4,0.029087,0.065819,0.160425,679.4904
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_close,4,4,0.029087,0.065819,0.160425,683.7082
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_async,0,4,0.029087,0.065819,0.160425,746.4226
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_async,1,4,0.029087,0.065819,0.160425,754.8437
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_async,2,4,0.029087,0.065819,0.160425,748.6164
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_async,3,4,0.029087,0.065819,0.160425,762.8576
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_async,4,4,0.029087,0.065819,0.160425,753.3969
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_close,0,4,0.285987,0.459506,1.226305,6235.6119
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_close,1,4,0.285987,0.459506,1.226305,6546.9737
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_close,2,4,0.285987,0.459506,1.226305,6880.6109
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_close,3,4,0.285987,0.459506,1.226305,7076.8067
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_close,4,4,0.285987,0.459506,1.226305,7256.7380
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_async,0,4,0.285987,0.459506,1.226305,1940.9859
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_async,1,4,0.285987,0.459506,1.226305,1912.2877
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_async,2,4,0.285987,0.459506,1.226305,1917.3213
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_async,3,4,0.285987,0.459506,1.226305,1905.7000
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_async,4,4,0.285987,0.459506,1.226305,1884.2892
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_close,0,4,0.293857,0.456997,1.065270,4967.6412
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_close,1,4,0.293857,0.456997,1.065270,5446.5520
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_close,2,4,0.293857,0.456997,1.065270,5747.8179
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_close,3,4,0.293857,0.456997,1.065270,5901.7402
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_close,4,4,0.293857,0.456997,1.065270,6021.1719
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_async,0,4,0.293857,0.456997,1.065270,1761.4752
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_async,1,4,0.293857,0.456997,1.065270,1793.2641
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_async,2,4,0.293857,0.456997,1.065270,1760.9095
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_async,3,4,0.293857,0.456997,1.065270,1816.1905
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_async,4,4,0.293857,0.456997,1.065270,1810.0462
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_close,0,4,0.075059,0.175755,0.446943,1976.6442
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_close,1,4,0.075059,0.175755,0.446943,2143.0788
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_close,2,4,0.075059,0.175755,0.446943,2217.1059
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_close,3,4,0.075059,0.175755,0.446943,2261.1487
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_close,4,4,0.075059,0.175755,0.446943,2308.3177
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_async,0,4,0.075059,0.175755,0.446943,1158.5181
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_async,1,4,0.075059,0.175755,0.446943,1173.5195
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_async,2,4,0.075059,0.175755,0.446943,1195.2634
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_async,3,4,0.075059,0.175755,0.446943,1130.5880
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_async,4,4,0.075059,0.175755,0.446943,1146.2579
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_close,0,4,0.071242,0.168195,0.393962,1510.8326
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_close,1,4,0.071242,0.168195,0.393962,1613.3929
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_close,2,4,0.071242,0.168195,0.393962,1669.6469
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_close,3,4,0.071242,0.168195,0.393962,1702.2054
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_close,4,4,0.071242,0.168195,0.393962,1740.6221
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_async,0,4,0.071242,0.168195,0.393962,6816.2071
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_async,1,4,0.071242,0.168195,0.393962,7096.2476
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_async,2,4,0.071242,0.168195,0.393962,6780.8765
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_async,3,4,0.071242,0.168195,0.393962,6789.7752
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_async,4,4,0.071242,0.168195,0.393962,6777.8641
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_close,0,8,0.019652,0.026330,0.071973,211.6431
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_close,1,8,0.019652,0.026330,0.071973,226.7165
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_close,2,8,0.019652,0.026330,0.071973,232.9726
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_close,3,8,0.019652,0.026330,0.071973,241.4064
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_close,4,8,0.019652,0.026330,0.071973,243.6309
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_async,0,8,0.019652,0.026330,0.071973,42.2126
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_async,1,8,0.019652,0.026330,0.071973,41.9348
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_async,2,8,0.019652,0.026330,0.071973,40.9623
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_async,3,8,0.019652,0.026330,0.071973,41.1919
