[gates_bench] ./miter-cc-benchmarks/hwmcc12_with_not/6s163-ands-opt.gates ...
  literals=5133510  NOT=2412539  gates=6042399  total_classes=13588448  read=0.083s parse=0.143s build=0.323s
[pe] round=  0 work= 13507445 frontier=  7639846 next=    15676 consolidate= 96.421ms frontier= 17.303ms semisort= 33.997ms (keyed=17.111ms group_by=  0.966ms per_group= 7.359ms)
[pe] round=  6 work=     1320 frontier=     2863 next=      110 consolidate=  0.407ms frontier=  0.073ms semisort=  0.767ms (keyed= 0.018ms group_by=  0.595ms per_group= 0.080ms)
[pe] round=  7 work=      110 frontier=      579 next=       71 consolidate=  0.061ms frontier=  0.011ms semisort=  0.154ms (keyed= 0.003ms group_by=  0.073ms per_group= 0.038ms)
[pe] round=  8 work=       71 frontier=     1350 next=       36 consolidate=  0.038ms frontier=  0.008ms semisort=  0.279ms (keyed= 0.005ms group_by=  0.163ms per_group= 0.046ms)
[pe] round=  9 work=       36 frontier=      706 next=       14 consolidate=  0.038ms frontier=  0.006ms semisort=  0.181ms (keyed= 0.003ms group_by=  0.107ms per_group= 0.029ms)
[pe] round= 10 work=       14 frontier=       57 next=       13 consolidate=  0.020ms frontier=  0.002ms semisort=  0.017ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.007ms)
[pe] round= 11 work=       13 frontier=       54 next=       11 consolidate=  0.012ms frontier=  0.002ms semisort=  0.013ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.005ms)
[pe] round= 12 work=       11 frontier=       41 next=       10 consolidate=  0.017ms frontier=  0.002ms semisort=  0.019ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.010ms)
[pe] round= 13 work=       10 frontier=       39 next=        9 consolidate=  0.033ms frontier=  0.002ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.005ms)
[pe] round= 14 work=        9 frontier=       26 next=        6 consolidate=  0.019ms frontier=  0.002ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.003ms)
[pe] round= 15 work=        6 frontier=       17 next=        3 consolidate=  0.016ms frontier=  0.001ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 16 work=        3 frontier=        8 next=        2 consolidate=  0.008ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.001ms)
[pe] round= 17 work=        2 frontier=        6 next=        1 consolidate=  0.003ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 18 work=        1 frontier=        2 next=        1 consolidate=  0.002ms frontier=  0.001ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 19 work=        1 frontier=        4 next=        1 consolidate=  0.002ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 20 work=        1 frontier=        2 next=        1 consolidate=  0.002ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 21 work=        1 frontier=        4 next=        1 consolidate=  0.002ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 22 work=        1 frontier=        2 next=        1 consolidate=  0.002ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 23 work=        1 frontier=        4 next=        1 consolidate=  0.002ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 24 work=        1 frontier=        2 next=        1 consolidate=  0.002ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 25 work=        1 frontier=        4 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 26 work=        1 frontier=        2 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 27 work=        1 frontier=        4 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 28 work=        1 frontier=        2 next=        0 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.978ms semisort= 14.801ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.472ms semisort=  1.361ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.307ms semisort=  2.620ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  2.113ms semisort=  1.289ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  2.011ms semisort=  0.427ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  2.005ms semisort=  0.378ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  2.108ms semisort=  0.169ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  2.015ms semisort=  0.115ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  2.085ms semisort=  0.178ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  1.959ms semisort=  0.075ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  1.968ms semisort=  0.030ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.918ms semisort=  0.019ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  1.940ms semisort=  0.021ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.941ms semisort=  0.016ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  1.938ms semisort=  0.015ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.937ms semisort=  0.012ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  1.875ms semisort=  0.010ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  1.900ms semisort=  0.009ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  1.925ms semisort=  0.008ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.951ms semisort=  0.008ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  1.905ms semisort=  0.008ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  1.833ms semisort=  0.008ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  1.875ms semisort=  0.008ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.936ms semisort=  0.023ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  1.878ms semisort=  0.008ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.899ms semisort=  0.008ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  1.850ms semisort=  0.008ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.849ms semisort=  0.008ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  1.874ms semisort=  0.007ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.824ms (clean break)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.210ms semisort= 15.456ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.413ms semisort=  1.397ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.233ms semisort=  2.777ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  2.570ms semisort=  1.212ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  1.953ms semisort=  0.432ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  2.056ms semisort=  0.381ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  2.438ms semisort=  0.155ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  1.959ms semisort=  0.085ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  2.552ms semisort=  0.128ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  1.986ms semisort=  0.061ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  2.320ms semisort=  0.030ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.900ms semisort=  0.033ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  2.304ms semisort=  0.020ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.892ms semisort=  0.020ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  2.222ms semisort=  0.014ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.938ms semisort=  0.013ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  2.117ms semisort=  0.012ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  1.795ms semisort=  0.009ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  2.337ms semisort=  0.007ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.784ms semisort=  0.008ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  2.461ms semisort=  0.008ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  1.679ms semisort=  0.008ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  2.113ms semisort=  0.007ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.864ms semisort=  0.008ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  2.163ms semisort=  0.009ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.825ms semisort=  0.008ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  2.281ms semisort=  0.008ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.905ms semisort=  0.017ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  2.145ms semisort=  0.008ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.737ms (clean break)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.161ms semisort= 15.651ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.349ms semisort=  1.473ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.165ms semisort=  2.706ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  1.974ms semisort=  1.263ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  2.002ms semisort=  0.409ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  2.281ms semisort=  0.372ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  2.116ms semisort=  0.198ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  2.142ms semisort=  0.101ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  2.075ms semisort=  0.145ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  2.097ms semisort=  0.062ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  1.987ms semisort=  0.042ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.961ms semisort=  0.025ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  1.983ms semisort=  0.044ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.866ms semisort=  0.016ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  2.045ms semisort=  0.034ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.943ms semisort=  0.012ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  1.930ms semisort=  0.011ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  1.863ms semisort=  0.009ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  1.901ms semisort=  0.007ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.894ms semisort=  0.008ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  1.928ms semisort=  0.008ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  2.011ms semisort=  0.008ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  1.913ms semisort=  0.007ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.810ms semisort=  0.007ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  1.859ms semisort=  0.009ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.805ms semisort=  0.008ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  1.884ms semisort=  0.007ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.830ms semisort=  0.008ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  1.822ms semisort=  0.008ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.838ms (clean break)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.751ms semisort= 15.224ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.372ms semisort=  1.474ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.188ms semisort=  2.751ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  2.043ms semisort=  1.257ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  1.944ms semisort=  0.460ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  2.084ms semisort=  0.367ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  2.431ms semisort=  0.175ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  1.945ms semisort=  0.077ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  2.302ms semisort=  0.131ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  1.977ms semisort=  0.058ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  2.292ms semisort=  0.024ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.883ms semisort=  0.033ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  2.290ms semisort=  0.017ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.837ms semisort=  0.018ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  2.196ms semisort=  0.013ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.981ms semisort=  0.013ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  2.281ms semisort=  0.025ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  1.778ms semisort=  0.008ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  2.542ms semisort=  0.007ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.794ms semisort=  0.008ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  2.134ms semisort=  0.008ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  1.786ms semisort=  0.008ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  2.214ms semisort=  0.007ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.749ms semisort=  0.007ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  2.412ms semisort=  0.008ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.775ms semisort=  0.008ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  2.081ms semisort=  0.007ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.967ms semisort=  0.007ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  2.136ms semisort=  0.007ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.767ms (clean break)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.191ms semisort= 15.922ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.375ms semisort=  1.494ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.166ms semisort=  2.607ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  2.023ms semisort=  1.237ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  1.969ms semisort=  0.402ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  2.100ms semisort=  0.370ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  1.952ms semisort=  0.198ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  2.101ms semisort=  0.126ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  2.072ms semisort=  0.134ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  2.119ms semisort=  0.058ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  2.037ms semisort=  0.025ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.928ms semisort=  0.018ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  2.028ms semisort=  0.020ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.835ms semisort=  0.016ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  1.972ms semisort=  0.012ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.841ms semisort=  0.012ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  1.899ms semisort=  0.011ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  1.889ms semisort=  0.008ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  1.932ms semisort=  0.009ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.927ms semisort=  0.010ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  1.900ms semisort=  0.009ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  1.950ms semisort=  0.010ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  1.870ms semisort=  0.008ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.902ms semisort=  0.008ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  1.842ms semisort=  0.008ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.895ms semisort=  0.008ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  1.799ms semisort=  0.007ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.913ms semisort=  0.008ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  1.815ms semisort=  0.007ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.807ms (clean break)
[pe-async] round=  0 R=2 dirty=  7639846 runs=  4800324 filter=  2.187ms semisort= 16.419ms
[pe-async] round=  1 R=3 dirty=   140249 runs=    49666 filter=  2.393ms semisort=  1.402ms
[pe-async] round=  2 R=4 dirty=    78104 runs=    76289 filter=  2.184ms semisort=  2.725ms
[pe-async] round=  3 R=5 dirty=    21733 runs=    12601 filter=  2.252ms semisort=  1.248ms
[pe-async] round=  4 R=6 dirty=    10957 runs=     8793 filter=  1.969ms semisort=  0.415ms
[pe-async] round=  5 R=7 dirty=     8671 runs=     4712 filter=  2.045ms semisort=  0.371ms
[pe-async] round=  6 R=8 dirty=     2862 runs=     2604 filter=  2.109ms semisort=  0.172ms
[pe-async] round=  7 R=9 dirty=      579 runs=      276 filter=  2.189ms semisort=  0.103ms
[pe-async] round=  8 R=10 dirty=     1350 runs=      649 filter=  2.071ms semisort=  0.192ms
[pe-async] round=  9 R=11 dirty=      706 runs=      668 filter=  2.087ms semisort=  0.063ms
[pe-async] round= 10 R=12 dirty=       57 runs=       24 filter=  1.966ms semisort=  0.021ms
[pe-async] round= 11 R=13 dirty=       54 runs=       22 filter=  1.984ms semisort=  0.018ms
[pe-async] round= 12 R=14 dirty=       41 runs=       19 filter=  1.983ms semisort=  0.018ms
[pe-async] round= 13 R=15 dirty=       39 runs=       14 filter=  1.941ms semisort=  0.016ms
[pe-async] round= 14 R=16 dirty=       26 runs=       14 filter=  1.956ms semisort=  0.014ms
[pe-async] round= 15 R=17 dirty=       17 runs=        9 filter=  1.998ms semisort=  0.012ms
[pe-async] round= 16 R=18 dirty=        8 runs=        4 filter=  1.950ms semisort=  0.009ms
[pe-async] round= 17 R=19 dirty=        6 runs=        3 filter=  2.004ms semisort=  0.008ms
[pe-async] round= 18 R=20 dirty=        2 runs=        1 filter=  1.918ms semisort=  0.007ms
[pe-async] round= 19 R=21 dirty=        4 runs=        1 filter=  1.943ms semisort=  0.007ms
[pe-async] round= 20 R=22 dirty=        2 runs=        1 filter=  1.904ms semisort=  0.007ms
[pe-async] round= 21 R=23 dirty=        4 runs=        1 filter=  1.805ms semisort=  0.008ms
[pe-async] round= 22 R=24 dirty=        2 runs=        1 filter=  1.902ms semisort=  0.008ms
[pe-async] round= 23 R=25 dirty=        4 runs=        1 filter=  1.897ms semisort=  0.007ms
[pe-async] round= 24 R=26 dirty=        2 runs=        1 filter=  1.896ms semisort=  0.007ms
[pe-async] round= 25 R=27 dirty=        4 runs=        1 filter=  1.854ms semisort=  0.007ms
[pe-async] round= 26 R=28 dirty=        2 runs=        1 filter=  1.888ms semisort=  0.007ms
[pe-async] round= 27 R=29 dirty=        4 runs=        1 filter=  1.848ms semisort=  0.007ms
[pe-async] round= 28 R=30 dirty=        2 runs=        2 filter=  1.882ms semisort=  0.007ms
[pe-async] round= 29 R=31 dirty=        0 filter=  1.856ms (clean break)
